,MSC03,train,test
0,0.65,glass,semantic
1,0.75,glass,semantic
2,0.8,glass,semantic
3,0.8,glass,semantic
4,0.75,glass,semantic
5,0.8,glass,semantic
6,0.8,glass,semantic
7,0.8,glass,semantic
8,0.8,glass,semantic
9,0.8,glass,semantic
