,MSC06,train,test
0,0.65,motor,semantic
1,0.7,motor,semantic
2,0.7,motor,semantic
3,0.65,motor,semantic
4,0.65,motor,semantic
5,0.75,motor,semantic
6,0.7,motor,semantic
7,0.75,motor,semantic
8,0.75,motor,semantic
9,0.7,motor,semantic
