,MSC05,train,test
0,0.95,semantic,mem
1,0.9,semantic,mem
2,0.9,semantic,mem
3,0.85,semantic,mem
4,0.8,semantic,mem
5,0.9,semantic,mem
6,0.7,semantic,mem
7,0.75,semantic,mem
8,0.9,semantic,mem
9,0.8,semantic,mem
