train_sub,test_sub,task,acc
MSC01,MSC02,glass,0.505
MSC01,MSC02,semantic,0.68
MSC01,MSC02,motor,0.645
MSC01,MSC02,mem,0.53
MSC01,MSC03,glass,0.4699999999999999
MSC01,MSC03,semantic,0.6649999999999999
MSC01,MSC03,motor,0.5599999999999999
MSC01,MSC03,mem,0.395
MSC01,MSC04,glass,0.675
MSC01,MSC04,semantic,0.755
MSC01,MSC04,motor,0.58
MSC01,MSC04,mem,0.5
MSC01,MSC05,glass,0.615
MSC01,MSC05,semantic,0.67
MSC01,MSC05,motor,0.6700000000000002
MSC01,MSC05,mem,0.5
MSC01,MSC06,glass,0.7000000000000001
MSC01,MSC06,semantic,0.64
MSC01,MSC06,motor,0.58
MSC01,MSC06,mem,0.6499999999999999
MSC01,MSC07,glass,0.46000000000000013
MSC01,MSC07,semantic,0.6900000000000001
MSC01,MSC07,motor,0.45
MSC01,MSC07,mem,0.5449999999999999
MSC01,MSC10,glass,0.37499999999999994
MSC01,MSC10,semantic,0.475
MSC01,MSC10,motor,0.4
MSC01,MSC10,mem,0.5349999999999999
MSC02,MSC01,glass,0.55
MSC02,MSC01,semantic,0.5
MSC02,MSC01,motor,0.8099999999999999
MSC02,MSC01,mem,0.465
MSC02,MSC03,glass,0.45000000000000007
MSC02,MSC03,semantic,0.525
MSC02,MSC03,motor,0.5
MSC02,MSC03,mem,0.5
MSC02,MSC04,glass,0.75
MSC02,MSC04,semantic,0.685
MSC02,MSC04,motor,0.835
MSC02,MSC04,mem,0.5449999999999999
MSC02,MSC05,glass,0.32999999999999996
MSC02,MSC05,semantic,0.5
MSC02,MSC05,motor,0.585
MSC02,MSC05,mem,0.48
MSC02,MSC06,glass,0.41111111111111115
MSC02,MSC06,semantic,0.655
MSC02,MSC06,motor,0.38
MSC02,MSC06,mem,0.615
MSC02,MSC07,glass,0.6100000000000001
MSC02,MSC07,semantic,0.6900000000000001
MSC02,MSC07,motor,0.44000000000000006
MSC02,MSC07,mem,0.53
MSC02,MSC10,glass,0.39
MSC02,MSC10,semantic,0.61
MSC02,MSC10,motor,0.43500000000000005
MSC02,MSC10,mem,0.5
MSC03,MSC01,glass,0.51
MSC03,MSC01,semantic,0.745
MSC03,MSC01,motor,0.45500000000000007
MSC03,MSC01,mem,0.4600000000000001
MSC03,MSC02,glass,0.5249999999999999
MSC03,MSC02,semantic,0.51
MSC03,MSC02,motor,0.445
MSC03,MSC02,mem,0.505
MSC03,MSC04,glass,0.505
MSC03,MSC04,semantic,0.6
MSC03,MSC04,motor,0.525
MSC03,MSC04,mem,0.5700000000000001
MSC03,MSC05,glass,0.615
MSC03,MSC05,semantic,0.635
MSC03,MSC05,motor,0.5149999999999999
MSC03,MSC05,mem,0.5
MSC03,MSC06,glass,0.5
MSC03,MSC06,semantic,0.5499999999999999
MSC03,MSC06,motor,0.735
MSC03,MSC06,mem,0.76
MSC03,MSC07,glass,0.5
MSC03,MSC07,semantic,0.605
MSC03,MSC07,motor,0.73
MSC03,MSC07,mem,0.66
