train_sub,test_sub,task,acc
MSC01,MSC02,glass,0.5449999999999999
MSC01,MSC02,semantic,0.8
MSC01,MSC02,motor,0.875
MSC01,MSC02,mem,0.8349999999999997
MSC01,MSC03,glass,0.7100000000000001
MSC01,MSC03,semantic,0.8399999999999999
MSC01,MSC03,motor,0.8600000000000001
MSC01,MSC03,mem,0.805
MSC01,MSC04,glass,0.6250000000000001
MSC01,MSC04,semantic,0.8299999999999998
MSC01,MSC04,motor,0.95
MSC01,MSC04,mem,0.8800000000000001
MSC01,MSC05,glass,0.65
MSC01,MSC05,semantic,0.8299999999999998
MSC01,MSC05,motor,0.8099999999999999
MSC01,MSC05,mem,0.875
MSC01,MSC06,glass,0.6222222222222223
MSC01,MSC06,semantic,0.565
MSC01,MSC06,motor,0.8299999999999998
MSC01,MSC06,mem,0.86
MSC01,MSC07,glass,0.8149999999999998
MSC01,MSC07,semantic,0.925
MSC01,MSC07,motor,0.8549999999999999
MSC01,MSC07,mem,0.525
MSC01,MSC10,glass,0.6100000000000001
MSC01,MSC10,semantic,0.7100000000000001
MSC01,MSC10,motor,0.675
MSC01,MSC10,mem,0.9400000000000001
MSC02,MSC01,glass,0.5199999999999999
MSC02,MSC01,semantic,0.5449999999999999
MSC02,MSC01,motor,0.5449999999999999
MSC02,MSC01,mem,0.885
MSC02,MSC03,glass,0.51
MSC02,MSC03,semantic,0.5
MSC02,MSC03,motor,0.675
MSC02,MSC03,mem,0.845
MSC02,MSC04,glass,0.5
MSC02,MSC04,semantic,0.5
MSC02,MSC04,motor,0.74
MSC02,MSC04,mem,0.97
MSC02,MSC05,glass,0.505
MSC02,MSC05,semantic,0.5
MSC02,MSC05,motor,0.72
MSC02,MSC05,mem,0.905
MSC02,MSC06,glass,0.5
MSC02,MSC06,semantic,0.595
MSC02,MSC06,motor,0.5549999999999999
MSC02,MSC06,mem,0.945
MSC02,MSC07,glass,0.525
MSC02,MSC07,semantic,0.665
MSC02,MSC07,motor,0.6050000000000001
MSC02,MSC07,mem,0.9099999999999999
MSC02,MSC10,glass,0.5349999999999999
MSC02,MSC10,semantic,0.55
MSC02,MSC10,motor,0.605
MSC02,MSC10,mem,0.9549999999999998
MSC03,MSC01,glass,0.5
MSC03,MSC01,semantic,0.5349999999999999
MSC03,MSC01,motor,0.6100000000000001
MSC03,MSC01,mem,0.505
MSC03,MSC02,glass,0.5
MSC03,MSC02,semantic,0.5599999999999999
MSC03,MSC02,motor,0.93
MSC03,MSC02,mem,0.6049999999999999
MSC03,MSC04,glass,0.585
MSC03,MSC04,semantic,0.6049999999999998
MSC03,MSC04,motor,0.96
MSC03,MSC04,mem,0.74
MSC03,MSC05,glass,0.5549999999999999
MSC03,MSC05,semantic,0.58
MSC03,MSC05,motor,0.9549999999999998
MSC03,MSC05,mem,0.6499999999999999
MSC03,MSC06,glass,0.5111111111111111
MSC03,MSC06,semantic,0.515
MSC03,MSC06,motor,0.7949999999999999
MSC03,MSC06,mem,0.9099999999999999
MSC03,MSC07,glass,0.52
MSC03,MSC07,semantic,0.515
MSC03,MSC07,motor,0.7200000000000001
MSC03,MSC07,mem,0.645
MSC03,MSC10,glass,0.5
MSC03,MSC10,semantic,0.5
MSC03,MSC10,motor,0.7799999999999999
MSC03,MSC10,mem,0.8950000000000001
MSC04,MSC01,glass,0.525
MSC04,MSC01,semantic,0.53
MSC04,MSC01,motor,0.6
MSC04,MSC01,mem,0.95
MSC04,MSC02,glass,0.5349999999999999
MSC04,MSC02,semantic,0.635
MSC04,MSC02,motor,0.86
MSC04,MSC02,mem,0.9000000000000001
MSC04,MSC03,glass,0.495
MSC04,MSC03,semantic,0.595
MSC04,MSC03,motor,0.755
MSC04,MSC03,mem,0.8400000000000001
MSC04,MSC05,glass,0.6950000000000002
MSC04,MSC05,semantic,0.575
MSC04,MSC05,motor,0.8099999999999999
MSC04,MSC05,mem,0.9450000000000001
MSC04,MSC06,glass,0.6888888888888889
MSC04,MSC06,semantic,0.5449999999999999
MSC04,MSC06,motor,0.745
MSC04,MSC06,mem,0.9100000000000001
MSC04,MSC07,glass,0.5850000000000001
MSC04,MSC07,semantic,0.77
MSC04,MSC07,motor,0.875
MSC04,MSC07,mem,0.76
MSC04,MSC10,glass,0.5499999999999999
MSC04,MSC10,semantic,0.5149999999999999
MSC04,MSC10,motor,0.845
MSC04,MSC10,mem,0.93
MSC05,MSC01,glass,0.585
MSC05,MSC01,semantic,0.7999999999999999
MSC05,MSC01,motor,0.795
MSC05,MSC01,mem,0.7000000000000001
MSC05,MSC02,glass,0.7100000000000001
MSC05,MSC02,semantic,0.635
MSC05,MSC02,motor,0.7749999999999999
MSC05,MSC02,mem,0.5
MSC05,MSC03,glass,0.66
MSC05,MSC03,semantic,0.89
MSC05,MSC03,motor,0.9349999999999999
MSC05,MSC03,mem,0.7999999999999999
MSC05,MSC04,glass,0.755
MSC05,MSC04,semantic,0.915
MSC05,MSC04,motor,0.89
MSC05,MSC04,mem,0.6849999999999999
MSC05,MSC06,glass,0.7055555555555555
MSC05,MSC06,semantic,0.7899999999999998
MSC05,MSC06,motor,0.6650000000000001
MSC05,MSC06,mem,0.805
MSC05,MSC07,glass,0.675
MSC05,MSC07,semantic,0.7000000000000001
MSC05,MSC07,motor,0.6950000000000001
MSC05,MSC07,mem,0.7849999999999999
MSC05,MSC10,glass,0.6199999999999999
MSC05,MSC10,semantic,0.63
MSC05,MSC10,motor,0.8099999999999999
MSC05,MSC10,mem,0.76
MSC06,MSC01,glass,0.5333333333333333
MSC06,MSC01,semantic,0.515
MSC06,MSC01,motor,0.655
MSC06,MSC01,mem,0.8850000000000001
MSC06,MSC02,glass,0.5611111111111111
MSC06,MSC02,semantic,0.7150000000000001
MSC06,MSC02,motor,0.595
MSC06,MSC02,mem,0.9650000000000001
MSC06,MSC03,glass,0.5222222222222223
MSC06,MSC03,semantic,0.575
MSC06,MSC03,motor,0.67
MSC06,MSC03,mem,0.9349999999999999
MSC06,MSC04,glass,0.7222222222222221
MSC06,MSC04,semantic,0.515
MSC06,MSC04,motor,0.625
MSC06,MSC04,mem,0.7949999999999999
MSC06,MSC05,glass,0.5055555555555555
MSC06,MSC05,semantic,0.72
MSC06,MSC05,motor,0.845
MSC06,MSC05,mem,0.9599999999999997
MSC06,MSC07,glass,0.6111111111111112
MSC06,MSC07,semantic,0.805
MSC06,MSC07,motor,0.5949999999999999
MSC06,MSC07,mem,0.675
MSC06,MSC10,glass,0.6499999999999999
MSC06,MSC10,semantic,0.6300000000000001
MSC06,MSC10,motor,0.575
MSC06,MSC10,mem,0.97
MSC07,MSC01,glass,0.5850000000000001
