,train_sub,test_sub,task,acc,Features
68,MSC03,MSC05,glass,0.45,20
69,MSC03,MSC05,semantic,0.6900000000000002,20
70,MSC03,MSC05,motor,0.7000000000000001,20
71,MSC03,MSC05,mem,0.7150000000000001,20
72,MSC03,MSC06,glass,0.5222222222222221,20
73,MSC03,MSC06,semantic,0.66,20
74,MSC03,MSC06,motor,0.5999999999999999,20
75,MSC03,MSC06,mem,0.565,20
76,MSC03,MSC07,glass,0.5449999999999999,20
77,MSC03,MSC07,semantic,0.525,20
78,MSC03,MSC07,motor,0.7699999999999999,20
79,MSC03,MSC07,mem,0.4350000000000001,20
80,MSC03,MSC10,glass,0.575,20
81,MSC03,MSC10,semantic,0.5649999999999998,20
82,MSC03,MSC10,motor,0.55,20
83,MSC03,MSC10,mem,0.525,20
84,MSC04,MSC01,glass,0.30000000000000004,20
85,MSC04,MSC01,semantic,0.4550000000000001,20
86,MSC04,MSC01,motor,0.525,20
87,MSC04,MSC01,mem,0.4800000000000001,20
88,MSC04,MSC02,glass,0.5999999999999999,20
89,MSC04,MSC02,semantic,0.635,20
90,MSC04,MSC02,motor,0.75,20
91,MSC04,MSC02,mem,0.8049999999999999,20
92,MSC04,MSC03,glass,0.6100000000000001,20
93,MSC04,MSC03,semantic,0.6500000000000001,20
94,MSC04,MSC03,motor,0.8499999999999999,20
95,MSC04,MSC03,mem,0.675,20
96,MSC04,MSC05,glass,0.6299999999999999,20
97,MSC04,MSC05,semantic,0.4,20
98,MSC04,MSC05,motor,0.5149999999999999,20
99,MSC04,MSC05,mem,0.8450000000000001,20
100,MSC04,MSC06,glass,0.4611111111111111,20
101,MSC04,MSC06,semantic,0.47,20
102,MSC04,MSC06,motor,0.4350000000000001,20
103,MSC04,MSC06,mem,0.5,20
104,MSC04,MSC07,glass,0.635,20
105,MSC04,MSC07,semantic,0.6500000000000001,20
106,MSC04,MSC07,motor,0.645,20
107,MSC04,MSC07,mem,0.55,20
108,MSC04,MSC10,glass,0.425,20
109,MSC04,MSC10,semantic,0.5,20
110,MSC04,MSC10,motor,0.47,20
111,MSC04,MSC10,mem,0.5149999999999999,20
112,MSC05,MSC01,glass,0.5499999999999999,20
113,MSC05,MSC01,semantic,0.47,20
114,MSC05,MSC01,motor,0.4149999999999999,20
115,MSC05,MSC01,mem,0.41,20
116,MSC05,MSC02,glass,0.645,20
117,MSC05,MSC02,semantic,0.7999999999999998,20
118,MSC05,MSC02,motor,0.74,20
119,MSC05,MSC02,mem,0.5999999999999999,20
120,MSC05,MSC03,glass,0.5199999999999999,20
121,MSC05,MSC03,semantic,0.585,20
122,MSC05,MSC03,motor,0.5449999999999999,20
123,MSC05,MSC03,mem,0.5399999999999999,20
124,MSC05,MSC04,glass,0.5349999999999999,20
125,MSC05,MSC04,semantic,0.6399999999999999,20
126,MSC05,MSC04,motor,0.5449999999999999,20
127,MSC05,MSC04,mem,0.5,20
128,MSC05,MSC06,glass,0.4833333333333334,20
129,MSC05,MSC06,semantic,0.52,20
130,MSC05,MSC06,motor,0.5599999999999999,20
131,MSC05,MSC06,mem,0.61,20
132,MSC05,MSC07,glass,0.55,20
133,MSC05,MSC07,semantic,0.4400000000000001,20
134,MSC05,MSC07,motor,0.425,20
135,MSC05,MSC07,mem,0.495,20
136,MSC05,MSC10,glass,0.4900000000000001,20
137,MSC05,MSC10,semantic,0.4800000000000001,20
138,MSC05,MSC10,motor,0.5,20
139,MSC05,MSC10,mem,0.495,20
140,MSC06,MSC01,glass,0.5666666666666667,20
141,MSC06,MSC01,semantic,0.5499999999999999,20
142,MSC06,MSC01,motor,0.7150000000000001,20
143,MSC06,MSC01,mem,0.755,20
144,MSC06,MSC02,glass,0.6222222222222222,20
145,MSC06,MSC02,semantic,0.5849999999999999,20
146,MSC06,MSC02,motor,0.58,20
147,MSC06,MSC02,mem,0.64,20
148,MSC06,MSC03,glass,0.5,20
149,MSC06,MSC03,semantic,0.505,20
150,MSC06,MSC03,motor,0.4600000000000001,20
151,MSC06,MSC03,mem,0.485,20
152,MSC06,MSC04,glass,0.5,20
153,MSC06,MSC04,semantic,0.5,20
154,MSC06,MSC04,motor,0.47,20
155,MSC06,MSC04,mem,0.65,20
156,MSC06,MSC05,glass,0.5,20
157,MSC06,MSC05,semantic,0.5349999999999999,20
158,MSC06,MSC05,motor,0.53,20
159,MSC06,MSC05,mem,0.57,20
160,MSC06,MSC07,glass,0.5944444444444444,20
161,MSC06,MSC07,semantic,0.5,20
162,MSC06,MSC07,motor,0.75,20
163,MSC06,MSC07,mem,0.75,20
164,MSC06,MSC10,glass,0.5277777777777778,20
165,MSC06,MSC10,semantic,0.62,20
166,MSC06,MSC10,motor,0.57,20
167,MSC06,MSC10,mem,0.725,20
168,MSC07,MSC01,glass,0.575,20
169,MSC07,MSC01,semantic,0.6000000000000001,20
170,MSC07,MSC01,motor,0.5,20
171,MSC07,MSC01,mem,0.5750000000000001,20
172,MSC07,MSC02,glass,0.595,20
173,MSC07,MSC02,semantic,0.6799999999999999,20
174,MSC07,MSC02,motor,0.5,20
175,MSC07,MSC02,mem,0.495,20
176,MSC07,MSC03,glass,0.5349999999999999,20
177,MSC07,MSC03,semantic,0.675,20
178,MSC07,MSC03,motor,0.5999999999999999,20
179,MSC07,MSC03,mem,0.39,20
180,MSC07,MSC04,glass,0.745,20
181,MSC07,MSC04,semantic,0.825,20
182,MSC07,MSC04,motor,0.5050000000000001,20
183,MSC07,MSC04,mem,0.6100000000000001,20
184,MSC07,MSC05,glass,0.5,20
185,MSC07,MSC05,semantic,0.5349999999999999,20
186,MSC07,MSC05,motor,0.31999999999999995,20
187,MSC07,MSC05,mem,0.41,20
188,MSC07,MSC06,glass,0.5444444444444444,20
189,MSC07,MSC06,semantic,0.76,20
190,MSC07,MSC06,motor,0.61,20
191,MSC07,MSC06,mem,0.725,20
192,MSC07,MSC10,glass,0.6800000000000002,20
193,MSC07,MSC10,semantic,0.53,20
194,MSC07,MSC10,motor,0.45,20
195,MSC07,MSC10,mem,0.49,20
196,MSC10,MSC01,glass,0.575,20
197,MSC10,MSC01,semantic,0.6300000000000001,20
198,MSC10,MSC01,motor,0.7150000000000001,20
199,MSC10,MSC01,mem,0.6249999999999999,20
200,MSC10,MSC02,glass,0.655,20
201,MSC10,MSC02,semantic,0.5699999999999998,20
202,MSC10,MSC02,motor,0.5,20
203,MSC10,MSC02,mem,0.46,20
204,MSC10,MSC03,glass,0.5499999999999999,20
205,MSC10,MSC03,semantic,0.52,20
206,MSC10,MSC03,motor,0.5449999999999999,20
207,MSC10,MSC03,mem,0.66,20
208,MSC10,MSC04,glass,0.545,20
209,MSC10,MSC04,semantic,0.5,20
210,MSC10,MSC04,motor,0.51,20
211,MSC10,MSC04,mem,0.7050000000000001,20
212,MSC10,MSC05,glass,0.505,20
213,MSC10,MSC05,semantic,0.5,20
214,MSC10,MSC05,motor,0.51,20
215,MSC10,MSC05,mem,0.5149999999999999,20
216,MSC10,MSC06,glass,0.5444444444444444,20
217,MSC10,MSC06,semantic,0.7549999999999999,20
218,MSC10,MSC06,motor,0.5449999999999999,20
219,MSC10,MSC06,mem,0.5549999999999999,20
220,MSC10,MSC07,glass,0.64,20
221,MSC10,MSC07,semantic,0.5900000000000001,20
222,MSC10,MSC07,motor,0.64,20
223,MSC10,MSC07,mem,0.61,20
0,MSC01,MSC02,glass,0.4700000000000001,30
1,MSC01,MSC02,semantic,0.8699999999999999,30
2,MSC01,MSC02,motor,0.59,30
3,MSC01,MSC02,mem,0.52,30
4,MSC01,MSC03,glass,0.665,30
5,MSC01,MSC03,semantic,0.565,30
6,MSC01,MSC03,motor,0.585,30
7,MSC01,MSC03,mem,0.5599999999999998,30
8,MSC01,MSC04,glass,0.75,30
9,MSC01,MSC04,semantic,0.775,30
10,MSC01,MSC04,motor,0.825,30
11,MSC01,MSC04,mem,0.53,30
12,MSC01,MSC05,glass,0.415,30
13,MSC01,MSC05,semantic,0.68,30
14,MSC01,MSC05,motor,0.4750000000000001,30
15,MSC01,MSC05,mem,0.525,30
16,MSC01,MSC06,glass,0.6555555555555557,30
17,MSC01,MSC06,semantic,0.635,30
18,MSC01,MSC06,motor,0.78,30
19,MSC01,MSC06,mem,0.64,30
20,MSC01,MSC07,glass,0.67,30
21,MSC01,MSC07,semantic,0.64,30
22,MSC01,MSC07,motor,0.7300000000000001,30
23,MSC01,MSC07,mem,0.8099999999999998,30
24,MSC01,MSC10,glass,0.5799999999999998,30
25,MSC01,MSC10,semantic,0.605,30
26,MSC01,MSC10,motor,0.795,30
27,MSC01,MSC10,mem,0.6150000000000001,30
28,MSC02,MSC01,glass,0.6850000000000002,30
29,MSC02,MSC01,semantic,0.8049999999999999,30
30,MSC02,MSC01,motor,0.585,30
31,MSC02,MSC01,mem,0.51,30
32,MSC02,MSC03,glass,0.515,30
33,MSC02,MSC03,semantic,0.6649999999999999,30
34,MSC02,MSC03,motor,0.6300000000000001,30
35,MSC02,MSC03,mem,0.5,30
