train_sub,test_sub,task,acc
MSC01,MSC02,glass,0.5449999999999999
MSC01,MSC02,semantic,0.82
MSC01,MSC02,motor,0.915
MSC01,MSC02,mem,0.77
MSC01,MSC03,glass,0.5
MSC01,MSC03,semantic,0.71
MSC01,MSC03,motor,0.8699999999999999
MSC01,MSC03,mem,0.9600000000000002
MSC01,MSC04,glass,0.5399999999999999
MSC01,MSC04,semantic,0.675
MSC01,MSC04,motor,0.9949999999999999
MSC01,MSC04,mem,0.885
MSC01,MSC05,glass,0.5499999999999999
MSC01,MSC05,semantic,0.5449999999999999
MSC01,MSC05,motor,0.8800000000000001
MSC01,MSC05,mem,0.96
MSC01,MSC06,glass,0.5
MSC01,MSC06,semantic,0.5499999999999999
MSC01,MSC06,motor,0.7949999999999999
MSC01,MSC06,mem,0.975
MSC01,MSC07,glass,0.8099999999999999
MSC01,MSC07,semantic,0.985
MSC01,MSC07,motor,0.9349999999999999
MSC01,MSC07,mem,0.7949999999999999
MSC01,MSC10,glass,0.635
MSC01,MSC10,semantic,0.765
MSC01,MSC10,motor,0.9349999999999999
MSC01,MSC10,mem,0.8549999999999999
MSC02,MSC01,glass,0.505
MSC02,MSC01,semantic,0.565
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.725
MSC02,MSC03,glass,0.5
MSC02,MSC03,semantic,0.515
MSC02,MSC03,motor,0.6450000000000001
MSC02,MSC03,mem,0.74
MSC02,MSC04,glass,0.505
MSC02,MSC04,semantic,0.505
MSC02,MSC04,motor,0.55
MSC02,MSC04,mem,0.825
MSC02,MSC05,glass,0.51
MSC02,MSC05,semantic,0.5
MSC02,MSC05,motor,0.5849999999999999
MSC02,MSC05,mem,0.9100000000000001
MSC02,MSC06,glass,0.5055555555555555
MSC02,MSC06,semantic,0.5849999999999999
MSC02,MSC06,motor,0.5599999999999999
MSC02,MSC06,mem,0.9550000000000001
MSC02,MSC07,glass,0.55
MSC02,MSC07,semantic,0.7100000000000001
MSC02,MSC07,motor,0.52
MSC02,MSC07,mem,0.72
MSC02,MSC10,glass,0.5
MSC02,MSC10,semantic,0.5299999999999999
MSC02,MSC10,motor,0.5
MSC02,MSC10,mem,0.925
MSC03,MSC01,glass,0.5
MSC03,MSC01,semantic,0.5449999999999999
MSC03,MSC01,motor,0.76
MSC03,MSC01,mem,0.5
MSC03,MSC02,glass,0.5
MSC03,MSC02,semantic,0.5299999999999999
MSC03,MSC02,motor,0.9949999999999999
MSC03,MSC02,mem,0.6349999999999999
MSC03,MSC04,glass,0.51
MSC03,MSC04,semantic,0.5249999999999999
MSC03,MSC04,motor,1.0
MSC03,MSC04,mem,0.8599999999999998
MSC03,MSC05,glass,0.575
MSC03,MSC05,semantic,0.6199999999999999
MSC03,MSC05,motor,0.96
MSC03,MSC05,mem,0.845
MSC03,MSC06,glass,0.5
MSC03,MSC06,semantic,0.5
MSC03,MSC06,motor,0.8500000000000002
MSC03,MSC06,mem,0.99
MSC03,MSC07,glass,0.5499999999999999
MSC03,MSC07,semantic,0.5149999999999999
MSC03,MSC07,motor,0.875
MSC03,MSC07,mem,0.7649999999999999
MSC03,MSC10,glass,0.5
MSC03,MSC10,semantic,0.5
MSC03,MSC10,motor,0.7100000000000001
MSC03,MSC10,mem,0.95
MSC04,MSC01,glass,0.76
MSC04,MSC01,semantic,0.9100000000000001
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.9349999999999999
MSC04,MSC02,glass,0.5999999999999999
MSC04,MSC02,semantic,0.61
MSC04,MSC02,motor,0.925
MSC04,MSC02,mem,0.9099999999999999
MSC04,MSC03,glass,0.6950000000000001
MSC04,MSC03,semantic,0.645
MSC04,MSC03,motor,0.95
MSC04,MSC03,mem,0.96
MSC04,MSC05,glass,0.8700000000000001
MSC04,MSC05,semantic,0.635
MSC04,MSC05,motor,0.9349999999999999
MSC04,MSC05,mem,0.925
MSC04,MSC06,glass,0.8222222222222222
MSC04,MSC06,semantic,0.62
MSC04,MSC06,motor,0.95
MSC04,MSC06,mem,0.9949999999999999
MSC04,MSC07,glass,0.725
MSC04,MSC07,semantic,0.96
MSC04,MSC07,motor,0.96
MSC04,MSC07,mem,0.8950000000000001
MSC04,MSC10,glass,0.8049999999999999
MSC04,MSC10,semantic,0.7
MSC04,MSC10,motor,0.9099999999999999
MSC04,MSC10,mem,0.9899999999999999
MSC05,MSC01,glass,0.5499999999999999
MSC05,MSC01,semantic,0.85
MSC05,MSC01,motor,0.655
