task,diff
motor,-0.04250000000000002
semantic,-0.016964285714285727
glass,-0.024692460317460332
mem,0.023571428571428552
motor,-0.02160714285714285
semantic,0.006874999999999981
glass,-0.031617063492063516
mem,-0.0025892857142857145
motor,0.011249999999999998
semantic,-0.004999999999999997
glass,0.024781746031746023
mem,0.024821428571428574
motor,-0.013035714285714277
semantic,-0.0317857142857143
glass,-0.011547619047619062
mem,-0.0003571428571428535
motor,0.04053571428571428
semantic,-0.010982142857142857
glass,0.008690476190476196
mem,0.0034821428571428733
motor,-0.023571428571428577
semantic,0.008392857142857136
glass,-0.010912698412698417
mem,0.0024107142857142825
motor,0.022767857142857142
semantic,-0.03669642857142858
glass,-0.0005357142857142703
mem,-0.014642857142857128
motor,0.006071428571428561
semantic,-0.00526785714285716
glass,0.01735119047619047
mem,-0.00955357142857144
motor,0.008928571428571433
semantic,-0.006339285714285716
glass,-0.02961309523809525
mem,0.009910714285714283
motor,0.016964285714285713
semantic,0.030535714285714284
glass,0.014087301587301575
mem,0.017053571428571418
motor,0.014999999999999998
semantic,0.008749999999999999
glass,-0.008809523809523807
mem,-0.018214285714285714
motor,0.017767857142857158
semantic,0.004017857142857123
glass,0.03004960317460317
mem,-0.040000000000000015
motor,-0.03375000000000001
semantic,0.011339285714285708
glass,-0.005436507936507939
mem,0.01973214285714286
motor,0.03607142857142855
semantic,0.011785714285714288
glass,0.02234126984126981
mem,0.0038392857142857087
motor,-0.020357142857142855
semantic,0.02839285714285714
glass,-0.01876984126984127
mem,-0.010089285714285717
motor,-0.0054464285714285665
semantic,-0.03232142857142857
glass,0.0025992063492063463
mem,0.023124999999999982
motor,-0.0024107142857142916
semantic,0.0018750000000000106
glass,-0.0023412698412698446
mem,0.0070535714285714325
motor,-0.04901785714285713
semantic,0.020625
glass,0.025902777777777778
mem,-0.012053571428571429
motor,0.0016964285714285582
semantic,-0.017142857142857133
glass,0.0003968253968254014
mem,-0.004375000000000008
motor,-0.040446428571428564
semantic,-0.01598214285714286
glass,-0.0075595238095238085
mem,-0.018749999999999982
motor,-0.038214285714285715
semantic,-0.012142857142857138
glass,0.021746031746031732
mem,-0.03946428571428571
motor,-0.015803571428571424
semantic,-0.03544642857142855
glass,-0.008154761904761906
mem,-0.012321428571428567
motor,0.004821428571428576
semantic,0.011071428571428584
glass,0.020863095238095233
mem,-0.012500000000000011
motor,0.033749999999999995
semantic,0.041339285714285745
glass,0.005317460317460322
mem,0.0188392857142857
motor,-0.019821428571428563
semantic,-0.04535714285714286
glass,-0.011488095238095245
mem,0.019732142857142868
motor,0.0305357142857143
semantic,0.033660714285714294
glass,-0.011577380952380955
mem,-0.02803571428571428
motor,-0.007857142857142858
semantic,-0.0009821428571428492
glass,-0.020555555555555566
mem,-0.021428571428571425
motor,0.004285714285714282
semantic,0.03330357142857144
glass,-0.013998015873015862
mem,-0.009285714285714272
motor,-0.03285714285714285
semantic,-0.00660714285714286
glass,-0.032549603174603176
mem,0.017232142857142845
motor,0.015000000000000015
semantic,0.06339285714285714
glass,0.0021527777777777804
mem,0.010267857142857146
motor,-0.0013392857142857095
semantic,0.04580357142857146
glass,0.0044246031746031705
mem,0.0024107142857142908
motor,-0.019017857142857152
semantic,-0.020178571428571417
glass,0.002172619047619053
mem,0.008660714285714287
motor,-0.019285714285714278
semantic,-0.002946428571428559
glass,0.016130952380952402
mem,-0.007321428571428568
motor,0.027946428571428584
semantic,0.026785714285714277
glass,0.009781746031746013
mem,-0.022857142857142847
motor,-0.03303571428571429
semantic,0.009732142857142861
glass,-0.014325396825396828
mem,0.007321428571428563
motor,0.010000000000000009
semantic,-0.0269642857142857
glass,0.0037996031746031778
mem,0.02089285714285714
motor,0.015089285714285711
semantic,-0.025000000000000005
glass,0.034861111111111114
mem,-0.012410714285714278
motor,-0.048660714285714286
semantic,0.020803571428571442
glass,-0.014692460317460323
mem,0.051607142857142865
motor,-0.0044642857142857175
semantic,-0.029375000000000002
glass,-0.0011309523809523614
mem,-0.009107142857142845
motor,-0.033303571428571446
semantic,0.0275892857142857
glass,0.02034722222222222
mem,0.008571428571428565
motor,0.027499999999999993
semantic,-0.02821428571428572
glass,-0.007400793650793649
mem,-0.0028571428571428467
motor,0.03250000000000001
semantic,0.010178571428571436
glass,0.015634920634920633
mem,-0.018571428571428572
motor,0.005624999999999996
semantic,0.00767857142857144
glass,-0.03234126984126985
mem,0.007500000000000012
motor,0.008928571428571423
semantic,0.022321428571428575
glass,-0.01624007936507936
mem,0.025982142857142867
motor,-0.03089285714285715
semantic,0.006696428571428573
glass,0.013918650793650804
mem,0.024196428571428563
motor,-0.028928571428571432
semantic,0.01080357142857143
glass,-0.0011805555555555547
mem,-0.011964285714285719
motor,-0.01821428571428572
semantic,-0.02026785714285714
glass,-0.008065476190476208
mem,-0.012857142857142862
motor,-0.04982142857142859
semantic,0.0015178571428571402
glass,0.027767857142857153
mem,0.009196428571428574
motor,-0.005178571428571429
semantic,0.01696428571428571
glass,0.028511904761904742
mem,-0.016250000000000004
motor,0.03348214285714286
semantic,0.034553571428571454
glass,0.02655753968253968
mem,0.009017857142857145
motor,-0.022946428571428583
semantic,0.0008035714285714363
glass,0.009533730158730158
mem,-0.038839285714285694
motor,-0.016339285714285716
semantic,0.06607142857142857
glass,-0.005347222222222221
mem,-0.0033035714285714265
motor,0.03535714285714283
semantic,-0.019285714285714295
glass,0.03054563492063492
mem,0.012678571428571437
motor,0.028303571428571428
semantic,0.000982142857142852
glass,-0.0125297619047619
mem,-0.013035714285714286
motor,-0.019375000000000007
semantic,0.03276785714285714
glass,0.02586309523809522
mem,0.01160714285714286
motor,0.01089285714285714
semantic,0.0455357142857143
glass,0.0007440476190476274
mem,4.956352788505163e-18
motor,-0.002499999999999986
semantic,0.01321428571428571
glass,-0.01478174603174603
mem,0.0020535714285714094
motor,0.022053571428571433
semantic,0.032678571428571446
glass,-0.0012797619047619174
mem,-0.002410714285714276
motor,-0.033125
semantic,0.01196428571428573
glass,-0.01943452380952381
mem,0.016875000000000008
motor,0.024910714285714286
semantic,-0.007410714285714279
glass,-0.025228174603174603
mem,0.002857142857142844
motor,-0.0003571428571428594
semantic,0.027410714285714288
glass,-0.007668650793650797
mem,0.013839285714285705
motor,0.0068749999999999966
semantic,0.004196428571428575
glass,0.017609126984126987
mem,0.02044642857142858
motor,-0.004107142857142866
semantic,-0.03151785714285713
glass,-0.002043650793650789
mem,0.020357142857142848
motor,0.03785714285714283
semantic,-0.02035714285714287
glass,-0.01699404761904762
mem,-0.027053571428571434
motor,-0.03053571428571427
semantic,-0.02839285714285714
glass,-0.0032043650793650686
mem,0.02160714285714286
motor,0.007142857142857145
semantic,0.0006250000000000115
glass,-0.023501984126984142
mem,-0.00910714285714285
motor,0.010625000000000004
semantic,-0.0027678571428571322
glass,0.007351190476190462
mem,-0.018928571428571433
motor,-0.008928571428571421
semantic,0.0048214285714285685
glass,-0.024107142857142865
mem,0.01848214285714286
motor,-0.012589285714285714
semantic,0.018214285714285728
glass,0.026488095238095245
mem,0.0180357142857143
motor,0.03410714285714286
semantic,-0.00044642857142857776
glass,-0.007361111111111122
mem,-0.020446428571428567
motor,0.010892857142857149
semantic,0.014285714285714285
glass,0.0314781746031746
mem,0.030178571428571412
motor,-0.017946428571428575
semantic,0.016964285714285716
glass,0.029513888888888902
mem,-0.013392857142857133
motor,0.000267857142857154
semantic,0.010446428571428567
glass,-0.004900793650793654
mem,-0.008392857142857129
motor,-0.02241071428571429
semantic,0.00241071428571428
glass,-0.02103174603174603
mem,0.006874999999999988
motor,0.024821428571428567
semantic,0.005357142857142852
glass,-0.009384920634920624
mem,0.0005357142857142802
motor,-0.02294642857142859
semantic,0.01571428571428571
glass,-0.012906746031746028
mem,0.029107142857142852
motor,-0.02651785714285713
semantic,-0.009553571428571429
glass,-0.013769841269841277
mem,0.009910714285714283
motor,-0.015535714285714288
semantic,-0.02080357142857142
glass,0.007361111111111103
mem,0.013571428571428571
motor,-0.070625
semantic,-0.02732142857142856
glass,-0.010892857142857138
mem,-0.002946428571428572
motor,0.013660714285714288
semantic,0.008125
glass,-0.02547619047619048
mem,0.0015178571428571491
motor,-0.020982142857142876
semantic,-0.0034821428571428473
glass,-0.00046626984126983386
mem,0.00017857142857143567
motor,0.010625000000000004
semantic,-0.018928571428571413
glass,0.008045634920634925
mem,-0.004553571428571437
motor,-0.02133928571428572
semantic,-0.003928571428571419
glass,-0.028968253968253983
mem,0.006339285714285722
motor,0.03205357142857142
semantic,0.024999999999999998
glass,0.016478174603174592
mem,-0.01383928571428571
motor,-0.009464285714285713
semantic,-0.028839285714285706
glass,-0.04316468253968254
mem,-0.004374999999999999
motor,0.016874999999999998
semantic,0.006607142857142845
glass,0.018244047619047625
mem,-0.0033928571428571467
motor,0.02437500000000001
semantic,-0.00919642857142859
glass,0.01644841269841268
mem,-0.02366071428571429
motor,0.03741071428571428
semantic,-0.03696428571428572
glass,0.016468253968253972
mem,-0.024553571428571428
motor,-0.025714285714285714
semantic,-0.0299107142857143
glass,0.013581349206349206
mem,0.008839285714285716
motor,0.027053571428571444
semantic,0.041339285714285724
glass,-0.022222222222222227
mem,-0.0039285714285714314
motor,0.02642857142857142
semantic,-0.011875000000000005
glass,-0.006517857142857143
mem,0.0004464285714285649
motor,0.016964285714285703
semantic,0.009553571428571429
glass,-0.032777777777777795
mem,-1.982541115402065e-18
motor,-0.0038392857142857157
semantic,-0.03919642857142857
glass,-0.015446428571428559
mem,-0.016517857142857157
motor,-0.0016964285714285749
semantic,-0.0031250000000000036
glass,0.0011706349206349331
mem,-0.008660714285714268
motor,-0.02000000000000001
semantic,0.011964285714285717
glass,-0.02782738095238096
mem,0.030535714285714288
motor,0.001696428571428581
semantic,0.005178571428571441
glass,-0.011408730158730146
mem,-0.013571428571428571
motor,-0.005625000000000013
semantic,-0.0023214285714285715
glass,0.004533730158730149
mem,0.013303571428571418
motor,-0.026964285714285708
semantic,0.010089285714285716
glass,-0.003928571428571422
mem,-0.01223214285714285
motor,-0.01142857142857143
semantic,0.02258928571428572
glass,-0.006646825396825391
mem,0.00017857142857144063
motor,-0.046875
semantic,-0.03428571428571428
glass,-0.023005952380952394
mem,0.024196428571428574
motor,0.024732142857142862
semantic,-0.003928571428571429
glass,-0.005992063492063493
mem,-0.016250000000000007
motor,-0.0008928571428571526
semantic,-0.040625000000000015
glass,0.0018055555555555622
mem,-0.04973214285714284
motor,-0.04776785714285714
semantic,0.010357142857142843
glass,0.030277777777777782
mem,0.014375000000000018
motor,0.01955357142857141
semantic,0.03794642857142857
glass,0.02968253968253969
mem,0.03142857142857144
motor,-0.03125000000000001
semantic,-0.024017857142857167
glass,-0.02841269841269842
mem,-0.017857142857142856
motor,0.024285714285714275
semantic,0.020178571428571428
glass,-0.001081349206349207
mem,-0.0016071428571428575
motor,-0.005267857142857131
semantic,0.012589285714285702
glass,0.024662698412698414
mem,0.03232142857142858
motor,-0.0067857142857142795
semantic,-0.03973214285714287
glass,0.022123015873015867
mem,-0.004821428571428581
motor,0.010714285714285714
semantic,-0.03214285714285713
glass,0.027232142857142854
mem,-0.04205357142857142
motor,-0.028303571428571428
semantic,0.004017857142857158
glass,0.00686507936507936
mem,-0.021249999999999998
motor,-0.013749999999999995
semantic,-0.026607142857142874
glass,0.04374007936507934
mem,-0.036607142857142845
motor,-0.01758928571428572
semantic,-0.007946428571428566
glass,-0.03720238095238095
mem,0.020089285714285723
motor,-0.02098214285714287
semantic,-0.02348214285714286
glass,-0.006289682539682546
mem,0.024910714285714286
motor,0.042053571428571426
semantic,0.02571428571428569
glass,0.0007242063492063583
mem,0.006249999999999994
motor,0.04258928571428571
semantic,0.007410714285714277
glass,0.016924603174603165
mem,-0.013660714285714288
motor,0.055892857142857175
semantic,-0.008482142857142863
glass,0.050138888888888906
mem,0.02401785714285715
motor,0.024553571428571435
semantic,-0.015982142857142865
glass,-0.03776785714285717
mem,-0.04714285714285715
motor,-0.008303571428571422
semantic,-0.025446428571428585
glass,0.011587301587301573
mem,-0.00973214285714286
motor,-0.016696428571428574
semantic,-0.004196428571428572
glass,-0.010843253968253974
mem,0.008571428571428574
motor,-0.017053571428571418
semantic,0.024999999999999998
glass,-0.011994047619047626
mem,-0.006339285714285715
motor,0.05678571428571428
semantic,-0.03374999999999999
glass,0.029186507936507938
mem,0.014732142857142857
motor,0.018482142857142836
semantic,0.015446428571428573
glass,-0.029007936507936514
mem,0.002946428571428577
motor,-0.04312499999999999
semantic,0.0037499999999999986
glass,0.0006646825396825336
mem,0.001428571428571426
motor,0.02892857142857142
semantic,-0.006160714285714288
glass,-9.920634920634786e-05
mem,0.05732142857142854
motor,-0.03250000000000001
semantic,-0.02276785714285715
glass,-0.005228174603174595
mem,0.02142857142857144
motor,-0.037321428571428554
semantic,0.0027678571428571587
glass,0.023561507936507936
mem,-0.007232142857142866
motor,-0.000714285714285703
semantic,0.020624999999999987
glass,0.015317460317460315
mem,-0.028035714285714292
motor,0.009732142857142865
semantic,0.015446428571428559
glass,0.026666666666666682
mem,-0.012053571428571441
motor,0.0015178571428571413
semantic,0.012678571428571428
glass,-0.01875992063492064
mem,-0.025625000000000012
motor,-0.012857142857142847
semantic,-0.020178571428571445
glass,-0.003908730158730165
mem,0.025625000000000005
motor,-0.041249999999999974
semantic,-0.03660714285714287
glass,0.004365079365079368
mem,-0.03196428571428572
motor,-0.018839285714285715
semantic,-0.02741071428571429
glass,0.014146825396825404
mem,-0.013125000000000008
motor,0.01169642857142859
semantic,0.01214285714285715
glass,-0.020277777777777766
mem,0.01241071428571428
motor,0.012232142857142867
semantic,0.017499999999999995
glass,0.03288690476190477
mem,-0.03624999999999999
motor,-0.00669642857142857
semantic,0.014374999999999999
glass,-0.038888888888888896
mem,-0.00991071428571429
motor,-0.030089285714285728
semantic,0.012232142857142862
glass,-0.041299603174603176
mem,0.019642857142857146
motor,0.019464285714285743
semantic,0.013125000000000008
glass,-0.035148809523809534
mem,-0.010803571428571435
motor,0.0057142857142857195
semantic,-0.024285714285714282
glass,-0.023204365079365092
mem,-0.020267857142857143
motor,-0.007232142857142852
semantic,0.018839285714285715
glass,0.02566468253968255
mem,0.04937500000000001
motor,0.037678571428571436
semantic,-0.0022321428571428375
glass,0.011349206349206359
mem,0.02214285714285714
motor,-0.012589285714285716
semantic,-0.02562499999999999
glass,0.005803571428571429
mem,-0.04339285714285716
motor,-0.02
semantic,0.02169642857142856
glass,-0.024642857142857164
mem,-0.02812499999999999
motor,-0.003928571428571426
semantic,0.018928571428571423
glass,-0.01622023809523809
mem,0.03839285714285714
motor,-0.03419642857142855
semantic,-0.00910714285714287
glass,-0.018779761904761907
mem,-0.01214285714285715
motor,-0.04446428571428572
semantic,0.02285714285714287
glass,0.006507936507936499
mem,0.0330357142857143
motor,0.006339285714285723
semantic,-0.029821428571428554
glass,0.007648809523809512
mem,0.0033035714285714174
motor,-0.010892857142857145
semantic,-0.007232142857142854
glass,-0.015476190476190487
mem,0.01874999999999999
motor,-0.021071428571428574
semantic,0.013839285714285722
glass,-0.00223214285714286
mem,-0.00973214285714286
motor,-0.011250000000000007
semantic,0.0007142857142857159
glass,0.024742063492063492
mem,-0.010089285714285712
motor,0.010178571428571427
semantic,-0.021428571428571425
glass,0.02196428571428573
mem,0.026428571428571433
motor,0.015267857142857142
semantic,0.013928571428571429
glass,-0.00397817460317459
mem,-0.014821428571428569
motor,0.03633928571428573
semantic,0.02330357142857144
glass,-0.024623015873015863
mem,-0.02866071428571429
motor,0.006071428571428575
semantic,-0.04955357142857143
glass,-0.03971230158730158
mem,0.014196428571428558
motor,-0.010089285714285716
semantic,8.928571428570743e-05
glass,-0.009027777777777772
mem,0.02285714285714286
motor,-0.03160714285714285
semantic,0.05758928571428572
glass,-0.02041666666666667
mem,-0.001517857142857151
motor,0.004285714285714275
semantic,0.012142857142857144
glass,-0.023749999999999993
mem,-0.021607142857142856
motor,0.01392857142857142
semantic,-0.0033928571428571467
glass,-0.018105158730158732
mem,0.0062499999999999995
motor,0.03553571428571428
semantic,0.0030357142857142796
glass,-0.053432539682539686
mem,-0.010089285714285735
motor,0.011428571428571439
semantic,-0.01383928571428571
glass,0.0034126984126984137
mem,0.016607142857142872
motor,0.02723214285714287
semantic,-0.008571428571428558
glass,0.005307539682539672
mem,-0.003482142857142862
motor,-0.02178571428571428
semantic,-0.05892857142857141
glass,-0.00271825396825397
mem,0.008660714285714294
motor,0.008124999999999999
semantic,0.026607142857142867
glass,-0.020406746031746043
mem,-0.008571428571428568
motor,-0.024285714285714282
semantic,0.017678571428571422
glass,-0.03212301587301587
mem,-0.006250000000000003
motor,-0.015267857142857147
semantic,0.0041071428571428596
glass,-0.02289682539682541
mem,-0.03848214285714285
motor,-0.012500000000000011
semantic,0.030982142857142854
glass,0.011051587301587304
mem,-0.009017857142857145
motor,-0.048750000000000016
semantic,0.0074107142857142904
glass,-0.029087301587301613
mem,0.03482142857142856
motor,-0.0392857142857143
semantic,0.004821428571428569
glass,-0.015654761904761914
mem,-0.013214285714285722
motor,0.008035714285714278
semantic,-0.01803571428571429
glass,-0.008908730158730163
mem,-0.003482142857142855
motor,0.02419642857142857
semantic,0.012946428571428562
glass,0.004365079365079361
mem,0.009910714285714288
motor,0.012321428571428575
semantic,-0.026160714285714298
glass,-0.011011904761904766
mem,-0.0013392857142857184
motor,-0.0735714285714286
semantic,-0.005089285714285722
glass,-0.011309523809523802
mem,-0.03330357142857142
motor,-0.023125000000000024
semantic,0.050982142857142865
glass,0.009166666666666653
mem,-0.019196428571428586
motor,-0.026785714285714284
semantic,-0.0009821428571428887
glass,0.011924603174603182
mem,-0.018214285714285707
motor,0.0020535714285714293
semantic,0.014196428571428572
glass,0.031121031746031754
mem,-0.03348214285714285
motor,0.046875
semantic,0.00500000000000001
glass,-0.013501984126984118
mem,-0.006428571428571429
motor,-0.004464285714285708
semantic,0.01705357142857143
glass,-0.011746031746031753
mem,0.010982142857142866
motor,0.006339285714285712
semantic,-0.023571428571428577
glass,-0.01399801587301588
mem,-0.045089285714285714
motor,-0.04169642857142857
semantic,-0.008392857142857157
glass,0.01242063492063492
mem,-0.0010714285714285693
motor,0.012232142857142872
semantic,0.05026785714285715
glass,0.00356150793650794
mem,0.03544642857142856
motor,0.018303571428571416
semantic,-0.009732142857142866
glass,-0.017103174603174596
mem,0.04357142857142857
motor,0.036160714285714275
semantic,0.05660714285714284
glass,0.0031051587301587327
mem,0.02821428571428571
motor,0.02035714285714287
semantic,-0.006517857142857131
glass,0.00897817460317459
mem,0.0014285714285714357
motor,-0.007678571428571419
semantic,0.004374999999999995
glass,-0.0253373015873016
mem,-0.00017857142857143567
motor,-0.0022321428571428483
semantic,-0.0033928571428571397
glass,0.03012896825396825
mem,0.014375000000000002
motor,0.012946428571428569
semantic,-0.023035714285714277
glass,-1.984126984128583e-05
mem,-0.02535714285714286
motor,-0.022053571428571415
semantic,0.005714285714285727
glass,-0.04850198412698411
mem,0.018571428571428565
motor,0.009017857142857142
semantic,0.012410714285714284
glass,0.05209325396825398
mem,0.013928571428571429
motor,-0.031607142857142854
semantic,0.01348214285714285
glass,-0.007837301587301585
mem,-0.005982142857142854
motor,-0.028482142857142845
semantic,-0.00910714285714285
glass,0.03468253968253968
mem,0.041071428571428585
motor,0.03616071428571427
semantic,-0.026785714285714298
glass,-0.014692460317460307
mem,-0.011071428571428569
motor,0.022321428571428565
semantic,0.03455357142857144
glass,0.05341269841269839
mem,0.004196428571428583
motor,0.039553571428571424
semantic,-0.0018749999999999958
glass,0.012529761904761905
mem,-0.02910714285714287
motor,-0.021428571428571425
semantic,0.030089285714285725
glass,0.015922619047619043
mem,-0.0074999999999999945
motor,0.03660714285714285
semantic,-0.04026785714285717
glass,-0.03278769841269842
mem,-0.024821428571428574
motor,-0.007053571428571423
semantic,-0.017142857142857126
glass,0.0022817460317460336
mem,-0.006607142857142856
motor,-0.009553571428571434
semantic,-0.016339285714285702
glass,0.027658730158730167
mem,-0.00598214285714286
motor,-0.031607142857142834
semantic,0.04366071428571429
glass,-0.005555555555555566
mem,0.021160714285714286
motor,0.012857142857142847
semantic,0.014821428571428584
glass,0.015426587301587302
mem,0.0004464285714285728
motor,0.0061607142857142945
semantic,-0.03044642857142858
glass,0.030069444444444447
mem,0.02571428571428572
motor,0.021071428571428567
semantic,0.003214285714285702
glass,-0.014623015873015859
mem,0.03517857142857143
motor,-0.004732142857142853
semantic,0.025178571428571432
glass,0.011904761904761918
mem,-0.006875000000000002
motor,0.011607142857142852
semantic,-0.0008928571428571377
glass,0.026825396825396836
mem,-0.03785714285714286
motor,-0.010535714285714273
semantic,0.011874999999999997
glass,-0.0038095238095238004
mem,0.022678571428571433
motor,-0.006071428571428567
semantic,-0.0008035714285714273
glass,0.024305555555555556
mem,0.01669642857142859
motor,-0.014732142857142857
semantic,-0.0010714285714285784
glass,0.002083333333333332
mem,0.02249999999999999
motor,-0.011339285714285708
semantic,-0.011785714285714302
glass,-0.014970238095238092
mem,-0.022232142857142857
motor,0.016428571428571424
semantic,0.004196428571428579
glass,-0.02652777777777777
mem,0.030892857142857118
motor,0.030803571428571423
semantic,-0.009642857142857144
glass,-0.023422619047619043
mem,0.01812500000000001
motor,0.004732142857142864
semantic,-0.00419642857142858
glass,0.030615079365079362
mem,0.026250000000000013
motor,0.006517857142857142
semantic,0.028035714285714282
glass,-0.0018154761904761818
mem,-0.0008928571428571466
motor,-0.03714285714285713
semantic,0.009642857142857163
glass,-0.04530753968253969
mem,-0.0059821428571428465
motor,-0.012142857142857125
semantic,-0.004285714285714297
glass,0.002053571428571421
mem,0.0014285714285714218
motor,0.006250000000000001
semantic,-0.023303571428571427
glass,-0.03151785714285714
mem,-0.0035714285714285596
motor,0.006249999999999982
semantic,0.010178571428571436
glass,-0.0055158730158730174
mem,0.0400892857142857
motor,0.010803571428571452
semantic,-0.00839285714285715
glass,-0.019722222222222228
mem,-0.005624999999999998
motor,0.007142857142857161
semantic,-0.023660714285714275
glass,0.007271825396825395
mem,0.0033035714285714296
motor,0.01651785714285714
semantic,-0.027678571428571445
glass,-0.028531746031746043
mem,-0.04562500000000001
motor,-0.0430357142857143
semantic,0.012053571428571422
glass,-0.02665674603174604
mem,-0.015624999999999991
motor,0.01437499999999999
semantic,-0.007589285714285704
glass,0.02871031746031746
mem,0.019642857142857136
motor,0.0005357142857142931
semantic,0.02571428571428572
glass,-0.005724206349206347
mem,-0.02857142857142856
motor,-0.016607142857142855
semantic,0.0015178571428571472
glass,-0.031210317460317466
mem,-0.006339285714285718
motor,-0.005357142857142848
semantic,-0.012142857142857136
glass,-0.0012797619047618997
mem,-0.0031250000000000036
motor,-0.005178571428571426
semantic,0.01151785714285714
glass,0.00010912698412699524
mem,-0.027053571428571423
motor,0.020357142857142872
semantic,0.022678571428571437
glass,0.029007936507936503
mem,0.026428571428571433
motor,-0.007946428571428571
semantic,-0.009196428571428574
glass,0.002390873015873012
mem,0.009821428571428564
motor,0.046071428571428576
semantic,0.020982142857142855
glass,0.017053571428571414
mem,-0.008303571428571422
motor,-0.035178571428571434
semantic,0.023303571428571455
glass,-0.02284722222222222
mem,-0.0049999999999999975
motor,0.0012499999999999953
semantic,-0.02732142857142858
glass,0.017876984126984134
mem,-0.015267857142857135
motor,-0.009464285714285706
semantic,-0.01589285714285717
glass,-0.021845238095238074
mem,0.024196428571428574
motor,-0.022142857142857134
semantic,0.004285714285714286
glass,0.007410714285714278
mem,-0.025982142857142867
motor,0.022142857142857138
semantic,-0.01848214285714287
glass,0.009821428571428578
mem,0.014553571428571426
motor,0.020357142857142876
semantic,-0.01875
glass,0.0015079365079365098
mem,0.020714285714285716
motor,-0.06330357142857147
semantic,0.01267857142857143
glass,0.022450396825396828
mem,0.011517857142857132
motor,-0.008125000000000002
semantic,0.0030357142857142744
glass,-0.04610119047619047
mem,0.008482142857142863
motor,-0.02571428571428572
semantic,-0.0038392857142856957
glass,0.021507936507936497
mem,-0.013125
motor,0.04589285714285714
semantic,0.02535714285714285
glass,0.016061507936507933
mem,0.044107142857142866
motor,0.060089285714285734
semantic,0.006160714285714292
glass,-0.03422619047619047
mem,-0.031875
motor,-0.05892857142857144
semantic,-0.014017857142857125
glass,-0.020198412698412684
mem,0.004374999999999993
motor,0.03732142857142857
semantic,-0.021964285714285704
glass,-0.012748015873015887
mem,-0.03660714285714288
motor,0.00973214285714286
semantic,0.055089285714285736
glass,-0.005962301587301598
mem,-0.020892857142857137
motor,-0.017857142857142842
semantic,-0.01866071428571427
glass,0.038968253968253964
mem,0.04571428571428574
motor,-0.037589285714285714
semantic,0.01830357142857142
glass,-0.012113095238095253
mem,-0.000982142857142861
motor,0.01383928571428572
semantic,0.004196428571428571
glass,-0.0170734126984127
mem,-0.014017857142857136
motor,0.0005357142857142912
semantic,0.004017857142857133
glass,0.022628968253968255
mem,-0.03723214285714286
motor,0.006874999999999994
semantic,-0.036071428571428546
glass,0.00017857142857142277
mem,0.003392857142857146
motor,0.01946428571428571
semantic,0.010714285714285721
glass,0.03355158730158731
mem,-0.007142857142857141
motor,0.003214285714285716
semantic,-0.03616071428571427
glass,0.021765873015873006
mem,0.006696428571428575
motor,0.0003571428571428565
semantic,-0.005267857142857131
glass,0.015694444444444452
mem,0.01883928571428573
motor,-0.018571428571428555
semantic,0.012946428571428581
glass,0.015396825396825372
mem,0.025000000000000015
motor,0.006696428571428562
semantic,0.01276785714285714
glass,-0.0034226190476190333
mem,-0.01946428571428573
motor,0.005178571428571416
semantic,0.007410714285714283
glass,-0.0005853174603174527
mem,0.009732142857142858
motor,-0.0016071428571428476
semantic,-0.005535714285714278
glass,0.015168650793650786
mem,0.0024107142857143
motor,0.02446428571428572
semantic,-0.0033035714285714435
glass,-0.005158730158730169
mem,-0.009285714285714291
motor,0.011071428571428562
semantic,-0.015357142857142847
glass,0.023174603174603185
mem,0.030982142857142854
motor,-0.02553571428571428
semantic,0.007232142857142855
glass,-0.020119047619047616
mem,-0.0005357142857142862
motor,-0.0061607142857142885
semantic,0.0016964285714285532
glass,-0.015823412698412694
mem,-0.03348214285714286
motor,0.02580357142857143
semantic,0.03991071428571429
glass,0.01215277777777779
mem,0.0008035714285714322
motor,-0.004107142857142857
semantic,0.0028571428571428645
glass,-0.023759920634920644
mem,-0.04839285714285716
motor,0.002946428571428578
semantic,-0.034910714285714274
glass,-0.01381944444444444
mem,0.024999999999999994
motor,-0.0010714285714285789
semantic,0.026785714285714277
glass,-0.008501984126984117
mem,-0.053482142857142874
motor,0.003928571428571431
semantic,-0.015357142857142863
glass,0.00171626984126983
mem,-0.015625000000000003
motor,-0.00535714285714287
semantic,-0.02125000000000001
glass,-0.0398313492063492
mem,0.031249999999999972
motor,0.010892857142857135
semantic,-0.0012499999999999953
glass,0.004751984126984134
mem,-0.008303571428571434
motor,0.015357142857142847
semantic,0.04330357142857144
glass,-0.0029464285714285643
mem,-0.01250000000000001
motor,-0.018125000000000006
semantic,0.003750000000000004
glass,0.05773809523809522
mem,0.02098214285714285
motor,0.0035714285714285887
semantic,-0.007589285714285707
glass,0.030545634920634935
mem,-0.001696428571428571
motor,0.003660714285714288
semantic,0.002678571428571435
glass,-0.003492063492063487
mem,0.016964285714285716
motor,-0.01062500000000001
semantic,-0.011071428571428557
glass,-0.03368055555555556
mem,-0.007857142857142858
motor,-0.020535714285714286
semantic,0.02714285714285714
glass,0.0017162698412698419
mem,0.02124999999999999
motor,0.010803571428571421
semantic,0.015357142857142856
glass,-0.043184523809523805
mem,0.03276785714285715
motor,-0.019642857142857136
semantic,0.013482142857142878
glass,-0.015525793650793648
mem,0.014464285714285732
motor,-0.023124999999999982
semantic,0.040892857142857154
glass,-0.0050000000000000044
mem,0.03883928571428572
motor,-0.019375000000000003
