,acc,train,test,train_task,test_task
0,0.8,MSC03,MSC05,mem,motor
1,0.6,MSC03,MSC05,mem,motor
2,0.6,MSC03,MSC05,mem,motor
3,0.6,MSC03,MSC05,mem,motor
4,0.75,MSC03,MSC05,mem,motor
5,0.8,MSC03,MSC05,mem,motor
6,0.8,MSC03,MSC05,mem,motor
7,0.75,MSC03,MSC05,mem,motor
