,acc,train,test,train_task,test_task
0,0.8888888888888888,MSC01,MSC07,mem,motor
1,0.7222222222222222,MSC01,MSC07,mem,motor
2,0.7222222222222222,MSC01,MSC07,mem,motor
3,0.6666666666666666,MSC01,MSC07,mem,motor
4,0.6111111111111112,MSC01,MSC07,mem,motor
5,0.7222222222222222,MSC01,MSC07,mem,motor
6,0.6666666666666666,MSC01,MSC07,mem,motor
7,0.6666666666666666,MSC01,MSC07,mem,motor
8,0.6111111111111112,MSC01,MSC07,mem,motor
9,0.7222222222222222,MSC01,MSC07,mem,motor
