,acc,train,test,train_task,test_task
0,0.75,MSC04,MSC06,motor,mem
1,0.55,MSC04,MSC06,motor,mem
2,0.55,MSC04,MSC06,motor,mem
3,0.55,MSC04,MSC06,motor,mem
4,0.55,MSC04,MSC06,motor,mem
5,0.55,MSC04,MSC06,motor,mem
6,0.55,MSC04,MSC06,motor,mem
7,0.55,MSC04,MSC06,motor,mem
8,0.65,MSC04,MSC06,motor,mem
9,0.65,MSC04,MSC06,motor,mem
