,test_task,train_task,Mean,Std
0,pres1,pres2,0.929375,0.06499656584334722
1,pres1,pres3,0.860234375,0.0831333491376312
2,pres2,pres1,0.8444921875,0.08604043145768223
3,pres2,pres3,0.863515625,0.04835455167210961
4,pres3,pres1,0.7326953125000001,0.12235082679997873
5,pres3,pres2,0.7850390624999999,0.12296563715655265
