,test_task,train_task,Mean,Std
0,mem,mixed,0.8375,0.13024701806293193
1,mem,motor,0.3,0.25634797778466234
2,mixed,mem,0.65,0.232992949004287
3,mixed,motor,0.175,0.19086270308410552
4,motor,mem,0.725,0.2251983252919207
5,motor,mixed,0.8375,0.15979898086569355
