,test_task,train_task,Mean,Std
0,mem,mixed,0.6223214285714286,0.11717106486483106
1,mem,motor,0.5659821428571429,0.08311776772560914
2,mixed,mem,0.6007142857142856,0.11813485580405199
3,mixed,motor,0.541875,0.07579615305661505
4,motor,mem,0.6050892857142858,0.13641677806509847
5,motor,mixed,0.6119642857142857,0.12872337702300926
