,test_task,train_task,Mean,Std
0,mem,mixed,0.7025,0.14118331088597996
1,mem,motor,0.6502678571428573,0.12698396334991258
2,mixed,mem,0.7133928571428573,0.1243167038540793
3,mixed,motor,0.6213392857142859,0.11111210993418306
4,motor,mem,0.7345535714285715,0.13316864490942676
5,motor,mixed,0.6997321428571428,0.12714136599884376
