acc,train,test,frames
0.7849999999999999,MSC01,MSC02,150
0.7350000000000001,MSC01,MSC03,150
0.8599999999999998,MSC01,MSC04,150
0.96,MSC01,MSC05,150
0.99,MSC01,MSC06,150
0.745,MSC01,MSC07,150
0.9099999999999999,MSC01,MSC10,150
0.9,MSC02,MSC01,150
0.7100000000000001,MSC02,MSC03,150
0.9550000000000001,MSC02,MSC04,150
0.9000000000000001,MSC02,MSC05,150
0.93,MSC02,MSC06,150
0.865,MSC02,MSC07,150
0.9350000000000002,MSC02,MSC10,150
0.78,MSC03,MSC01,150
0.79,MSC03,MSC02,150
0.86,MSC03,MSC04,150
0.8099999999999999,MSC03,MSC05,150
0.74,MSC03,MSC06,150
0.6799999999999999,MSC03,MSC07,150
0.8400000000000001,MSC03,MSC10,150
0.9650000000000001,MSC04,MSC01,150
0.9450000000000001,MSC04,MSC02,150
0.79,MSC04,MSC03,150
0.9650000000000001,MSC04,MSC05,150
1.0,MSC04,MSC06,150
0.885,MSC04,MSC07,150
0.9650000000000001,MSC04,MSC10,150
0.9599999999999997,MSC05,MSC01,150
0.6299999999999999,MSC05,MSC02,150
0.93,MSC05,MSC03,150
0.9099999999999999,MSC05,MSC04,150
1.0,MSC05,MSC06,150
0.8799999999999999,MSC05,MSC07,150
0.8850000000000001,MSC05,MSC10,150
0.9800000000000001,MSC06,MSC01,150
0.875,MSC06,MSC02,150
0.96,MSC06,MSC03,150
0.9400000000000001,MSC06,MSC04,150
0.9400000000000001,MSC06,MSC05,150
0.945,MSC06,MSC07,150
0.9649999999999999,MSC06,MSC10,150
0.8550000000000001,MSC07,MSC01,150
0.82,MSC07,MSC02,150
0.7849999999999999,MSC07,MSC03,150
0.905,MSC07,MSC04,150
0.95,MSC07,MSC05,150
0.975,MSC07,MSC06,150
0.9200000000000002,MSC07,MSC10,150
0.9624999999999999,MSC10,MSC01,150
0.78125,MSC10,MSC02,150
0.8937499999999999,MSC10,MSC03,150
0.9000000000000001,MSC10,MSC04,150
0.9625000000000001,MSC10,MSC05,150
0.975,MSC10,MSC06,150
0.7875,MSC10,MSC07,150
