acc,train,test,frames
0.86875,MSC01,MSC02,225
0.7875,MSC01,MSC03,225
0.88125,MSC01,MSC04,225
0.99375,MSC01,MSC05,225
0.9812500000000001,MSC01,MSC06,225
0.7062499999999999,MSC01,MSC07,225
0.90625,MSC01,MSC10,225
0.6950000000000001,MSC02,MSC01,225
0.675,MSC02,MSC03,225
0.9550000000000001,MSC02,MSC04,225
0.8800000000000001,MSC02,MSC05,225
0.9850000000000001,MSC02,MSC06,225
0.67,MSC02,MSC07,225
0.9599999999999997,MSC02,MSC10,225
0.75,MSC03,MSC01,225
0.6625,MSC03,MSC02,225
0.7124999999999999,MSC03,MSC04,225
0.7124999999999999,MSC03,MSC05,225
0.7625,MSC03,MSC06,225
0.7,MSC03,MSC07,225
0.8375,MSC03,MSC10,225
0.9777777777777779,MSC04,MSC01,225
0.9444444444444444,MSC04,MSC02,225
0.9000000000000001,MSC04,MSC03,225
0.9166666666666669,MSC04,MSC05,225
0.9833333333333335,MSC04,MSC06,225
0.9277777777777779,MSC04,MSC07,225
1.0,MSC04,MSC10,225
0.9800000000000001,MSC05,MSC01,225
0.8099999999999999,MSC05,MSC02,225
0.875,MSC05,MSC03,225
0.8049999999999999,MSC05,MSC04,225
1.0,MSC05,MSC06,225
0.8900000000000002,MSC05,MSC07,225
0.8900000000000002,MSC05,MSC10,225
0.97,MSC06,MSC01,225
0.9399999999999998,MSC06,MSC02,225
0.9149999999999998,MSC06,MSC03,225
0.9800000000000001,MSC06,MSC04,225
0.9949999999999999,MSC06,MSC05,225
0.85,MSC06,MSC07,225
0.9199999999999999,MSC06,MSC10,225
0.795,MSC07,MSC01,225
0.63,MSC07,MSC02,225
0.7350000000000001,MSC07,MSC03,225
0.8949999999999999,MSC07,MSC04,225
0.9100000000000001,MSC07,MSC05,225
0.975,MSC07,MSC06,225
0.8800000000000001,MSC07,MSC10,225
0.9642857142857143,MSC10,MSC01,225
0.9142857142857143,MSC10,MSC02,225
0.9214285714285716,MSC10,MSC03,225
0.9071428571428574,MSC10,MSC04,225
0.9714285714285714,MSC10,MSC05,225
0.9642857142857143,MSC10,MSC06,225
0.7714285714285714,MSC10,MSC07,225
