acc,train,test,frames
0.9,MSC01,MSC02,200
0.7999999999999999,MSC01,MSC03,200
0.8950000000000001,MSC01,MSC04,200
0.9800000000000001,MSC01,MSC05,200
0.975,MSC01,MSC06,200
0.7999999999999999,MSC01,MSC07,200
0.93,MSC01,MSC10,200
0.6000000000000001,MSC02,MSC01,200
0.6649999999999999,MSC02,MSC03,200
0.8949999999999999,MSC02,MSC04,200
0.8299999999999998,MSC02,MSC05,200
0.96,MSC02,MSC06,200
0.6850000000000002,MSC02,MSC07,200
0.945,MSC02,MSC10,200
0.6875,MSC03,MSC01,200
0.6749999999999999,MSC03,MSC02,200
0.7124999999999999,MSC03,MSC04,200
0.7375,MSC03,MSC05,200
0.7,MSC03,MSC06,200
0.6625,MSC03,MSC07,200
0.8624999999999999,MSC03,MSC10,200
0.9611111111111111,MSC04,MSC01,200
0.9333333333333333,MSC04,MSC02,200
0.7444444444444445,MSC04,MSC03,200
0.9611111111111111,MSC04,MSC05,200
0.9888888888888889,MSC04,MSC06,200
0.8555555555555556,MSC04,MSC07,200
0.9611111111111111,MSC04,MSC10,200
1.0,MSC05,MSC01,200
0.8150000000000001,MSC05,MSC02,200
0.95,MSC05,MSC03,200
0.8149999999999998,MSC05,MSC04,200
0.9949999999999999,MSC05,MSC06,200
0.9050000000000002,MSC05,MSC07,200
0.89,MSC05,MSC10,200
0.9099999999999999,MSC06,MSC01,200
0.9550000000000001,MSC06,MSC02,200
0.8399999999999999,MSC06,MSC03,200
0.975,MSC06,MSC04,200
0.9949999999999999,MSC06,MSC05,200
0.6849999999999999,MSC06,MSC07,200
0.835,MSC06,MSC10,200
0.62,MSC07,MSC01,200
0.5699999999999998,MSC07,MSC02,200
0.6649999999999999,MSC07,MSC03,200
0.7899999999999999,MSC07,MSC04,200
0.9,MSC07,MSC05,200
0.9400000000000001,MSC07,MSC06,200
0.8699999999999999,MSC07,MSC10,200
0.95,MSC10,MSC01,200
0.8714285714285717,MSC10,MSC02,200
0.8571428571428573,MSC10,MSC03,200
0.9071428571428574,MSC10,MSC04,200
0.9642857142857143,MSC10,MSC05,200
0.9500000000000001,MSC10,MSC06,200
0.7857142857142857,MSC10,MSC07,200
