acc,train,test,frames
0.9,MSC01,MSC02,250
0.8062499999999999,MSC01,MSC03,250
0.8687499999999999,MSC01,MSC04,250
0.9812500000000001,MSC01,MSC05,250
0.9500000000000001,MSC01,MSC06,250
0.68125,MSC01,MSC07,250
0.93125,MSC01,MSC10,250
0.875,MSC02,MSC01,250
0.7150000000000001,MSC02,MSC03,250
0.9349999999999999,MSC02,MSC04,250
0.8799999999999999,MSC02,MSC05,250
0.96,MSC02,MSC06,250
0.7899999999999999,MSC02,MSC07,250
0.9550000000000001,MSC02,MSC10,250
0.65,MSC03,MSC01,250
0.7333333333333334,MSC03,MSC02,250
0.7833333333333333,MSC03,MSC04,250
0.75,MSC03,MSC05,250
0.6833333333333332,MSC03,MSC06,250
0.6333333333333334,MSC03,MSC07,250
0.7833333333333332,MSC03,MSC10,250
1.0,MSC04,MSC01,250
0.9555555555555555,MSC04,MSC02,250
0.9111111111111112,MSC04,MSC03,250
0.9833333333333335,MSC04,MSC05,250
1.0,MSC04,MSC06,250
0.9166666666666666,MSC04,MSC07,250
0.9888888888888889,MSC04,MSC10,250
0.985,MSC05,MSC01,250
0.705,MSC05,MSC02,250
0.945,MSC05,MSC03,250
0.825,MSC05,MSC04,250
1.0,MSC05,MSC06,250
0.905,MSC05,MSC07,250
0.9,MSC05,MSC10,250
0.9555555555555557,MSC06,MSC01,250
0.9277777777777777,MSC06,MSC02,250
0.9277777777777777,MSC06,MSC03,250
0.9444444444444444,MSC06,MSC04,250
0.9888888888888889,MSC06,MSC05,250
0.8555555555555556,MSC06,MSC07,250
0.9500000000000001,MSC06,MSC10,250
0.9299999999999999,MSC07,MSC01,250
0.8550000000000001,MSC07,MSC02,250
0.8400000000000001,MSC07,MSC03,250
0.93,MSC07,MSC04,250
0.9800000000000001,MSC07,MSC05,250
0.9599999999999997,MSC07,MSC06,250
0.9400000000000001,MSC07,MSC10,250
0.9428571428571428,MSC10,MSC01,250
0.8642857142857144,MSC10,MSC02,250
0.9214285714285716,MSC10,MSC03,250
0.9071428571428574,MSC10,MSC04,250
0.9714285714285715,MSC10,MSC05,250
0.9285714285714287,MSC10,MSC06,250
0.7142857142857143,MSC10,MSC07,250
