acc,train,test,frames
9999,MSC01,MSC02,350
9999,MSC01,MSC03,350
9999,MSC01,MSC04,350
9999,MSC01,MSC05,350
9999,MSC01,MSC06,350
9999,MSC01,MSC07,350
9999,MSC01,MSC10,350
0.5,MSC02,MSC01,350
0.6666666666666666,MSC02,MSC03,350
0.7000000000000001,MSC02,MSC04,350
0.7833333333333333,MSC02,MSC05,350
0.75,MSC02,MSC06,350
0.5499999999999999,MSC02,MSC07,350
0.65,MSC02,MSC10,350
9999,MSC03,MSC01,350
9999,MSC03,MSC02,350
9999,MSC03,MSC04,350
9999,MSC03,MSC05,350
9999,MSC03,MSC06,350
9999,MSC03,MSC07,350
9999,MSC03,MSC10,350
0.525,MSC04,MSC01,350
0.575,MSC04,MSC02,350
0.675,MSC04,MSC03,350
0.6,MSC04,MSC05,350
0.6,MSC04,MSC06,350
0.875,MSC04,MSC07,350
0.7,MSC04,MSC10,350
0.95,MSC05,MSC01,350
0.8399999999999999,MSC05,MSC02,350
0.9,MSC05,MSC03,350
0.7400000000000001,MSC05,MSC04,350
0.97,MSC05,MSC06,350
0.76,MSC05,MSC07,350
0.9299999999999999,MSC05,MSC10,350
0.8416666666666667,MSC06,MSC01,350
0.8083333333333335,MSC06,MSC02,350
0.7583333333333333,MSC06,MSC03,350
0.9,MSC06,MSC04,350
0.9833333333333334,MSC06,MSC05,350
0.5083333333333333,MSC06,MSC07,350
0.6083333333333333,MSC06,MSC10,350
0.7375,MSC07,MSC01,350
0.7000000000000001,MSC07,MSC02,350
0.7625,MSC07,MSC03,350
0.725,MSC07,MSC04,350
0.7,MSC07,MSC05,350
0.7875,MSC07,MSC06,350
0.8375,MSC07,MSC10,350
9999,MSC10,MSC01,350
9999,MSC10,MSC02,350
9999,MSC10,MSC03,350
9999,MSC10,MSC04,350
9999,MSC10,MSC05,350
9999,MSC10,MSC06,350
9999,MSC10,MSC07,350
