train_task,test_task,sub,acc
mixed,motor,MSC01,0.6699999999999999
mixed,mem,MSC01,0.6500000000000001
motor,mixed,MSC01,0.5899999999999999
motor,mem,MSC01,0.53
mem,mixed,MSC01,0.4999999999999999
mem,motor,MSC01,0.505
mixed,motor,MSC02,0.52
mixed,mem,MSC02,0.7049999999999998
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5999999999999999
mem,mixed,MSC02,0.63
mem,motor,MSC02,0.48
mixed,motor,MSC03,0.52
mixed,mem,MSC03,0.5850000000000001
motor,mixed,MSC03,0.465
motor,mem,MSC03,0.66
mem,mixed,MSC03,0.635
mem,motor,MSC03,0.6950000000000001
mixed,motor,MSC04,0.675
mixed,mem,MSC04,0.665
motor,mixed,MSC04,0.85
motor,mem,MSC04,0.48999999999999994
mem,mixed,MSC04,0.5299999999999999
mem,motor,MSC04,0.37000000000000005
mixed,motor,MSC05,0.605
mixed,mem,MSC05,0.6299999999999999
motor,mixed,MSC05,0.655
motor,mem,MSC05,0.7450000000000002
mem,mixed,MSC05,0.6500000000000001
mem,motor,MSC05,0.745
mixed,motor,MSC06,0.5199999999999999
mixed,mem,MSC06,0.6700000000000002
motor,mixed,MSC06,0.5399999999999999
motor,mem,MSC06,0.89
mem,mixed,MSC06,0.5499999999999999
mem,motor,MSC06,0.7150000000000001
mixed,motor,MSC07,0.73
mixed,mem,MSC07,0.71
motor,mixed,MSC07,0.5999999999999999
motor,mem,MSC07,0.575
mem,mixed,MSC07,0.6599999999999999
mem,motor,MSC07,0.44000000000000006
mixed,motor,MSC10,0.5999999999999999
mixed,mem,MSC10,0.4
motor,mixed,MSC10,0.5
motor,mem,MSC10,0.53
mem,mixed,MSC10,0.59
mem,motor,MSC10,0.7000000000000001
