train_task,test_task,sub,acc
mixed,motor,MSC01,0.9949999999999999
mixed,mem,MSC01,0.93
motor,mixed,MSC01,0.8700000000000001
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.9299999999999999
mem,motor,MSC01,1.0
mixed,motor,MSC02,0.7100000000000001
mixed,mem,MSC02,0.8049999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.72
mem,motor,MSC02,0.68
mixed,motor,MSC03,0.9649999999999999
mixed,mem,MSC03,0.7699999999999999
motor,mixed,MSC03,0.5149999999999999
motor,mem,MSC03,0.53
mem,mixed,MSC03,0.6400000000000001
mem,motor,MSC03,0.8099999999999999
mixed,motor,MSC04,0.96
mixed,mem,MSC04,0.9800000000000001
motor,mixed,MSC04,0.6499999999999999
motor,mem,MSC04,0.7050000000000001
mem,mixed,MSC04,0.9199999999999999
mem,motor,MSC04,0.9400000000000001
mixed,motor,MSC05,0.97
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.57
motor,mem,MSC05,0.7450000000000001
mem,mixed,MSC05,0.8499999999999999
mem,motor,MSC05,0.9949999999999999
mixed,motor,MSC06,0.925
mixed,mem,MSC06,1.0
motor,mixed,MSC06,0.5549999999999999
motor,mem,MSC06,0.74
mem,mixed,MSC06,0.7150000000000001
mem,motor,MSC06,0.9299999999999999
mixed,motor,MSC07,0.7949999999999998
mixed,mem,MSC07,0.95
motor,mixed,MSC07,0.5499999999999999
motor,mem,MSC07,0.53
mem,mixed,MSC07,0.845
mem,motor,MSC07,0.8099999999999999
mixed,motor,MSC10,0.915
mixed,mem,MSC10,0.95
motor,mixed,MSC10,0.52
motor,mem,MSC10,0.61
mem,mixed,MSC10,0.75
mem,motor,MSC10,0.8800000000000001
