train_task,test_task,sub,acc
mixed,motor,MSC01,0.9649999999999999
mixed,mem,MSC01,0.9100000000000001
motor,mixed,MSC01,0.8399999999999999
motor,mem,MSC01,0.72
mem,mixed,MSC01,0.7699999999999999
mem,motor,MSC01,0.9100000000000001
mixed,motor,MSC02,0.8700000000000001
mixed,mem,MSC02,0.8299999999999998
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.67
mem,motor,MSC02,0.8099999999999999
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.845
motor,mixed,MSC03,0.56
motor,mem,MSC03,0.6200000000000001
mem,mixed,MSC03,0.66
mem,motor,MSC03,0.985
mixed,motor,MSC04,0.9549999999999998
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.63
motor,mem,MSC04,0.625
mem,mixed,MSC04,0.8900000000000002
mem,motor,MSC04,0.9099999999999999
mixed,motor,MSC05,0.825
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.5549999999999999
motor,mem,MSC05,0.7999999999999998
mem,mixed,MSC05,0.7999999999999999
mem,motor,MSC05,0.875
mixed,motor,MSC06,0.6950000000000001
mixed,mem,MSC06,0.8400000000000001
motor,mixed,MSC06,0.5700000000000001
motor,mem,MSC06,0.615
mem,mixed,MSC06,0.73
mem,motor,MSC06,0.8249999999999998
mixed,motor,MSC07,0.93
mixed,mem,MSC07,0.8649999999999999
motor,mixed,MSC07,0.505
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.875
mem,motor,MSC07,0.915
mixed,motor,MSC10,0.8499999999999999
mixed,mem,MSC10,0.9400000000000001
motor,mixed,MSC10,0.545
motor,mem,MSC10,0.595
mem,mixed,MSC10,0.875
mem,motor,MSC10,0.7899999999999998
