train_task,test_task,sub,acc
mixed,motor,MSC01,0.67
mixed,mem,MSC01,0.7150000000000001
motor,mixed,MSC01,0.7699999999999999
motor,mem,MSC01,0.5999999999999999
mem,mixed,MSC01,0.85
mem,motor,MSC01,0.6149999999999999
mixed,motor,MSC02,0.58
mixed,mem,MSC02,0.7649999999999999
motor,mixed,MSC02,0.57
motor,mem,MSC02,0.615
mem,mixed,MSC02,0.71
mem,motor,MSC02,0.5599999999999999
mixed,motor,MSC03,0.7649999999999999
mixed,mem,MSC03,0.67
motor,mixed,MSC03,0.67
motor,mem,MSC03,0.48500000000000004
mem,mixed,MSC03,0.705
mem,motor,MSC03,0.695
mixed,motor,MSC04,0.7949999999999999
mixed,mem,MSC04,0.8800000000000001
motor,mixed,MSC04,0.745
motor,mem,MSC04,0.5649999999999998
mem,mixed,MSC04,0.9250000000000002
mem,motor,MSC04,0.75
mixed,motor,MSC05,0.9
mixed,mem,MSC05,0.96
motor,mixed,MSC05,0.76
motor,mem,MSC05,0.7250000000000001
mem,mixed,MSC05,0.9550000000000001
mem,motor,MSC05,0.89
mixed,motor,MSC06,0.7249999999999999
mixed,mem,MSC06,0.885
motor,mixed,MSC06,0.5549999999999999
motor,mem,MSC06,0.65
mem,mixed,MSC06,0.7749999999999999
mem,motor,MSC06,0.6400000000000001
mixed,motor,MSC07,0.755
mixed,mem,MSC07,0.915
motor,mixed,MSC07,0.5549999999999999
motor,mem,MSC07,0.6200000000000001
mem,mixed,MSC07,0.9
mem,motor,MSC07,0.795
mixed,motor,MSC10,0.6300000000000001
mixed,mem,MSC10,0.5950000000000001
motor,mixed,MSC10,0.5549999999999999
motor,mem,MSC10,0.615
mem,mixed,MSC10,0.6050000000000002
mem,motor,MSC10,0.5850000000000002
