train_task,test_task,sub,acc
mixed,motor,MSC01,0.9549999999999998
mixed,mem,MSC01,0.915
motor,mixed,MSC01,0.6700000000000002
motor,mem,MSC01,0.7050000000000001
mem,mixed,MSC01,0.925
mem,motor,MSC01,0.915
mixed,motor,MSC02,0.6900000000000001
mixed,mem,MSC02,0.7949999999999999
motor,mixed,MSC02,0.565
motor,mem,MSC02,0.5399999999999999
mem,mixed,MSC02,0.7200000000000001
mem,motor,MSC02,0.6500000000000001
mixed,motor,MSC03,0.99
mixed,mem,MSC03,0.8950000000000001
motor,mixed,MSC03,0.65
motor,mem,MSC03,0.8049999999999999
mem,mixed,MSC03,0.8149999999999998
mem,motor,MSC03,0.915
mixed,motor,MSC04,0.925
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.7000000000000002
motor,mem,MSC04,0.8549999999999999
mem,mixed,MSC04,0.93
mem,motor,MSC04,0.9650000000000001
mixed,motor,MSC05,0.7949999999999999
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.5999999999999999
motor,mem,MSC05,0.79
mem,mixed,MSC05,0.7849999999999999
mem,motor,MSC05,0.8699999999999999
mixed,motor,MSC06,0.9199999999999999
mixed,mem,MSC06,0.7899999999999999
motor,mixed,MSC06,0.615
motor,mem,MSC06,0.75
mem,mixed,MSC06,0.74
mem,motor,MSC06,0.8149999999999998
mixed,motor,MSC07,0.82
mixed,mem,MSC07,0.885
motor,mixed,MSC07,0.575
motor,mem,MSC07,0.5799999999999998
mem,mixed,MSC07,0.7949999999999999
mem,motor,MSC07,0.71
mixed,motor,MSC10,0.6900000000000001
mixed,mem,MSC10,0.6900000000000001
motor,mixed,MSC10,0.51
motor,mem,MSC10,0.5499999999999999
mem,mixed,MSC10,0.7849999999999999
mem,motor,MSC10,0.7
