train_task,test_task,sub,acc
mixed,motor,MSC01,0.67
mixed,mem,MSC01,0.68
motor,mixed,MSC01,0.6950000000000001
motor,mem,MSC01,0.665
mem,mixed,MSC01,0.7750000000000001
mem,motor,MSC01,0.6649999999999999
mixed,motor,MSC02,0.7749999999999999
mixed,mem,MSC02,0.685
motor,mixed,MSC02,0.64
motor,mem,MSC02,0.51
mem,mixed,MSC02,0.835
mem,motor,MSC02,0.7899999999999999
mixed,motor,MSC03,0.705
mixed,mem,MSC03,0.6300000000000001
motor,mixed,MSC03,0.5650000000000001
motor,mem,MSC03,0.49499999999999994
mem,mixed,MSC03,0.6700000000000002
mem,motor,MSC03,0.5549999999999999
mixed,motor,MSC04,0.89
mixed,mem,MSC04,0.865
motor,mixed,MSC04,0.7000000000000001
motor,mem,MSC04,0.745
mem,mixed,MSC04,0.835
mem,motor,MSC04,0.93
mixed,motor,MSC05,0.8399999999999999
mixed,mem,MSC05,0.86
motor,mixed,MSC05,0.7200000000000001
motor,mem,MSC05,0.655
mem,mixed,MSC05,0.8149999999999998
mem,motor,MSC05,0.7699999999999999
mixed,motor,MSC06,0.7899999999999999
mixed,mem,MSC06,0.735
motor,mixed,MSC06,0.6
motor,mem,MSC06,0.7000000000000001
mem,mixed,MSC06,0.585
mem,motor,MSC06,0.7749999999999999
mixed,motor,MSC07,0.6599999999999999
mixed,mem,MSC07,0.5299999999999999
motor,mixed,MSC07,0.5599999999999998
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.5
mem,motor,MSC07,0.5
mixed,motor,MSC10,0.5349999999999999
mixed,mem,MSC10,0.7550000000000001
motor,mixed,MSC10,0.595
motor,mem,MSC10,0.72
mem,mixed,MSC10,0.8800000000000001
mem,motor,MSC10,0.6249999999999999
