,test_task,train_task,Mean,Std
0,mem,mixed,0.9225,0.07773581634521597
1,mem,motor,0.639375,0.10847769685186771
2,mixed,mem,0.8137499999999999,0.10045432508643622
3,mixed,motor,0.585,0.09830709900249178
4,motor,mem,0.880625,0.11537013416453522
5,motor,mixed,0.915,0.08254868693253518
