train_task,test_task,sub,acc
mixed,motor,MSC01,0.9349999999999999
mixed,mem,MSC01,0.8700000000000001
motor,mixed,MSC01,0.645
motor,mem,MSC01,0.685
mem,mixed,MSC01,0.95
mem,motor,MSC01,1.0
mixed,motor,MSC02,0.6650000000000001
mixed,mem,MSC02,0.9400000000000001
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.8800000000000001
mem,motor,MSC02,0.53
mixed,motor,MSC03,0.8800000000000001
mixed,mem,MSC03,0.74
motor,mixed,MSC03,0.505
motor,mem,MSC03,0.5900000000000001
mem,mixed,MSC03,0.5599999999999998
mem,motor,MSC03,0.5499999999999999
mixed,motor,MSC04,0.845
mixed,mem,MSC04,0.9550000000000001
motor,mixed,MSC04,0.625
motor,mem,MSC04,0.59
mem,mixed,MSC04,0.9100000000000001
mem,motor,MSC04,0.6900000000000002
mixed,motor,MSC05,0.8149999999999998
mixed,mem,MSC05,0.9350000000000002
motor,mixed,MSC05,0.575
motor,mem,MSC05,0.7350000000000001
mem,mixed,MSC05,0.76
mem,motor,MSC05,0.8499999999999999
mixed,motor,MSC06,0.8299999999999998
mixed,mem,MSC06,0.8950000000000001
motor,mixed,MSC06,0.5449999999999999
motor,mem,MSC06,0.6950000000000001
mem,mixed,MSC06,0.655
mem,motor,MSC06,0.72
mixed,motor,MSC07,0.8699999999999999
mixed,mem,MSC07,0.9349999999999999
motor,mixed,MSC07,0.53
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.7200000000000001
mem,motor,MSC07,0.7899999999999999
mixed,motor,MSC10,0.875
mixed,mem,MSC10,0.8049999999999999
motor,mixed,MSC10,0.5549999999999999
motor,mem,MSC10,0.5449999999999999
mem,mixed,MSC10,0.8550000000000001
mem,motor,MSC10,0.9199999999999999
