train_task,test_task,sub,acc
mixed,motor,MSC01,0.9949999999999999
mixed,mem,MSC01,0.8900000000000002
motor,mixed,MSC01,0.8099999999999999
motor,mem,MSC01,0.6600000000000001
mem,mixed,MSC01,0.9399999999999998
mem,motor,MSC01,0.985
mixed,motor,MSC02,0.72
mixed,mem,MSC02,0.8649999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.76
mem,motor,MSC02,0.6249999999999999
mixed,motor,MSC03,0.9549999999999998
mixed,mem,MSC03,0.835
motor,mixed,MSC03,0.5599999999999999
motor,mem,MSC03,0.5949999999999999
mem,mixed,MSC03,0.6300000000000001
mem,motor,MSC03,0.905
mixed,motor,MSC04,0.95
mixed,mem,MSC04,0.95
motor,mixed,MSC04,0.64
motor,mem,MSC04,0.65
mem,mixed,MSC04,0.8549999999999999
mem,motor,MSC04,0.8299999999999998
mixed,motor,MSC05,0.9000000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.595
motor,mem,MSC05,0.7050000000000001
mem,mixed,MSC05,0.7050000000000002
mem,motor,MSC05,0.95
mixed,motor,MSC06,0.865
mixed,mem,MSC06,0.95
motor,mixed,MSC06,0.595
motor,mem,MSC06,0.6500000000000001
mem,mixed,MSC06,0.7749999999999999
mem,motor,MSC06,0.725
mixed,motor,MSC07,0.8049999999999999
mixed,mem,MSC07,0.905
motor,mixed,MSC07,0.515
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8949999999999999
mem,motor,MSC07,0.735
mixed,motor,MSC10,0.885
mixed,mem,MSC10,0.9899999999999999
motor,mixed,MSC10,0.5
motor,mem,MSC10,0.6900000000000001
mem,mixed,MSC10,0.845
mem,motor,MSC10,0.9
