train_task,test_task,sub,acc
mixed,motor,MSC01,0.8699999999999999
mixed,mem,MSC01,0.8950000000000001
motor,mixed,MSC01,0.9149999999999998
motor,mem,MSC01,0.835
mem,mixed,MSC01,1.0
mem,motor,MSC01,0.95
mixed,motor,MSC02,0.5799999999999998
mixed,mem,MSC02,0.7849999999999999
motor,mixed,MSC02,0.5199999999999999
motor,mem,MSC02,0.5149999999999999
mem,mixed,MSC02,0.7849999999999999
mem,motor,MSC02,0.5499999999999999
mixed,motor,MSC03,0.8200000000000001
mixed,mem,MSC03,0.7899999999999999
motor,mixed,MSC03,0.5499999999999999
motor,mem,MSC03,0.77
mem,mixed,MSC03,0.66
mem,motor,MSC03,0.925
mixed,motor,MSC04,0.8150000000000001
mixed,mem,MSC04,0.9350000000000002
motor,mixed,MSC04,0.865
motor,mem,MSC04,0.9149999999999998
mem,mixed,MSC04,0.9099999999999999
mem,motor,MSC04,0.945
mixed,motor,MSC05,0.96
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.675
motor,mem,MSC05,0.7949999999999999
mem,mixed,MSC05,0.89
mem,motor,MSC05,0.905
mixed,motor,MSC06,0.865
mixed,mem,MSC06,0.9000000000000001
motor,mixed,MSC06,0.67
motor,mem,MSC06,0.7300000000000001
mem,mixed,MSC06,0.9200000000000002
mem,motor,MSC06,0.8549999999999999
mixed,motor,MSC07,0.6950000000000001
mixed,mem,MSC07,0.9550000000000001
motor,mixed,MSC07,0.5899999999999999
motor,mem,MSC07,0.655
mem,mixed,MSC07,0.805
mem,motor,MSC07,0.7399999999999999
mixed,motor,MSC10,0.7849999999999999
mixed,mem,MSC10,0.8550000000000001
motor,mixed,MSC10,0.675
motor,mem,MSC10,0.7699999999999999
mem,mixed,MSC10,0.8049999999999999
mem,motor,MSC10,0.875
