train_task,test_task,sub,acc
mixed,motor,MSC01,0.78
mixed,mem,MSC01,0.8150000000000001
motor,mixed,MSC01,0.68
motor,mem,MSC01,0.6950000000000001
mem,mixed,MSC01,0.825
mem,motor,MSC01,0.95
mixed,motor,MSC02,0.5
mixed,mem,MSC02,0.695
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.57
mem,mixed,MSC02,0.6950000000000001
mem,motor,MSC02,0.525
mixed,motor,MSC03,0.8149999999999998
mixed,mem,MSC03,0.7849999999999999
motor,mixed,MSC03,0.635
motor,mem,MSC03,0.7000000000000001
mem,mixed,MSC03,0.5850000000000001
mem,motor,MSC03,0.7649999999999999
mixed,motor,MSC04,0.89
mixed,mem,MSC04,0.95
motor,mixed,MSC04,0.765
motor,mem,MSC04,0.9199999999999999
mem,mixed,MSC04,0.8549999999999999
mem,motor,MSC04,0.9299999999999999
mixed,motor,MSC05,0.74
mixed,mem,MSC05,0.82
motor,mixed,MSC05,0.5999999999999999
motor,mem,MSC05,0.6100000000000001
mem,mixed,MSC05,0.8499999999999999
mem,motor,MSC05,0.8799999999999999
mixed,motor,MSC06,0.7549999999999999
mixed,mem,MSC06,0.8400000000000001
motor,mixed,MSC06,0.7100000000000001
motor,mem,MSC06,0.7250000000000001
mem,mixed,MSC06,0.7849999999999999
mem,motor,MSC06,0.8400000000000001
mixed,motor,MSC07,0.6849999999999999
mixed,mem,MSC07,0.725
motor,mixed,MSC07,0.5499999999999999
motor,mem,MSC07,0.6099999999999999
mem,mixed,MSC07,0.73
mem,motor,MSC07,0.805
mixed,motor,MSC10,0.565
mixed,mem,MSC10,0.8049999999999999
motor,mixed,MSC10,0.52
motor,mem,MSC10,0.655
mem,mixed,MSC10,0.78
mem,motor,MSC10,0.68
