,test_task,train_task,Mean,Std
0,mem,mixed,0.9150000000000001,0.06750661343263241
1,mem,motor,0.65,0.10720474403148927
2,mixed,mem,0.8231249999999999,0.12197591975467952
3,mixed,motor,0.6212500000000001,0.08655097589612397
4,motor,mem,0.8931250000000001,0.10579419036169102
5,motor,mixed,0.893125,0.09319478449539366
