,test_task,train_task,Mean,Std
0,mem,mixed,0.6318750000000002,0.11488556559384723
1,mem,motor,0.5757142857142858,0.08790195246269135
2,mixed,mem,0.6122321428571432,0.11422035976311573
3,mixed,motor,0.5464285714285714,0.07754010273701947
4,motor,mem,0.614732142857143,0.13201039780968063
5,motor,mixed,0.6185714285714287,0.12571509739997702
