,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.445
1,semantic,motor,MSC01,MSC02,0.27
2,semantic,mem,MSC01,MSC02,0.545
3,glass,semantic,MSC01,MSC02,0.41000000000000003
4,glass,motor,MSC01,MSC02,0.33
5,glass,mem,MSC01,MSC02,0.5599999999999999
6,motor,semantic,MSC01,MSC02,0.44000000000000006
7,motor,glass,MSC01,MSC02,0.44000000000000006
8,motor,mem,MSC01,MSC02,0.4800000000000001
9,mem,semantic,MSC01,MSC02,0.5999999999999999
10,mem,glass,MSC01,MSC02,0.7050000000000001
11,mem,motor,MSC01,MSC02,0.5899999999999999
12,semantic,glass,MSC01,MSC03,0.6849999999999999
13,semantic,motor,MSC01,MSC03,0.385
14,semantic,mem,MSC01,MSC03,0.49000000000000005
15,glass,semantic,MSC01,MSC03,0.4600000000000001
16,glass,motor,MSC01,MSC03,0.22999999999999998
17,glass,mem,MSC01,MSC03,0.465
18,motor,semantic,MSC01,MSC03,0.5
19,motor,glass,MSC01,MSC03,0.5
20,motor,mem,MSC01,MSC03,0.5
21,mem,semantic,MSC01,MSC03,0.5149999999999999
22,mem,glass,MSC01,MSC03,0.425
23,mem,motor,MSC01,MSC03,0.24499999999999997
24,semantic,glass,MSC01,MSC04,0.4149999999999999
25,semantic,motor,MSC01,MSC04,0.39
26,semantic,mem,MSC01,MSC04,0.5
27,glass,semantic,MSC01,MSC04,0.425
28,glass,motor,MSC01,MSC04,0.4600000000000001
29,glass,mem,MSC01,MSC04,0.49000000000000005
30,motor,semantic,MSC01,MSC04,0.465
31,motor,glass,MSC01,MSC04,0.45499999999999996
32,motor,mem,MSC01,MSC04,0.5
33,mem,semantic,MSC01,MSC04,0.68
34,mem,glass,MSC01,MSC04,0.61
35,mem,motor,MSC01,MSC04,0.655
36,semantic,glass,MSC01,MSC05,0.5599999999999999
37,semantic,motor,MSC01,MSC05,0.6750000000000002
38,semantic,mem,MSC01,MSC05,0.5549999999999999
39,glass,semantic,MSC01,MSC05,0.505
40,glass,motor,MSC01,MSC05,0.62
41,glass,mem,MSC01,MSC05,0.5199999999999999
42,motor,semantic,MSC01,MSC05,0.4600000000000001
43,motor,glass,MSC01,MSC05,0.4499999999999999
44,motor,mem,MSC01,MSC05,0.51
45,mem,semantic,MSC01,MSC05,0.605
46,mem,glass,MSC01,MSC05,0.6049999999999999
47,mem,motor,MSC01,MSC05,0.6199999999999999
48,semantic,glass,MSC01,MSC06,0.5611111111111111
49,semantic,motor,MSC01,MSC06,0.66
50,semantic,mem,MSC01,MSC06,0.73
51,glass,semantic,MSC01,MSC06,0.5850000000000001
52,glass,motor,MSC01,MSC06,0.48
53,glass,mem,MSC01,MSC06,0.535
54,motor,semantic,MSC01,MSC06,0.3950000000000001
55,motor,glass,MSC01,MSC06,0.45555555555555555
56,motor,mem,MSC01,MSC06,0.505
57,mem,semantic,MSC01,MSC06,0.6449999999999999
58,mem,glass,MSC01,MSC06,0.5166666666666667
59,mem,motor,MSC01,MSC06,0.5999999999999999
60,semantic,glass,MSC01,MSC07,0.4800000000000001
61,semantic,motor,MSC01,MSC07,0.445
62,semantic,mem,MSC01,MSC07,0.51
63,glass,semantic,MSC01,MSC07,0.595
64,glass,motor,MSC01,MSC07,0.4800000000000001
65,glass,mem,MSC01,MSC07,0.5650000000000001
66,motor,semantic,MSC01,MSC07,0.465
67,motor,glass,MSC01,MSC07,0.5
68,motor,mem,MSC01,MSC07,0.5
69,mem,semantic,MSC01,MSC07,0.7649999999999999
70,mem,glass,MSC01,MSC07,0.6950000000000001
71,mem,motor,MSC01,MSC07,0.675
72,semantic,glass,MSC01,MSC10,0.52
73,semantic,motor,MSC01,MSC10,0.5499999999999999
74,semantic,mem,MSC01,MSC10,0.485
75,glass,semantic,MSC01,MSC10,0.47000000000000003
76,glass,motor,MSC01,MSC10,0.49000000000000005
77,glass,mem,MSC01,MSC10,0.5050000000000001
78,motor,semantic,MSC01,MSC10,0.485
79,motor,glass,MSC01,MSC10,0.4800000000000001
