,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.6300000000000001
1,semantic,motor,MSC01,MSC02,0.5449999999999999
2,semantic,mem,MSC01,MSC02,0.72
3,glass,semantic,MSC01,MSC02,0.51
4,glass,motor,MSC01,MSC02,0.52
5,glass,mem,MSC01,MSC02,0.625
6,motor,semantic,MSC01,MSC02,0.5
7,motor,glass,MSC01,MSC02,0.5
8,motor,mem,MSC01,MSC02,0.5
9,mem,semantic,MSC01,MSC02,0.5
10,mem,glass,MSC01,MSC02,0.5
11,mem,motor,MSC01,MSC02,0.5
12,semantic,glass,MSC01,MSC03,0.665
13,semantic,motor,MSC01,MSC03,0.6849999999999999
14,semantic,mem,MSC01,MSC03,0.6300000000000001
15,glass,semantic,MSC01,MSC03,0.6500000000000001
16,glass,motor,MSC01,MSC03,0.6
17,glass,mem,MSC01,MSC03,0.6050000000000001
18,motor,semantic,MSC01,MSC03,0.625
19,motor,glass,MSC01,MSC03,0.62
20,motor,mem,MSC01,MSC03,0.595
21,mem,semantic,MSC01,MSC03,0.5499999999999999
22,mem,glass,MSC01,MSC03,0.5499999999999999
23,mem,motor,MSC01,MSC03,0.5499999999999999
24,semantic,glass,MSC01,MSC04,0.6050000000000001
25,semantic,motor,MSC01,MSC04,0.5999999999999999
26,semantic,mem,MSC01,MSC04,0.5799999999999998
27,glass,semantic,MSC01,MSC04,0.585
28,glass,motor,MSC01,MSC04,0.7250000000000001
29,glass,mem,MSC01,MSC04,0.7300000000000001
30,motor,semantic,MSC01,MSC04,0.7899999999999998
31,motor,glass,MSC01,MSC04,0.9
32,motor,mem,MSC01,MSC04,0.7749999999999999
33,mem,semantic,MSC01,MSC04,0.5399999999999999
34,mem,glass,MSC01,MSC04,0.5399999999999999
35,mem,motor,MSC01,MSC04,0.5399999999999999
36,semantic,glass,MSC01,MSC05,0.8049999999999999
37,semantic,motor,MSC01,MSC05,0.8450000000000001
