acc,train,test,frames,analysis
0.8124999999999999,MSC01,MSC02,250,BS
0.7125,MSC01,MSC03,250,BS
0.8374999999999999,MSC01,MSC04,250,BS
0.7937499999999998,MSC01,MSC05,250,BS
0.6124999999999999,MSC01,MSC06,250,BS
0.68125,MSC01,MSC07,250,BS
0.8125,MSC01,MSC10,250,BS
0.875,MSC02,MSC01,250,BS
0.6650000000000001,MSC02,MSC03,250,BS
0.9349999999999999,MSC02,MSC04,250,BS
0.8799999999999999,MSC02,MSC05,250,BS
0.9100000000000001,MSC02,MSC06,250,BS
0.7899999999999999,MSC02,MSC07,250,BS
0.9000000000000001,MSC02,MSC10,250,BS
0.5,MSC03,MSC01,250,BS
0.5,MSC03,MSC02,250,BS
0.5833333333333334,MSC03,MSC04,250,BS
0.6,MSC03,MSC05,250,BS
0.5666666666666668,MSC03,MSC06,250,BS
0.5,MSC03,MSC07,250,BS
0.5666666666666667,MSC03,MSC10,250,BS
0.788888888888889,MSC04,MSC01,250,BS
0.6222222222222222,MSC04,MSC02,250,BS
0.7722222222222223,MSC04,MSC03,250,BS
0.7722222222222223,MSC04,MSC05,250,BS
0.8944444444444444,MSC04,MSC06,250,BS
0.7333333333333333,MSC04,MSC07,250,BS
0.9166666666666666,MSC04,MSC10,250,BS
0.7999999999999999,MSC05,MSC01,250,BS
0.6649999999999999,MSC05,MSC02,250,BS
0.9200000000000002,MSC05,MSC03,250,BS
0.78,MSC05,MSC04,250,BS
0.8549999999999999,MSC05,MSC06,250,BS
0.845,MSC05,MSC07,250,BS
0.875,MSC05,MSC10,250,BS
0.8833333333333333,MSC06,MSC01,250,BS
0.6722222222222222,MSC06,MSC02,250,BS
0.6777777777777777,MSC06,MSC03,250,BS
0.8055555555555557,MSC06,MSC04,250,BS
0.6833333333333333,MSC06,MSC05,250,BS
0.827777777777778,MSC06,MSC07,250,BS
0.8444444444444446,MSC06,MSC10,250,BS
0.9299999999999999,MSC07,MSC01,250,BS
0.72,MSC07,MSC02,250,BS
0.63,MSC07,MSC03,250,BS
0.7799999999999999,MSC07,MSC04,250,BS
0.805,MSC07,MSC05,250,BS
0.625,MSC07,MSC06,250,BS
0.76,MSC07,MSC10,250,BS
0.6571428571428571,MSC10,MSC01,250,BS
0.4785714285714286,MSC10,MSC02,250,BS
0.7357142857142857,MSC10,MSC03,250,BS
0.7142857142857142,MSC10,MSC04,250,BS
0.8571428571428571,MSC10,MSC05,250,BS
0.6714285714285715,MSC10,MSC06,250,BS
0.55,MSC10,MSC07,250,BS
