acc,train,test,frames,analysis
0.8400000000000001,MSC01,MSC02,80,BS
0.63,MSC01,MSC03,80,BS
0.8399999999999999,MSC01,MSC04,80,BS
0.75,MSC01,MSC05,80,BS
0.6600000000000001,MSC01,MSC06,80,BS
0.7,MSC01,MSC07,80,BS
0.8499999999999999,MSC01,MSC10,80,BS
0.865,MSC02,MSC01,80,BS
0.825,MSC02,MSC03,80,BS
0.8950000000000001,MSC02,MSC04,80,BS
0.8700000000000001,MSC02,MSC05,80,BS
0.8499999999999999,MSC02,MSC06,80,BS
0.8850000000000001,MSC02,MSC07,80,BS
0.8300000000000001,MSC02,MSC10,80,BS
0.50625,MSC03,MSC01,80,BS
0.56875,MSC03,MSC02,80,BS
0.6,MSC03,MSC04,80,BS
0.53125,MSC03,MSC05,80,BS
0.5249999999999999,MSC03,MSC06,80,BS
0.5187499999999999,MSC03,MSC07,80,BS
0.5125,MSC03,MSC10,80,BS
0.885,MSC04,MSC01,80,BS
0.7,MSC04,MSC02,80,BS
0.7050000000000001,MSC04,MSC03,80,BS
0.73,MSC04,MSC05,80,BS
0.9099999999999999,MSC04,MSC06,80,BS
0.82,MSC04,MSC07,80,BS
0.9100000000000001,MSC04,MSC10,80,BS
0.7599999999999999,MSC05,MSC01,80,BS
0.6,MSC05,MSC02,80,BS
0.915,MSC05,MSC03,80,BS
0.7649999999999999,MSC05,MSC04,80,BS
0.9,MSC05,MSC06,80,BS
0.8549999999999999,MSC05,MSC07,80,BS
0.7350000000000001,MSC05,MSC10,80,BS
0.775,MSC06,MSC01,80,BS
0.7649999999999999,MSC06,MSC02,80,BS
0.655,MSC06,MSC03,80,BS
0.9349999999999999,MSC06,MSC04,80,BS
0.7449999999999999,MSC06,MSC05,80,BS
0.645,MSC06,MSC07,80,BS
0.63,MSC06,MSC10,80,BS
0.59,MSC07,MSC01,80,BS
0.47000000000000003,MSC07,MSC02,80,BS
0.6,MSC07,MSC03,80,BS
0.7350000000000001,MSC07,MSC04,80,BS
0.74,MSC07,MSC05,80,BS
0.7700000000000001,MSC07,MSC06,80,BS
0.7500000000000001,MSC07,MSC10,80,BS
0.7100000000000001,MSC10,MSC01,80,BS
0.39,MSC10,MSC02,80,BS
0.745,MSC10,MSC03,80,BS
0.8549999999999999,MSC10,MSC04,80,BS
0.82,MSC10,MSC05,80,BS
0.74,MSC10,MSC06,80,BS
0.5399999999999998,MSC10,MSC07,80,BS
