,test_task,train_task,Mean,Std
0,mem,mixed,0.6292857142857143,0.133025727420842
1,mem,motor,0.5579464285714286,0.1075334061655188
2,mixed,mem,0.6114285714285713,0.13287969365938868
3,mixed,motor,0.5317857142857142,0.08633670119958242
4,motor,mem,0.5603571428571429,0.15894783919391786
5,motor,mixed,0.5633035714285716,0.1315131406697869
