,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.425
1,mixed,mem,MSC01,MSC02,0.6249999999999999
2,motor,mixed,MSC01,MSC02,0.64
3,motor,mem,MSC01,MSC02,0.6700000000000002
4,mem,mixed,MSC01,MSC02,0.5
5,mem,motor,MSC01,MSC02,0.46499999999999997
6,mixed,motor,MSC01,MSC03,0.5
7,mixed,mem,MSC01,MSC03,0.5
8,motor,mixed,MSC01,MSC03,0.5349999999999999
9,motor,mem,MSC01,MSC03,0.31500000000000006
10,mem,mixed,MSC01,MSC03,0.4450000000000001
11,mem,motor,MSC01,MSC03,0.14999999999999997
12,mixed,motor,MSC01,MSC04,0.5
13,mixed,mem,MSC01,MSC04,0.6849999999999999
14,motor,mixed,MSC01,MSC04,0.7050000000000001
15,motor,mem,MSC01,MSC04,0.7250000000000001
16,mem,mixed,MSC01,MSC04,0.59
17,mem,motor,MSC01,MSC04,0.32999999999999996
18,mixed,motor,MSC01,MSC05,0.4600000000000001
19,mixed,mem,MSC01,MSC05,0.8800000000000001
20,motor,mixed,MSC01,MSC05,0.615
21,motor,mem,MSC01,MSC05,0.615
22,mem,mixed,MSC01,MSC05,0.5900000000000001
23,mem,motor,MSC01,MSC05,0.30999999999999994
24,mixed,motor,MSC01,MSC06,0.505
25,mixed,mem,MSC01,MSC06,0.8000000000000002
26,motor,mixed,MSC01,MSC06,0.5999999999999999
27,motor,mem,MSC01,MSC06,0.6849999999999998
28,mem,mixed,MSC01,MSC06,0.62
29,mem,motor,MSC01,MSC06,0.46499999999999997
30,mixed,motor,MSC01,MSC07,0.45
31,mixed,mem,MSC01,MSC07,0.585
32,motor,mixed,MSC01,MSC07,0.5
33,motor,mem,MSC01,MSC07,0.5
34,mem,mixed,MSC01,MSC07,0.5
35,mem,motor,MSC01,MSC07,0.2899999999999999
36,mixed,motor,MSC01,MSC10,0.5149999999999999
37,mixed,mem,MSC01,MSC10,0.9049999999999999
38,motor,mixed,MSC01,MSC10,0.525
39,motor,mem,MSC01,MSC10,0.595
40,mem,mixed,MSC01,MSC10,0.5399999999999999
41,mem,motor,MSC01,MSC10,0.26
42,mixed,motor,MSC02,MSC01,0.63
43,mixed,mem,MSC02,MSC01,0.6950000000000001
44,motor,mixed,MSC02,MSC01,0.5
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.5349999999999999
47,mem,motor,MSC02,MSC01,0.7200000000000001
48,mixed,motor,MSC02,MSC03,0.5399999999999999
49,mixed,mem,MSC02,MSC03,0.6600000000000001
50,motor,mixed,MSC02,MSC03,0.5
51,motor,mem,MSC02,MSC03,0.57
52,mem,mixed,MSC02,MSC03,0.5
53,mem,motor,MSC02,MSC03,0.5499999999999999
54,mixed,motor,MSC02,MSC04,0.585
55,mixed,mem,MSC02,MSC04,0.53
56,motor,mixed,MSC02,MSC04,0.5
57,motor,mem,MSC02,MSC04,0.5
58,mem,mixed,MSC02,MSC04,0.525
59,mem,motor,MSC02,MSC04,0.62
60,mixed,motor,MSC02,MSC05,0.89
61,mixed,mem,MSC02,MSC05,0.5549999999999999
62,motor,mixed,MSC02,MSC05,0.5
63,motor,mem,MSC02,MSC05,0.5
64,mem,mixed,MSC02,MSC05,0.61
65,mem,motor,MSC02,MSC05,0.7200000000000001
66,mixed,motor,MSC02,MSC06,0.565
67,mixed,mem,MSC02,MSC06,0.6149999999999999
68,motor,mixed,MSC02,MSC06,0.5
69,motor,mem,MSC02,MSC06,0.5
70,mem,mixed,MSC02,MSC06,0.5
71,mem,motor,MSC02,MSC06,0.61
72,mixed,motor,MSC02,MSC07,0.6400000000000001
73,mixed,mem,MSC02,MSC07,0.5999999999999999
74,motor,mixed,MSC02,MSC07,0.5
75,motor,mem,MSC02,MSC07,0.5
76,mem,mixed,MSC02,MSC07,0.565
77,mem,motor,MSC02,MSC07,0.66
78,mixed,motor,MSC02,MSC10,0.495
79,mixed,mem,MSC02,MSC10,0.5399999999999999
80,motor,mixed,MSC02,MSC10,0.5249999999999999
81,motor,mem,MSC02,MSC10,0.495
82,mem,mixed,MSC02,MSC10,0.67
83,mem,motor,MSC02,MSC10,0.6900000000000001
84,mixed,motor,MSC03,MSC01,0.49000000000000005
85,mixed,mem,MSC03,MSC01,0.43500000000000005
86,motor,mixed,MSC03,MSC01,0.335
87,motor,mem,MSC03,MSC01,0.225
88,mem,mixed,MSC03,MSC01,0.43000000000000005
89,mem,motor,MSC03,MSC01,0.31499999999999995
90,mixed,motor,MSC03,MSC02,0.9100000000000001
91,mixed,mem,MSC03,MSC02,0.62
92,motor,mixed,MSC03,MSC02,0.43499999999999994
93,motor,mem,MSC03,MSC02,0.45
94,mem,mixed,MSC03,MSC02,0.45499999999999996
95,mem,motor,MSC03,MSC02,0.6650000000000001
96,mixed,motor,MSC03,MSC04,0.6799999999999999
97,mixed,mem,MSC03,MSC04,0.6399999999999999
98,motor,mixed,MSC03,MSC04,0.4600000000000001
99,motor,mem,MSC03,MSC04,0.465
100,mem,mixed,MSC03,MSC04,0.295
101,mem,motor,MSC03,MSC04,0.43000000000000005
102,mixed,motor,MSC03,MSC05,0.9650000000000002
103,mixed,mem,MSC03,MSC05,0.9600000000000002
104,motor,mixed,MSC03,MSC05,0.55
105,motor,mem,MSC03,MSC05,0.6300000000000001
106,mem,mixed,MSC03,MSC05,0.57
107,mem,motor,MSC03,MSC05,0.8699999999999999
108,mixed,motor,MSC03,MSC06,0.685
109,mixed,mem,MSC03,MSC06,0.7100000000000001
110,motor,mixed,MSC03,MSC06,0.495
111,motor,mem,MSC03,MSC06,0.465
112,mem,mixed,MSC03,MSC06,0.45999999999999996
113,mem,motor,MSC03,MSC06,0.6200000000000001
114,mixed,motor,MSC03,MSC07,0.7849999999999999
115,mixed,mem,MSC03,MSC07,0.5
116,motor,mixed,MSC03,MSC07,0.5
117,motor,mem,MSC03,MSC07,0.5
118,mem,mixed,MSC03,MSC07,0.51
119,mem,motor,MSC03,MSC07,0.8399999999999999
120,mixed,motor,MSC03,MSC10,0.705
121,mixed,mem,MSC03,MSC10,0.6749999999999999
122,motor,mixed,MSC03,MSC10,0.67
123,motor,mem,MSC03,MSC10,0.61
124,mem,mixed,MSC03,MSC10,0.7649999999999999
125,mem,motor,MSC03,MSC10,0.8350000000000002
126,mixed,motor,MSC04,MSC01,0.65
127,mixed,mem,MSC04,MSC01,0.6500000000000001
128,motor,mixed,MSC04,MSC01,0.495
129,motor,mem,MSC04,MSC01,0.49000000000000005
130,mem,mixed,MSC04,MSC01,0.7350000000000001
131,mem,motor,MSC04,MSC01,0.565
132,mixed,motor,MSC04,MSC02,0.5449999999999999
133,mixed,mem,MSC04,MSC02,0.7050000000000001
134,motor,mixed,MSC04,MSC02,0.5
135,motor,mem,MSC04,MSC02,0.5349999999999999
136,mem,mixed,MSC04,MSC02,0.605
137,mem,motor,MSC04,MSC02,0.465
138,mixed,motor,MSC04,MSC03,0.465
139,mixed,mem,MSC04,MSC03,0.19999999999999998
140,motor,mixed,MSC04,MSC03,0.5
141,motor,mem,MSC04,MSC03,0.6200000000000001
142,mem,mixed,MSC04,MSC03,0.6950000000000001
143,mem,motor,MSC04,MSC03,0.605
144,mixed,motor,MSC04,MSC05,0.65
145,mixed,mem,MSC04,MSC05,0.6500000000000001
146,motor,mixed,MSC04,MSC05,0.5
147,motor,mem,MSC04,MSC05,0.5
148,mem,mixed,MSC04,MSC05,0.7849999999999999
149,mem,motor,MSC04,MSC05,0.615
150,mixed,motor,MSC04,MSC06,0.7100000000000002
151,mixed,mem,MSC04,MSC06,0.7350000000000001
152,motor,mixed,MSC04,MSC06,0.5499999999999999
153,motor,mem,MSC04,MSC06,0.5
154,mem,mixed,MSC04,MSC06,0.7150000000000001
155,mem,motor,MSC04,MSC06,0.7300000000000001
156,mixed,motor,MSC04,MSC07,0.24
157,mixed,mem,MSC04,MSC07,0.52
158,motor,mixed,MSC04,MSC07,0.5
159,motor,mem,MSC04,MSC07,0.5
160,mem,mixed,MSC04,MSC07,0.515
161,mem,motor,MSC04,MSC07,0.5399999999999999
162,mixed,motor,MSC04,MSC10,0.35500000000000004
163,mixed,mem,MSC04,MSC10,0.6449999999999999
164,motor,mixed,MSC04,MSC10,0.605
165,motor,mem,MSC04,MSC10,0.62
166,mem,mixed,MSC04,MSC10,0.835
167,mem,motor,MSC04,MSC10,0.625
168,mixed,motor,MSC05,MSC01,0.43000000000000005
169,mixed,mem,MSC05,MSC01,0.5249999999999999
170,motor,mixed,MSC05,MSC01,0.395
171,motor,mem,MSC05,MSC01,0.375
172,mem,mixed,MSC05,MSC01,0.78
173,mem,motor,MSC05,MSC01,0.63
174,mixed,motor,MSC05,MSC02,0.5399999999999999
175,mixed,mem,MSC05,MSC02,0.5399999999999999
176,motor,mixed,MSC05,MSC02,0.6149999999999999
177,motor,mem,MSC05,MSC02,0.6249999999999999
178,mem,mixed,MSC05,MSC02,0.515
179,mem,motor,MSC05,MSC02,0.41999999999999993
180,mixed,motor,MSC05,MSC03,0.945
181,mixed,mem,MSC05,MSC03,0.7100000000000001
182,motor,mixed,MSC05,MSC03,0.5999999999999999
183,motor,mem,MSC05,MSC03,0.655
184,mem,mixed,MSC05,MSC03,0.5999999999999999
185,mem,motor,MSC05,MSC03,0.7
186,mixed,motor,MSC05,MSC04,0.675
187,mixed,mem,MSC05,MSC04,0.66
188,motor,mixed,MSC05,MSC04,0.5
189,motor,mem,MSC05,MSC04,0.5
190,mem,mixed,MSC05,MSC04,0.5
191,mem,motor,MSC05,MSC04,0.51
192,mixed,motor,MSC05,MSC06,0.8149999999999998
193,mixed,mem,MSC05,MSC06,0.82
194,motor,mixed,MSC05,MSC06,0.5449999999999999
195,motor,mem,MSC05,MSC06,0.52
196,mem,mixed,MSC05,MSC06,0.8150000000000001
197,mem,motor,MSC05,MSC06,0.615
198,mixed,motor,MSC05,MSC07,0.5599999999999999
199,mixed,mem,MSC05,MSC07,0.67
200,motor,mixed,MSC05,MSC07,0.5
201,motor,mem,MSC05,MSC07,0.5
202,mem,mixed,MSC05,MSC07,0.51
203,mem,motor,MSC05,MSC07,0.6
204,mixed,motor,MSC05,MSC10,0.575
205,mixed,mem,MSC05,MSC10,0.6300000000000001
206,motor,mixed,MSC05,MSC10,0.49000000000000005
207,motor,mem,MSC05,MSC10,0.51
208,mem,mixed,MSC05,MSC10,0.8299999999999998
209,mem,motor,MSC05,MSC10,0.7949999999999999
210,mixed,motor,MSC06,MSC01,0.45999999999999996
211,mixed,mem,MSC06,MSC01,0.635
212,motor,mixed,MSC06,MSC01,0.45499999999999996
213,motor,mem,MSC06,MSC01,0.4600000000000001
214,mem,mixed,MSC06,MSC01,0.8399999999999999
215,mem,motor,MSC06,MSC01,0.595
216,mixed,motor,MSC06,MSC02,0.6950000000000001
217,mixed,mem,MSC06,MSC02,0.825
218,motor,mixed,MSC06,MSC02,0.64
219,motor,mem,MSC06,MSC02,0.7849999999999999
220,mem,mixed,MSC06,MSC02,0.7999999999999999
221,mem,motor,MSC06,MSC02,0.495
222,mixed,motor,MSC06,MSC03,0.49000000000000005
223,mixed,mem,MSC06,MSC03,0.495
224,motor,mixed,MSC06,MSC03,0.6499999999999999
225,motor,mem,MSC06,MSC03,0.725
226,mem,mixed,MSC06,MSC03,0.595
227,mem,motor,MSC06,MSC03,0.5
228,mixed,motor,MSC06,MSC04,0.6950000000000001
229,mixed,mem,MSC06,MSC04,0.7950000000000002
230,motor,mixed,MSC06,MSC04,0.6299999999999999
231,motor,mem,MSC06,MSC04,0.7100000000000001
232,mem,mixed,MSC06,MSC04,0.5599999999999999
233,mem,motor,MSC06,MSC04,0.54
234,mixed,motor,MSC06,MSC05,0.675
235,mixed,mem,MSC06,MSC05,0.8750000000000002
236,motor,mixed,MSC06,MSC05,0.635
237,motor,mem,MSC06,MSC05,0.745
238,mem,mixed,MSC06,MSC05,0.7749999999999999
239,mem,motor,MSC06,MSC05,0.6199999999999999
240,mixed,motor,MSC06,MSC07,0.57
241,mixed,mem,MSC06,MSC07,0.71
242,motor,mixed,MSC06,MSC07,0.51
243,motor,mem,MSC06,MSC07,0.54
244,mem,mixed,MSC06,MSC07,0.5449999999999999
245,mem,motor,MSC06,MSC07,0.5849999999999999
246,mixed,motor,MSC06,MSC10,0.905
247,mixed,mem,MSC06,MSC10,0.9349999999999999
248,motor,mixed,MSC06,MSC10,0.69
249,motor,mem,MSC06,MSC10,0.82
250,mem,mixed,MSC06,MSC10,0.7899999999999999
251,mem,motor,MSC06,MSC10,0.68
252,mixed,motor,MSC07,MSC01,0.41500000000000004
253,mixed,mem,MSC07,MSC01,0.5
254,motor,mixed,MSC07,MSC01,0.38000000000000006
255,motor,mem,MSC07,MSC01,0.41500000000000004
256,mem,mixed,MSC07,MSC01,0.5
257,mem,motor,MSC07,MSC01,0.49000000000000005
258,mixed,motor,MSC07,MSC02,0.6
259,mixed,mem,MSC07,MSC02,0.64
260,motor,mixed,MSC07,MSC02,0.49000000000000005
261,motor,mem,MSC07,MSC02,0.55
262,mem,mixed,MSC07,MSC02,0.5599999999999999
263,mem,motor,MSC07,MSC02,0.525
264,mixed,motor,MSC07,MSC03,0.5599999999999999
265,mixed,mem,MSC07,MSC03,0.6300000000000001
266,motor,mixed,MSC07,MSC03,0.7949999999999999
267,motor,mem,MSC07,MSC03,0.86
268,mem,mixed,MSC07,MSC03,0.735
269,mem,motor,MSC07,MSC03,0.6199999999999999
270,mixed,motor,MSC07,MSC04,0.5549999999999999
271,mixed,mem,MSC07,MSC04,0.8400000000000001
272,motor,mixed,MSC07,MSC04,0.465
273,motor,mem,MSC07,MSC04,0.565
274,mem,mixed,MSC07,MSC04,0.5000000000000001
275,mem,motor,MSC07,MSC04,0.47000000000000003
276,mixed,motor,MSC07,MSC05,0.6199999999999999
277,mixed,mem,MSC07,MSC05,0.7699999999999999
278,motor,mixed,MSC07,MSC05,0.6449999999999998
279,motor,mem,MSC07,MSC05,0.6950000000000001
280,mem,mixed,MSC07,MSC05,0.5900000000000001
281,mem,motor,MSC07,MSC05,0.47000000000000003
282,mixed,motor,MSC07,MSC06,0.7100000000000001
283,mixed,mem,MSC07,MSC06,0.76
284,motor,mixed,MSC07,MSC06,0.52
285,motor,mem,MSC07,MSC06,0.54
286,mem,mixed,MSC07,MSC06,0.6799999999999999
287,mem,motor,MSC07,MSC06,0.575
288,mixed,motor,MSC07,MSC10,0.505
289,mixed,mem,MSC07,MSC10,0.575
290,motor,mixed,MSC07,MSC10,0.5950000000000001
291,motor,mem,MSC07,MSC10,0.655
292,mem,mixed,MSC07,MSC10,0.605
293,mem,motor,MSC07,MSC10,0.4950000000000001
294,mixed,motor,MSC10,MSC01,0.44000000000000006
295,mixed,mem,MSC10,MSC01,0.5999999999999999
296,motor,mixed,MSC10,MSC01,0.5
297,motor,mem,MSC10,MSC01,0.495
298,mem,mixed,MSC10,MSC01,0.7849999999999999
299,mem,motor,MSC10,MSC01,0.56
300,mixed,motor,MSC10,MSC02,0.505
301,mixed,mem,MSC10,MSC02,0.545
302,motor,mixed,MSC10,MSC02,0.5
303,motor,mem,MSC10,MSC02,0.5
304,mem,mixed,MSC10,MSC02,0.6550000000000001
305,mem,motor,MSC10,MSC02,0.5
306,mixed,motor,MSC10,MSC03,0.5
307,mixed,mem,MSC10,MSC03,0.615
308,motor,mixed,MSC10,MSC03,0.5
309,motor,mem,MSC10,MSC03,0.655
310,mem,mixed,MSC10,MSC03,0.53
311,mem,motor,MSC10,MSC03,0.51
312,mixed,motor,MSC10,MSC04,0.52
313,mixed,mem,MSC10,MSC04,0.55
314,motor,mixed,MSC10,MSC04,0.51
315,motor,mem,MSC10,MSC04,0.5199999999999999
316,mem,mixed,MSC10,MSC04,0.5449999999999999
317,mem,motor,MSC10,MSC04,0.575
318,mixed,motor,MSC10,MSC05,0.6300000000000001
319,mixed,mem,MSC10,MSC05,0.8700000000000001
320,motor,mixed,MSC10,MSC05,0.47000000000000003
321,motor,mem,MSC10,MSC05,0.58
322,mem,mixed,MSC10,MSC05,0.72
323,mem,motor,MSC10,MSC05,0.52
324,mixed,motor,MSC10,MSC06,0.5549999999999999
325,mixed,mem,MSC10,MSC06,0.655
326,motor,mixed,MSC10,MSC06,0.5
327,motor,mem,MSC10,MSC06,0.5
328,mem,mixed,MSC10,MSC06,0.75
329,mem,motor,MSC10,MSC06,0.6049999999999999
330,mixed,motor,MSC10,MSC07,0.5499999999999999
331,mixed,mem,MSC10,MSC07,0.505
332,motor,mixed,MSC10,MSC07,0.5
