,test_task,train_task,Mean,Std
0,mem,mixed,0.8610937499999999,0.15328171645116154
1,mem,motor,0.6261805555555556,0.10072770386680446
2,mixed,mem,0.63875,0.12117726095034734
3,mixed,motor,0.5856944444444444,0.13211905739248464
4,motor,mem,0.7682812499999999,0.13030531441263432
5,motor,mixed,0.8721527777777778,0.09056574949926328
