,test_task,train_task,Mean,Std
0,mem,mixed,0.5073214285714287,0.10187543323149059
1,mem,motor,0.5258035714285714,0.08990140157400404
2,mixed,mem,0.4963169642857144,0.08679109572928329
3,mixed,motor,0.5090972222222223,0.08658741277174789
4,motor,mem,0.5174851190476191,0.0836741418120114
5,motor,mixed,0.502936507936508,0.08594276240319337
