,MSC07,train,test
0,0.5,motor,mem
1,0.5,motor,mem
2,0.5,motor,mem
3,0.5,motor,mem
4,0.5,motor,mem
5,0.5,motor,mem
6,0.5,motor,mem
7,0.5,motor,mem
8,0.5,motor,mem
9,0.5,motor,mem
