,test_task,train_task,Mean,Std
0,mem,mixed,0.6761607142857142,0.13789650622322322
1,mem,motor,0.640719246031746,0.10863477585567362
2,mixed,mem,0.641361607142857,0.11976024267869968
3,mixed,motor,0.5913194444444444,0.10998661088292933
4,motor,mem,0.6362400793650796,0.10305997246498241
5,motor,mixed,0.6140575396825397,0.13608007972971817
