,test_task,train_task,Mean,Std
0,mem,mixed,0.69625,0.11655011184648673
1,mem,motor,0.60625,0.08223442101699259
2,mixed,mem,0.6712499999999999,0.15688371489737232
3,mixed,motor,0.6675,0.09157354577449907
4,motor,mem,0.6624999999999999,0.15668439615992397
5,motor,mixed,0.738125,0.028402401809907354
