,test_task,train_task,Mean,Std
0,mem,mixed,0.5293973214285714,0.08937694405750532
1,mem,motor,0.5483035714285714,0.1007135517026027
2,mixed,mem,0.5582366071428574,0.10133589980898879
3,mixed,motor,0.5670833333333335,0.12181540421812849
4,motor,mem,0.5554637896825397,0.10130108027157216
5,motor,mixed,0.5691865079365079,0.1002023745877106
