,test_task,train_task,Mean,Std
0,mem,mixed,0.7221874999999999,0.056937269679634486
1,mem,motor,0.705625,0.10532030489214772
2,mixed,mem,0.58890625,0.12989253370575232
3,mixed,motor,0.6329861111111111,0.1590985234612455
4,motor,mem,0.6985416666666666,0.10782642393408352
5,motor,mixed,0.7342361111111111,0.12424620601448842
