,train_sub,test_sub,task,acc
57,MSC03,MSC07,mixed,0.55
58,MSC03,MSC07,motor,0.8333333333333334
59,MSC03,MSC07,mem,0.7999999999999999
60,MSC03,MSC10,mixed,0.425
61,MSC03,MSC10,motor,0.72
62,MSC03,MSC10,mem,0.7625000000000001
63,MSC04,MSC01,mixed,0.605
64,MSC04,MSC01,motor,0.6249999999999999
65,MSC04,MSC01,mem,0.575
66,MSC04,MSC02,mixed,0.72
67,MSC04,MSC02,motor,0.585
68,MSC04,MSC02,mem,0.665
69,MSC04,MSC03,mixed,0.5700000000000001
70,MSC04,MSC03,motor,0.5199999999999999
71,MSC04,MSC03,mem,0.7
72,MSC04,MSC05,mixed,0.78
73,MSC04,MSC05,motor,0.7500000000000001
74,MSC04,MSC05,mem,0.53
75,MSC04,MSC06,mixed,0.655
76,MSC04,MSC06,motor,0.6222222222222223
77,MSC04,MSC06,mem,0.6649999999999999
78,MSC04,MSC07,mixed,0.51
79,MSC04,MSC07,motor,0.611111111111111
80,MSC04,MSC07,mem,0.5999999999999999
81,MSC04,MSC10,mixed,0.5499999999999999
82,MSC04,MSC10,motor,0.66
83,MSC04,MSC10,mem,0.7799999999999999
84,MSC05,MSC01,mixed,0.6099999999999999
85,MSC05,MSC01,motor,0.595
86,MSC05,MSC01,mem,0.68
87,MSC05,MSC02,mixed,0.605
88,MSC05,MSC02,motor,0.57
89,MSC05,MSC02,mem,0.7599999999999999
90,MSC05,MSC03,mixed,0.49000000000000005
91,MSC05,MSC03,motor,0.73
92,MSC05,MSC03,mem,0.8625
93,MSC05,MSC04,mixed,0.7
94,MSC05,MSC04,motor,0.85
95,MSC05,MSC04,mem,0.7999999999999999
96,MSC05,MSC06,mixed,0.6450000000000001
97,MSC05,MSC06,motor,0.7222222222222222
98,MSC05,MSC06,mem,0.725
99,MSC05,MSC07,mixed,0.57
100,MSC05,MSC07,motor,0.4722222222222223
101,MSC05,MSC07,mem,0.52
102,MSC05,MSC10,mixed,0.665
103,MSC05,MSC10,motor,0.66
104,MSC05,MSC10,mem,0.655
105,MSC06,MSC01,mixed,0.52
106,MSC06,MSC01,motor,0.5499999999999999
107,MSC06,MSC01,mem,0.645
108,MSC06,MSC02,mixed,0.6700000000000002
109,MSC06,MSC02,motor,0.611111111111111
110,MSC06,MSC02,mem,0.59
111,MSC06,MSC03,mixed,0.5549999999999999
112,MSC06,MSC03,motor,0.7
113,MSC06,MSC03,mem,0.55625
114,MSC06,MSC04,mixed,0.6050000000000001
115,MSC06,MSC04,motor,0.6055555555555556
116,MSC06,MSC04,mem,0.57
117,MSC06,MSC05,mixed,0.5850000000000001
118,MSC06,MSC05,motor,0.6277777777777779
119,MSC06,MSC05,mem,0.67
120,MSC06,MSC07,mixed,0.59
121,MSC06,MSC07,motor,0.5987654320987654
122,MSC06,MSC07,mem,0.65
123,MSC06,MSC10,mixed,0.48500000000000004
124,MSC06,MSC10,motor,0.7166666666666667
125,MSC06,MSC10,mem,0.5
126,MSC07,MSC01,mixed,0.535
127,MSC07,MSC01,motor,0.5166666666666667
128,MSC07,MSC01,mem,0.655
129,MSC07,MSC02,mixed,0.4900000000000001
130,MSC07,MSC02,motor,0.6499999999999999
131,MSC07,MSC02,mem,0.805
132,MSC07,MSC03,mixed,0.5149999999999999
133,MSC07,MSC03,motor,0.5111111111111111
134,MSC07,MSC03,mem,0.775
135,MSC07,MSC04,mixed,0.4600000000000001
136,MSC07,MSC04,motor,0.5888888888888889
137,MSC07,MSC04,mem,0.6050000000000001
138,MSC07,MSC05,mixed,0.675
139,MSC07,MSC05,motor,0.48888888888888893
140,MSC07,MSC05,mem,0.6499999999999999
141,MSC07,MSC06,mixed,0.5149999999999999
142,MSC07,MSC06,motor,0.6358024691358025
143,MSC07,MSC06,mem,0.615
144,MSC07,MSC10,mixed,0.45000000000000007
145,MSC07,MSC10,motor,0.561111111111111
146,MSC07,MSC10,mem,0.755
147,MSC10,MSC01,mixed,0.61
148,MSC10,MSC01,motor,0.62
149,MSC10,MSC01,mem,0.7999999999999999
150,MSC10,MSC02,mixed,0.6900000000000001
151,MSC10,MSC02,motor,0.78
152,MSC10,MSC02,mem,0.7100000000000001
153,MSC10,MSC03,mixed,0.5
154,MSC10,MSC03,motor,0.5449999999999999
155,MSC10,MSC03,mem,0.6625
156,MSC10,MSC04,mixed,0.525
157,MSC10,MSC04,motor,0.825
158,MSC10,MSC04,mem,0.7649999999999999
159,MSC10,MSC05,mixed,0.675
160,MSC10,MSC05,motor,0.6249999999999999
161,MSC10,MSC05,mem,0.8200000000000001
162,MSC10,MSC06,mixed,0.605
163,MSC10,MSC06,motor,0.7277777777777776
164,MSC10,MSC06,mem,0.5349999999999999
165,MSC10,MSC07,mixed,0.545
166,MSC10,MSC07,motor,0.7277777777777779
167,MSC10,MSC07,mem,0.7849999999999999
