,acc,train,test,train_task,test_task
0,0.5,MSC04,MSC01,motor,mem
1,0.65,MSC04,MSC01,motor,mem
2,0.65,MSC04,MSC01,motor,mem
3,0.55,MSC04,MSC01,motor,mem
4,0.7,MSC04,MSC01,motor,mem
5,0.55,MSC04,MSC01,motor,mem
6,0.6,MSC04,MSC01,motor,mem
7,0.55,MSC04,MSC01,motor,mem
8,0.55,MSC04,MSC01,motor,mem
9,0.55,MSC04,MSC01,motor,mem
