acc,train,test,train_task,test_task
0.45,MSC10,MSC03,mem,mixed
0.6,MSC10,MSC03,mem,motor
0.65,MSC10,MSC03,mem,motor
0.55,MSC10,MSC03,mem,motor
0.6,MSC10,MSC03,mem,motor
0.65,MSC10,MSC03,mem,motor
0.6,MSC10,MSC03,mem,motor
0.6,MSC10,MSC03,mem,motor
0.65,MSC10,MSC03,mem,motor
0.6,MSC10,MSC03,mem,motor
0.65,MSC10,MSC03,mem,motor
0.6,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.45,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.55,MSC10,MSC03,motor,mixed
0.5,MSC10,MSC03,motor,mixed
0.55,MSC10,MSC03,motor,mixed
0.625,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.5,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.625,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.5625,MSC10,MSC03,motor,mem
0.6875,MSC10,MSC03,motor,mem
0.6,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.5,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.5,MSC10,MSC04,mixed,mem
0.5,MSC10,MSC04,mixed,mem
0.55,MSC10,MSC04,mixed,mem
0.6,MSC10,MSC04,mixed,motor
0.55,MSC10,MSC04,mixed,motor
0.6,MSC10,MSC04,mixed,motor
0.5,MSC10,MSC04,mixed,motor
0.55,MSC10,MSC04,mixed,motor
0.55,MSC10,MSC04,mixed,motor
0.5,MSC10,MSC04,mixed,motor
0.5,MSC10,MSC04,mixed,motor
0.5,MSC10,MSC04,mixed,motor
0.55,MSC10,MSC04,mixed,motor
0.55,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.65,MSC10,MSC04,mem,mixed
0.6,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.5,MSC10,MSC04,mem,mixed
0.45,MSC10,MSC04,mem,mixed
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.8,MSC10,MSC04,mem,motor
0.75,MSC10,MSC04,mem,motor
0.6,MSC10,MSC04,motor,mixed
0.55,MSC10,MSC04,motor,mixed
0.6,MSC10,MSC04,motor,mixed
0.5,MSC10,MSC04,motor,mixed
0.6,MSC10,MSC04,motor,mixed
0.55,MSC10,MSC04,motor,mixed
0.5,MSC10,MSC04,motor,mixed
0.65,MSC10,MSC04,motor,mixed
0.55,MSC10,MSC04,motor,mixed
0.55,MSC10,MSC04,motor,mixed
0.65,MSC10,MSC04,motor,mem
0.65,MSC10,MSC04,motor,mem
0.6,MSC10,MSC04,motor,mem
0.65,MSC10,MSC04,motor,mem
0.6,MSC10,MSC04,motor,mem
0.65,MSC10,MSC04,motor,mem
0.65,MSC10,MSC04,motor,mem
0.75,MSC10,MSC04,motor,mem
0.55,MSC10,MSC04,motor,mem
0.65,MSC10,MSC04,motor,mem
0.65,MSC10,MSC05,mixed,mem
0.65,MSC10,MSC05,mixed,mem
0.7,MSC10,MSC05,mixed,mem
0.6,MSC10,MSC05,mixed,mem
0.6,MSC10,MSC05,mixed,mem
0.6,MSC10,MSC05,mixed,mem
0.75,MSC10,MSC05,mixed,mem
0.65,MSC10,MSC05,mixed,mem
0.55,MSC10,MSC05,mixed,mem
0.65,MSC10,MSC05,mixed,mem
0.55,MSC10,MSC05,mixed,motor
0.6,MSC10,MSC05,mixed,motor
0.5,MSC10,MSC05,mixed,motor
0.55,MSC10,MSC05,mixed,motor
0.5,MSC10,MSC05,mixed,motor
0.5,MSC10,MSC05,mixed,motor
0.7,MSC10,MSC05,mixed,motor
0.5,MSC10,MSC05,mixed,motor
0.5,MSC10,MSC05,mixed,motor
0.6,MSC10,MSC05,mixed,motor
0.6,MSC10,MSC05,mem,mixed
0.7,MSC10,MSC05,mem,mixed
0.75,MSC10,MSC05,mem,mixed
0.6,MSC10,MSC05,mem,mixed
0.6,MSC10,MSC05,mem,mixed
0.7,MSC10,MSC05,mem,mixed
0.75,MSC10,MSC05,mem,mixed
0.7,MSC10,MSC05,mem,mixed
0.7,MSC10,MSC05,mem,mixed
0.65,MSC10,MSC05,mem,mixed
0.7,MSC10,MSC05,mem,motor
0.8,MSC10,MSC05,mem,motor
0.65,MSC10,MSC05,mem,motor
0.5,MSC10,MSC05,mem,motor
0.65,MSC10,MSC05,mem,motor
0.75,MSC10,MSC05,mem,motor
0.7,MSC10,MSC05,mem,motor
0.6,MSC10,MSC05,mem,motor
0.65,MSC10,MSC05,mem,motor
0.6,MSC10,MSC05,mem,motor
0.55,MSC10,MSC05,motor,mixed
0.7,MSC10,MSC05,motor,mixed
0.65,MSC10,MSC05,motor,mixed
0.55,MSC10,MSC05,motor,mixed
0.65,MSC10,MSC05,motor,mixed
0.5,MSC10,MSC05,motor,mixed
0.5,MSC10,MSC05,motor,mixed
0.65,MSC10,MSC05,motor,mixed
0.5,MSC10,MSC05,motor,mixed
0.6,MSC10,MSC05,motor,mixed
0.8,MSC10,MSC05,motor,mem
0.7,MSC10,MSC05,motor,mem
0.75,MSC10,MSC05,motor,mem
0.7,MSC10,MSC05,motor,mem
0.6,MSC10,MSC05,motor,mem
0.7,MSC10,MSC05,motor,mem
0.75,MSC10,MSC05,motor,mem
0.65,MSC10,MSC05,motor,mem
0.7,MSC10,MSC05,motor,mem
0.8,MSC10,MSC05,motor,mem
0.6,MSC10,MSC06,mixed,mem
0.6,MSC10,MSC06,mixed,mem
0.6,MSC10,MSC06,mixed,mem
0.55,MSC10,MSC06,mixed,mem
0.45,MSC10,MSC06,mixed,mem
0.55,MSC10,MSC06,mixed,mem
0.6,MSC10,MSC06,mixed,mem
0.55,MSC10,MSC06,mixed,mem
0.5,MSC10,MSC06,mixed,mem
0.5,MSC10,MSC06,mixed,mem
0.6111111111111112,MSC10,MSC06,mixed,motor
0.6111111111111112,MSC10,MSC06,mixed,motor
0.5555555555555556,MSC10,MSC06,mixed,motor
0.6111111111111112,MSC10,MSC06,mixed,motor
0.5,MSC10,MSC06,mixed,motor
0.5555555555555556,MSC10,MSC06,mixed,motor
0.6111111111111112,MSC10,MSC06,mixed,motor
0.5555555555555556,MSC10,MSC06,mixed,motor
0.5,MSC10,MSC06,mixed,motor
0.5,MSC10,MSC06,mixed,motor
0.5,MSC10,MSC06,mem,mixed
0.5,MSC10,MSC06,mem,mixed
0.65,MSC10,MSC06,mem,mixed
0.55,MSC10,MSC06,mem,mixed
0.5,MSC10,MSC06,mem,mixed
0.55,MSC10,MSC06,mem,mixed
0.55,MSC10,MSC06,mem,mixed
0.55,MSC10,MSC06,mem,mixed
0.55,MSC10,MSC06,mem,mixed
0.5,MSC10,MSC06,mem,mixed
0.5555555555555556,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.5555555555555556,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.4444444444444444,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.4444444444444444,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.5,MSC10,MSC06,mem,motor
0.65,MSC10,MSC06,motor,mixed
0.6,MSC10,MSC06,motor,mixed
0.7,MSC10,MSC06,motor,mixed
0.7,MSC10,MSC06,motor,mixed
0.55,MSC10,MSC06,motor,mixed
0.65,MSC10,MSC06,motor,mixed
0.75,MSC10,MSC06,motor,mixed
0.7,MSC10,MSC06,motor,mixed
0.55,MSC10,MSC06,motor,mixed
0.65,MSC10,MSC06,motor,mixed
0.65,MSC10,MSC06,motor,mem
0.6,MSC10,MSC06,motor,mem
0.7,MSC10,MSC06,motor,mem
0.7,MSC10,MSC06,motor,mem
0.55,MSC10,MSC06,motor,mem
0.65,MSC10,MSC06,motor,mem
0.75,MSC10,MSC06,motor,mem
0.7,MSC10,MSC06,motor,mem
0.55,MSC10,MSC06,motor,mem
0.65,MSC10,MSC06,motor,mem
0.6,MSC10,MSC07,mixed,mem
0.6,MSC10,MSC07,mixed,mem
0.55,MSC10,MSC07,mixed,mem
0.6,MSC10,MSC07,mixed,mem
0.55,MSC10,MSC07,mixed,mem
0.6,MSC10,MSC07,mixed,mem
0.6,MSC10,MSC07,mixed,mem
0.55,MSC10,MSC07,mixed,mem
0.55,MSC10,MSC07,mixed,mem
0.65,MSC10,MSC07,mixed,mem
0.6111111111111112,MSC10,MSC07,mixed,motor
0.5555555555555556,MSC10,MSC07,mixed,motor
0.6111111111111112,MSC10,MSC07,mixed,motor
0.5555555555555556,MSC10,MSC07,mixed,motor
0.5,MSC10,MSC07,mixed,motor
0.6111111111111112,MSC10,MSC07,mixed,motor
0.5555555555555556,MSC10,MSC07,mixed,motor
0.5555555555555556,MSC10,MSC07,mixed,motor
0.5,MSC10,MSC07,mixed,motor
0.6111111111111112,MSC10,MSC07,mixed,motor
0.7,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.7,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.7,MSC10,MSC07,mem,mixed
0.65,MSC10,MSC07,mem,mixed
0.7,MSC10,MSC07,mem,mixed
0.7777777777777778,MSC10,MSC07,mem,motor
0.7222222222222222,MSC10,MSC07,mem,motor
0.7777777777777778,MSC10,MSC07,mem,motor
0.7222222222222222,MSC10,MSC07,mem,motor
0.7777777777777778,MSC10,MSC07,mem,motor
0.7777777777777778,MSC10,MSC07,mem,motor
0.7222222222222222,MSC10,MSC07,mem,motor
0.7777777777777778,MSC10,MSC07,mem,motor
0.7222222222222222,MSC10,MSC07,mem,motor
0.7222222222222222,MSC10,MSC07,mem,motor
0.5,MSC10,MSC07,motor,mixed
0.55,MSC10,MSC07,motor,mixed
0.45,MSC10,MSC07,motor,mixed
0.5,MSC10,MSC07,motor,mixed
0.5,MSC10,MSC07,motor,mixed
0.5,MSC10,MSC07,motor,mixed
0.45,MSC10,MSC07,motor,mixed
0.55,MSC10,MSC07,motor,mixed
0.45,MSC10,MSC07,motor,mixed
0.6,MSC10,MSC07,motor,mixed
0.55,MSC10,MSC07,motor,mem
0.55,MSC10,MSC07,motor,mem
0.5,MSC10,MSC07,motor,mem
0.6,MSC10,MSC07,motor,mem
0.6,MSC10,MSC07,motor,mem
0.45,MSC10,MSC07,motor,mem
0.4,MSC10,MSC07,motor,mem
0.5,MSC10,MSC07,motor,mem
0.5,MSC10,MSC07,motor,mem
0.65,MSC10,MSC07,motor,mem
