,MSC05,train,test
0,0.5,motor,mem
1,0.45,motor,mem
2,1.0,motor,mem
3,0.9,motor,mem
4,0.95,motor,mem
5,0.95,motor,mem
6,1.0,motor,mem
7,1.0,motor,mem
8,0.9,motor,mem
9,0.8,motor,mem
