,MSC06,train,test
0,0.8,motor,mem
1,0.75,motor,mem
2,0.8,motor,mem
3,0.7,motor,mem
4,0.8,motor,mem
5,0.7,motor,mem
6,0.7,motor,mem
7,0.75,motor,mem
8,0.8,motor,mem
