,MSC01,train,test
0,0.5,mem,mixed
1,1.0,mem,mixed
2,1.0,mem,mixed
3,1.0,mem,mixed
4,1.0,mem,mixed
5,1.0,mem,mixed
6,1.0,mem,mixed
7,1.0,mem,mixed
8,1.0,mem,mixed
9,1.0,mem,mixed
