,MSC03,train,test
0,0.7,mem,motor
1,0.7,mem,motor
2,0.8,mem,motor
3,0.65,mem,motor
4,0.65,mem,motor
5,0.75,mem,motor
6,0.3,mem,motor
7,0.7,mem,motor
