,MSC01,train,test
0,0.9,mixed,mem
1,0.9,mixed,mem
2,0.9,mixed,mem
3,0.9,mixed,mem
4,0.9,mixed,mem
5,0.95,mixed,mem
6,0.9,mixed,mem
7,0.9,mixed,mem
8,0.9,mixed,mem
9,0.9,mixed,mem
