,MSC01,train,test
0,0.5,motor,mixed
1,1.0,motor,mixed
2,1.0,motor,mixed
3,1.0,motor,mixed
4,1.0,motor,mixed
5,1.0,motor,mixed
6,1.0,motor,mixed
7,1.0,motor,mixed
8,1.0,motor,mixed
9,1.0,motor,mixed
