train_sub,test_sub,cv_acc,cv_sen,cv_spec,acc,ds_sen,ds_spec
MSC01,MSC02,0.975,0.975,0.975,0.8099999999999999,0.95,0.6699999999999999
MSC01,MSC03,1.0,1.0,1.0,0.7924999999999999,0.9435714285714287,0.6414285714285713
MSC01,MSC04,1.0,1.0,1.0,0.8474999999999999,0.9650000000000001,0.73
MSC01,MSC05,0.975,0.975,0.975,0.8375,0.9099999999999999,0.765
MSC01,MSC06,0.9875,1.0,0.975,0.9000000000000001,0.8049999999999999,0.9949999999999999
MSC01,MSC07,1.0,1.0,1.0,0.6071428571428571,1.0,0.21428571428571427
MSC01,MSC10,1.0,1.0,1.0,0.6775,0.96,0.39499999999999996
MSC02,MSC01,0.975,1.0,0.95,0.9225,0.89,0.9550000000000001
MSC02,MSC03,0.9875,1.0,0.975,0.8217857142857143,0.9785714285714284,0.665
MSC02,MSC04,0.9375,1.0,0.875,0.9149999999999998,0.985,0.8450000000000001
MSC02,MSC05,0.975,1.0,0.95,0.9424999999999999,0.9799999999999999,0.905
MSC02,MSC06,0.9375,1.0,0.875,0.8917857142857144,0.9428571428571428,0.8407142857142856
MSC02,MSC07,0.9875,1.0,0.975,0.7417857142857143,1.0,0.48357142857142854
MSC02,MSC10,0.9875,1.0,0.975,0.8025,0.8200000000000001,0.7849999999999999
MSC03,MSC01,1.0,1.0,1.0,0.8625,0.79,0.9349999999999999
MSC03,MSC02,0.95,1.0,0.9,0.7,0.9949999999999999,0.40499999999999997
MSC03,MSC04,0.9625,0.975,0.95,0.79,0.85,0.73
MSC03,MSC05,0.9875,1.0,0.975,0.8299999999999998,0.9949999999999999,0.665
MSC03,MSC06,0.975,1.0,0.95,0.8071428571428572,0.7671428571428571,0.8471428571428572
MSC03,MSC07,0.975,1.0,0.95,0.7878571428571428,0.7550000000000001,0.8207142857142857
MSC03,MSC10,0.975,1.0,0.95,0.8575000000000002,0.8400000000000001,0.875
MSC04,MSC01,0.975,1.0,0.95,0.9225,0.9200000000000002,0.925
MSC04,MSC02,0.9875,1.0,0.975,0.85,0.95,0.75
MSC04,MSC03,0.9875,1.0,0.975,0.8442857142857143,0.9842857142857143,0.7042857142857143
MSC04,MSC05,1.0,1.0,1.0,0.9550000000000001,0.945,0.9649999999999999
MSC04,MSC06,1.0,1.0,1.0,0.9271428571428573,0.985,0.8692857142857143
MSC04,MSC07,1.0,1.0,1.0,0.7860714285714285,0.9692857142857143,0.6028571428571428
MSC04,MSC10,0.975,1.0,0.95,0.8074999999999999,0.96,0.655
MSC05,MSC01,0.9875,1.0,0.975,0.7925,0.9199999999999999,0.665
MSC05,MSC02,0.9875,1.0,0.975,0.695,0.945,0.445
MSC05,MSC03,0.9875,1.0,0.975,0.8757142857142858,0.9435714285714287,0.8078571428571429
MSC05,MSC04,0.9875,1.0,0.975,0.835,0.76,0.9100000000000001
MSC05,MSC06,0.9875,1.0,0.975,0.8574999999999999,0.8792857142857142,0.8357142857142856
MSC05,MSC07,0.9875,1.0,0.975,0.7375,0.8478571428571428,0.627142857142857
MSC05,MSC10,0.9875,1.0,0.975,0.8025,0.8999999999999998,0.705
MSC06,MSC01,0.975,1.0,0.95,0.9399999999999998,0.93,0.95
MSC06,MSC02,0.9875,1.0,0.975,0.8025,0.6199999999999999,0.985
MSC06,MSC03,0.9875,1.0,0.975,0.8300000000000001,0.8235714285714286,0.8364285714285715
MSC06,MSC04,0.975,1.0,0.95,0.9574999999999999,0.9949999999999999,0.9199999999999999
MSC06,MSC05,0.975,1.0,0.95,0.8875,0.7950000000000002,0.9800000000000001
MSC06,MSC07,0.9875,1.0,0.975,0.7207142857142858,0.99,0.4514285714285714
MSC06,MSC10,0.9875,1.0,0.975,0.775,0.9549999999999998,0.595
MSC07,MSC01,1.0,1.0,1.0,0.96,0.9949999999999999,0.925
MSC07,MSC02,0.9875,1.0,0.975,0.805,0.635,0.975
MSC07,MSC03,1.0,1.0,1.0,0.7474999999999999,0.687857142857143,0.8071428571428572
MSC07,MSC04,1.0,1.0,1.0,0.8549999999999999,0.765,0.945
MSC07,MSC05,0.9875,1.0,0.975,0.835,0.6799999999999999,0.99
MSC07,MSC06,1.0,1.0,1.0,0.6657142857142857,0.3314285714285715,1.0
MSC07,MSC10,1.0,1.0,1.0,0.7849999999999999,0.6900000000000001,0.8800000000000001
MSC10,MSC01,0.95,0.975,0.925,0.8625,0.885,0.8400000000000001
MSC10,MSC02,0.9625,0.975,0.95,0.8099999999999999,0.74,0.8799999999999999
MSC10,MSC03,0.9625,0.975,0.95,0.8382142857142858,0.9,0.7764285714285715
MSC10,MSC04,0.9625,0.975,0.95,0.8850000000000001,0.9399999999999998,0.8300000000000001
MSC10,MSC05,0.9625,0.975,0.95,0.89,0.9399999999999998,0.8400000000000001
MSC10,MSC06,0.9625,0.975,0.95,0.8603571428571428,0.7264285714285715,0.9942857142857143
MSC10,MSC07,0.95,0.975,0.925,0.6935714285714286,0.5199999999999999,0.8671428571428571
