train_sub,test_sub,cv_acc,cv_sen,cv_spec,acc,ds_sen,ds_spec
MSC01,MSC02,1.0,1.0,1.0,0.835,1.0,0.6699999999999999
MSC01,MSC03,1.0,1.0,1.0,0.7837500000000001,0.9475,0.6200000000000001
MSC01,MSC04,1.0,1.0,1.0,0.8412500000000002,0.97,0.7125
MSC01,MSC05,1.0,1.0,1.0,0.8837499999999998,0.9974999999999999,0.7699999999999999
MSC01,MSC06,1.0,1.0,1.0,0.9037499999999999,0.8174999999999999,0.99
MSC01,MSC07,1.0,1.0,1.0,0.6012500000000001,1.0,0.20250000000000004
MSC01,MSC10,1.0,1.0,1.0,0.66875,0.97,0.3675
MSC02,MSC01,0.9875,1.0,0.975,0.91625,0.8649999999999999,0.9674999999999999
MSC02,MSC03,0.9875,1.0,0.975,0.8387499999999999,0.9824999999999999,0.6950000000000001
MSC02,MSC04,0.9875,1.0,0.975,0.93,0.9824999999999999,0.8775000000000001
MSC02,MSC05,0.9875,1.0,0.975,0.9550000000000001,0.9799999999999999,0.93
MSC02,MSC06,0.9875,1.0,0.975,0.92125,0.9466666666666665,0.8958333333333333
MSC02,MSC07,0.9875,1.0,0.975,0.7470833333333332,1.0,0.49416666666666675
MSC02,MSC10,0.9875,1.0,0.975,0.80625,0.8125,0.8
MSC03,MSC01,0.96875,1.0,0.9375,0.8718750000000002,0.8062499999999999,0.9375
MSC03,MSC02,0.96875,1.0,0.9375,0.690625,0.996875,0.384375
MSC03,MSC04,0.96875,1.0,0.9375,0.8250000000000001,0.8749999999999999,0.775
MSC03,MSC05,0.96875,1.0,0.9375,0.8406249999999998,1.0,0.6812499999999999
MSC03,MSC06,0.96875,1.0,0.9375,0.816796875,0.78984375,0.8437500000000001
MSC03,MSC07,0.96875,1.0,0.9375,0.79453125,0.7593750000000001,0.8296874999999999
MSC03,MSC10,0.96875,1.0,0.9375,0.8625,0.840625,0.8843750000000001
MSC04,MSC01,1.0,1.0,1.0,0.9087500000000001,0.8975,0.9200000000000002
MSC04,MSC02,1.0,1.0,1.0,0.8600000000000001,0.9549999999999998,0.765
MSC04,MSC03,1.0,1.0,1.0,0.8566666666666667,0.9974999999999999,0.7158333333333333
MSC04,MSC05,1.0,1.0,1.0,0.9524999999999999,0.9475,0.9574999999999999
MSC04,MSC06,1.0,1.0,1.0,0.9337499999999999,0.9925,0.8749999999999998
MSC04,MSC07,1.0,1.0,1.0,0.7887500000000001,0.9574999999999999,0.6200000000000001
MSC04,MSC10,1.0,1.0,1.0,0.8237500000000001,0.9624999999999998,0.6849999999999999
MSC05,MSC01,0.9875,1.0,0.975,0.8049999999999999,0.9199999999999999,0.69
MSC05,MSC02,0.9875,1.0,0.975,0.7024999999999999,0.9400000000000001,0.465
MSC05,MSC03,0.9875,1.0,0.975,0.8833333333333332,0.9475000000000001,0.8191666666666666
MSC05,MSC04,0.9875,1.0,0.975,0.825,0.7474999999999999,0.9025000000000002
MSC05,MSC06,0.9875,1.0,0.975,0.8629166666666667,0.8766666666666667,0.8491666666666665
MSC05,MSC07,0.9875,1.0,0.975,0.7291666666666666,0.8125000000000002,0.6458333333333334
MSC05,MSC10,0.9875,1.0,0.975,0.8087500000000001,0.89,0.7274999999999999
MSC06,MSC01,0.9861111111111112,1.0,0.9722222222222222,0.9302469135802469,0.9253086419753086,0.9351851851851853
MSC06,MSC02,0.9861111111111112,1.0,0.9722222222222222,0.7981481481481479,0.6061728395061728,0.9901234567901235
MSC06,MSC03,0.9861111111111112,1.0,0.9722222222222222,0.8558641975308642,0.8296296296296296,0.8820987654320989
MSC06,MSC04,0.9861111111111112,1.0,0.9722222222222222,0.9629629629629629,0.9950617283950618,0.9308641975308642
MSC06,MSC05,0.9861111111111112,1.0,0.9722222222222222,0.8861111111111111,0.7919753086419754,0.980246913580247
MSC06,MSC07,0.9861111111111112,1.0,0.9722222222222222,0.7351851851851853,0.9907407407407409,0.47962962962962963
MSC06,MSC10,0.9861111111111112,1.0,0.9722222222222222,0.7790123456790125,0.9444444444444444,0.6135802469135803
MSC07,MSC01,0.9861111111111112,1.0,0.9722222222222222,0.9561728395061729,0.9969135802469135,0.9154320987654321
MSC07,MSC02,0.9861111111111112,1.0,0.9722222222222222,0.7891975308641976,0.6006172839506172,0.9777777777777779
MSC07,MSC03,0.9861111111111112,1.0,0.9722222222222222,0.7638888888888888,0.6777777777777777,0.8500000000000001
MSC07,MSC04,0.9861111111111112,1.0,0.9722222222222222,0.8632716049382716,0.7635802469135802,0.9629629629629629
MSC07,MSC05,0.9861111111111112,1.0,0.9722222222222222,0.8487654320987654,0.7049382716049384,0.9925925925925926
MSC07,MSC06,0.9861111111111112,1.0,0.9722222222222222,0.6660493827160495,0.33209876543209876,1.0
MSC07,MSC10,0.9861111111111112,1.0,0.9722222222222222,0.7898148148148147,0.6833333333333333,0.8962962962962963
MSC10,MSC01,0.9625,0.975,0.95,0.8574999999999999,0.8950000000000001,0.8200000000000001
MSC10,MSC02,0.9625,0.975,0.95,0.8549999999999999,0.7975,0.9124999999999999
MSC10,MSC03,0.9625,0.975,0.95,0.8495833333333334,0.9375,0.7616666666666667
MSC10,MSC04,0.9625,0.975,0.95,0.8850000000000001,0.9424999999999999,0.8274999999999999
MSC10,MSC05,0.9625,0.975,0.95,0.9262500000000001,0.9724999999999999,0.8800000000000001
MSC10,MSC06,0.9625,0.975,0.95,0.8758333333333332,0.7566666666666667,0.9949999999999999
MSC10,MSC07,0.9625,0.975,0.95,0.7349999999999999,0.5925,0.8774999999999998
