,test_task,train_task,Mean,Std
0,mem,mixed,0.9293750000000001,0.078805252725582
1,mem,motor,0.5812499999999999,0.06162965427222749
2,mixed,mem,0.8518750000000002,0.110062887867411
3,mixed,motor,0.555,0.05606119105813884
4,motor,mem,0.7437499999999999,0.08626164517658716
5,motor,mixed,0.813125,0.11955087082194639
