,test_task,train_task,Mean,Std
0,mem,mixed,0.5762896825396827,0.10959824127667905
1,mem,motor,0.6808531746031747,0.12485196461081313
2,mixed,mem,0.6810574229691876,0.12268098997247005
3,mixed,motor,0.6443802521008405,0.14533768569857056
4,motor,mem,0.6827731092436974,0.1303338908783536
5,motor,mixed,0.561607142857143,0.09153615381953374
