train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.7999999999999999
MSC01,MSC02,motor,0.925
MSC01,MSC02,mem,0.8549999999999999
MSC01,MSC03,mixed,0.57
MSC01,MSC03,motor,0.93
MSC01,MSC03,mem,0.745
MSC01,MSC04,mixed,0.7750000000000001
MSC01,MSC04,motor,0.9949999999999999
MSC01,MSC04,mem,0.885
MSC01,MSC05,mixed,0.725
MSC01,MSC05,motor,0.8850000000000001
MSC01,MSC05,mem,0.985
MSC01,MSC06,mixed,0.7000000000000001
MSC01,MSC06,motor,0.7649999999999999
MSC01,MSC06,mem,0.9549999999999998
MSC01,MSC07,mixed,0.595
MSC01,MSC07,motor,0.9349999999999999
MSC01,MSC07,mem,0.705
MSC01,MSC10,mixed,0.7849999999999999
MSC01,MSC10,motor,0.99
MSC01,MSC10,mem,0.945
MSC02,MSC01,mixed,0.65
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.9850000000000001
MSC02,MSC03,mixed,0.7499999999999999
MSC02,MSC03,motor,0.725
MSC02,MSC03,mem,0.8
MSC02,MSC04,mixed,0.61
MSC02,MSC04,motor,0.5799999999999998
MSC02,MSC04,mem,0.9850000000000001
MSC02,MSC05,mixed,0.635
MSC02,MSC05,motor,0.575
MSC02,MSC05,mem,0.9949999999999999
MSC02,MSC06,mixed,0.6500000000000001
MSC02,MSC06,motor,0.5499999999999999
MSC02,MSC06,mem,0.9650000000000001
MSC02,MSC07,mixed,0.7999999999999999
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.8850000000000001
MSC02,MSC10,mixed,0.565
MSC02,MSC10,motor,0.555
MSC02,MSC10,mem,0.975
MSC03,MSC01,mixed,0.505
MSC03,MSC01,motor,0.72
MSC03,MSC01,mem,0.52
MSC03,MSC02,mixed,0.6900000000000001
MSC03,MSC02,motor,0.975
MSC03,MSC02,mem,0.565
MSC03,MSC04,mixed,0.525
MSC03,MSC04,motor,0.9350000000000002
MSC03,MSC04,mem,0.8499999999999999
MSC03,MSC05,mixed,0.7850000000000001
MSC03,MSC05,motor,0.915
MSC03,MSC05,mem,0.8799999999999999
MSC03,MSC06,mixed,0.5
MSC03,MSC06,motor,0.805
MSC03,MSC06,mem,0.9400000000000001
MSC03,MSC07,mixed,0.55
MSC03,MSC07,motor,0.8300000000000001
MSC03,MSC07,mem,0.905
MSC03,MSC10,mixed,0.505
MSC03,MSC10,motor,0.745
MSC03,MSC10,mem,0.9000000000000001
MSC04,MSC01,mixed,0.7899999999999999
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.945
MSC04,MSC02,mixed,0.7849999999999999
MSC04,MSC02,motor,0.9949999999999999
MSC04,MSC02,mem,0.9649999999999999
MSC04,MSC03,mixed,0.745
MSC04,MSC03,motor,0.95
MSC04,MSC03,mem,0.7750000000000001
MSC04,MSC05,mixed,0.9399999999999998
MSC04,MSC05,motor,0.9450000000000001
MSC04,MSC05,mem,0.9450000000000001
MSC04,MSC06,mixed,0.95
MSC04,MSC06,motor,0.915
MSC04,MSC06,mem,1.0
MSC04,MSC07,mixed,0.585
MSC04,MSC07,motor,0.9800000000000001
MSC04,MSC07,mem,0.8750000000000002
MSC04,MSC10,mixed,0.8549999999999999
MSC04,MSC10,motor,0.975
MSC04,MSC10,mem,0.9700000000000001
MSC05,MSC01,mixed,0.8
MSC05,MSC01,motor,0.65
MSC05,MSC01,mem,0.99
MSC05,MSC02,mixed,0.53
MSC05,MSC02,motor,0.93
MSC05,MSC02,mem,0.7
MSC05,MSC03,mixed,0.775
MSC05,MSC03,motor,0.8499999999999999
MSC05,MSC03,mem,0.9100000000000001
MSC05,MSC04,mixed,0.8600000000000001
MSC05,MSC04,motor,0.755
MSC05,MSC04,mem,0.8400000000000001
MSC05,MSC06,mixed,0.9
MSC05,MSC06,motor,0.78
MSC05,MSC06,mem,1.0
MSC05,MSC07,mixed,0.8500000000000002
MSC05,MSC07,motor,0.7050000000000002
MSC05,MSC07,mem,0.8950000000000001
MSC05,MSC10,mixed,0.775
MSC05,MSC10,motor,0.7150000000000001
MSC05,MSC10,mem,0.8950000000000001
MSC06,MSC01,mixed,0.6050000000000001
MSC06,MSC01,motor,0.57
MSC06,MSC01,mem,0.9650000000000001
MSC06,MSC02,mixed,0.62
MSC06,MSC02,motor,0.67
MSC06,MSC02,mem,0.9499999999999998
MSC06,MSC03,mixed,0.57
MSC06,MSC03,motor,0.66
MSC06,MSC03,mem,0.925
MSC06,MSC04,mixed,0.7100000000000001
MSC06,MSC04,motor,0.7649999999999999
MSC06,MSC04,mem,0.9850000000000001
MSC06,MSC05,mixed,0.5549999999999999
MSC06,MSC05,motor,0.99
MSC06,MSC05,mem,0.97
MSC06,MSC07,mixed,0.8200000000000001
MSC06,MSC07,motor,0.66
MSC06,MSC07,mem,0.8899999999999999
MSC06,MSC10,mixed,0.7849999999999999
MSC06,MSC10,motor,0.62
MSC06,MSC10,mem,0.95
MSC07,MSC01,mixed,0.9199999999999999
MSC07,MSC01,motor,0.55
MSC07,MSC01,mem,0.915
MSC07,MSC02,mixed,0.76
MSC07,MSC02,motor,0.595
MSC07,MSC02,mem,0.78
MSC07,MSC03,mixed,0.635
MSC07,MSC03,motor,0.6399999999999999
MSC07,MSC03,mem,0.7699999999999999
MSC07,MSC04,mixed,0.6450000000000001
MSC07,MSC04,motor,0.7450000000000001
MSC07,MSC04,mem,0.9100000000000001
MSC07,MSC05,mixed,0.5199999999999999
MSC07,MSC05,motor,0.775
MSC07,MSC05,mem,0.975
MSC07,MSC06,mixed,0.5399999999999999
MSC07,MSC06,motor,0.78
MSC07,MSC06,mem,0.985
MSC07,MSC10,mixed,0.595
MSC07,MSC10,motor,0.8099999999999999
MSC07,MSC10,mem,0.93
MSC10,MSC01,mixed,0.5
MSC10,MSC01,motor,0.9600000000000002
MSC10,MSC01,mem,0.885
MSC10,MSC02,mixed,0.6250000000000002
MSC10,MSC02,motor,0.915
MSC10,MSC02,mem,0.7250000000000001
MSC10,MSC03,mixed,0.57
MSC10,MSC03,motor,0.9200000000000002
MSC10,MSC03,mem,0.835
MSC10,MSC04,mixed,0.835
MSC10,MSC04,motor,0.96
MSC10,MSC04,mem,0.9000000000000001
MSC10,MSC05,mixed,0.72
MSC10,MSC05,motor,0.8550000000000001
MSC10,MSC05,mem,0.9099999999999999
MSC10,MSC06,mixed,0.825
MSC10,MSC06,motor,0.7000000000000001
MSC10,MSC06,mem,0.9649999999999999
MSC10,MSC07,mixed,0.625
MSC10,MSC07,motor,0.9299999999999999
MSC10,MSC07,mem,0.7749999999999999
