train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.7699999999999999
MSC01,MSC02,motor,0.925
MSC01,MSC02,mem,0.875
MSC01,MSC03,mixed,0.5449999999999999
MSC01,MSC03,motor,0.9349999999999999
MSC01,MSC03,mem,0.755
MSC01,MSC04,mixed,0.7899999999999999
MSC01,MSC04,motor,0.9949999999999999
MSC01,MSC04,mem,0.8950000000000001
MSC01,MSC05,mixed,0.685
MSC01,MSC05,motor,0.89
MSC01,MSC05,mem,0.975
MSC01,MSC06,mixed,0.7499999999999999
MSC01,MSC06,motor,0.765
MSC01,MSC06,mem,0.9549999999999998
MSC01,MSC07,mixed,0.5650000000000001
MSC01,MSC07,motor,0.9349999999999999
MSC01,MSC07,mem,0.67
MSC01,MSC10,mixed,0.715
MSC01,MSC10,motor,0.975
MSC01,MSC10,mem,0.9400000000000001
MSC02,MSC01,mixed,0.63
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.95
MSC02,MSC03,mixed,0.7499999999999999
MSC02,MSC03,motor,0.725
MSC02,MSC03,mem,0.8700000000000001
MSC02,MSC04,mixed,0.6
MSC02,MSC04,motor,0.6150000000000001
MSC02,MSC04,mem,0.9850000000000001
MSC02,MSC05,mixed,0.685
MSC02,MSC05,motor,0.6
MSC02,MSC05,mem,0.9249999999999998
MSC02,MSC06,mixed,0.6199999999999999
MSC02,MSC06,motor,0.5449999999999999
MSC02,MSC06,mem,0.96
MSC02,MSC07,mixed,0.78
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.9
MSC02,MSC10,mixed,0.5599999999999999
MSC02,MSC10,motor,0.53
MSC02,MSC10,mem,0.9350000000000002
MSC03,MSC01,mixed,0.51
MSC03,MSC01,motor,0.6249999999999999
MSC03,MSC01,mem,0.52
MSC03,MSC02,mixed,0.675
MSC03,MSC02,motor,0.97
MSC03,MSC02,mem,0.57
MSC03,MSC04,mixed,0.53
MSC03,MSC04,motor,0.925
MSC03,MSC04,mem,0.8649999999999999
MSC03,MSC05,mixed,0.8550000000000002
MSC03,MSC05,motor,0.885
MSC03,MSC05,mem,0.8399999999999999
MSC03,MSC06,mixed,0.5
MSC03,MSC06,motor,0.7949999999999999
MSC03,MSC06,mem,0.9349999999999999
MSC03,MSC07,mixed,0.5449999999999999
MSC03,MSC07,motor,0.7750000000000001
MSC03,MSC07,mem,0.8850000000000001
MSC03,MSC10,mixed,0.505
MSC03,MSC10,motor,0.75
MSC03,MSC10,mem,0.89
MSC04,MSC01,mixed,0.8149999999999998
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.9400000000000001
MSC04,MSC02,mixed,0.85
MSC04,MSC02,motor,0.9949999999999999
MSC04,MSC02,mem,0.95
MSC04,MSC03,mixed,0.7550000000000001
MSC04,MSC03,motor,0.9799999999999999
MSC04,MSC03,mem,0.785
MSC04,MSC05,mixed,0.93
MSC04,MSC05,motor,0.975
