,train_sub,test_sub,task,acc,Features
89,MSC05,MSC02,mem,0.4450000000000001,40
90,MSC05,MSC03,mixed,0.69,40
91,MSC05,MSC03,motor,0.74,40
92,MSC05,MSC03,mem,0.5999999999999999,40
93,MSC05,MSC04,mixed,0.395,40
94,MSC05,MSC04,motor,0.4400000000000001,40
95,MSC05,MSC04,mem,0.545,40
96,MSC05,MSC06,mixed,0.545,40
97,MSC05,MSC06,motor,0.41,40
98,MSC05,MSC06,mem,0.43,40
99,MSC05,MSC07,mixed,0.39,40
100,MSC05,MSC07,motor,0.28,40
101,MSC05,MSC07,mem,0.4400000000000001,40
102,MSC05,MSC10,mixed,0.265,40
103,MSC05,MSC10,motor,0.455,40
104,MSC05,MSC10,mem,0.31999999999999995,40
105,MSC06,MSC01,mixed,0.335,40
106,MSC06,MSC01,motor,0.47,40
107,MSC06,MSC01,mem,0.5,40
108,MSC06,MSC02,mixed,0.4900000000000001,40
109,MSC06,MSC02,motor,0.51,40
110,MSC06,MSC02,mem,0.51,40
111,MSC06,MSC03,mixed,0.6599999999999999,40
112,MSC06,MSC03,motor,0.475,40
113,MSC06,MSC03,mem,0.55,40
114,MSC06,MSC04,mixed,0.505,40
115,MSC06,MSC04,motor,0.6849999999999998,40
116,MSC06,MSC04,mem,0.5250000000000001,40
117,MSC06,MSC05,mixed,0.575,40
118,MSC06,MSC05,motor,0.52,40
119,MSC06,MSC05,mem,0.485,40
120,MSC06,MSC07,mixed,0.4450000000000001,40
121,MSC06,MSC07,motor,0.4800000000000001,40
122,MSC06,MSC07,mem,0.5449999999999999,40
123,MSC06,MSC10,mixed,0.525,40
124,MSC06,MSC10,motor,0.4900000000000001,40
125,MSC06,MSC10,mem,0.6699999999999999,40
126,MSC07,MSC01,mixed,0.6500000000000001,40
127,MSC07,MSC01,motor,0.4,40
128,MSC07,MSC01,mem,0.575,40
129,MSC07,MSC02,mixed,0.505,40
130,MSC07,MSC02,motor,0.6799999999999999,40
131,MSC07,MSC02,mem,0.7050000000000001,40
132,MSC07,MSC03,mixed,0.4750000000000001,40
133,MSC07,MSC03,motor,0.325,40
134,MSC07,MSC03,mem,0.5250000000000001,40
135,MSC07,MSC04,mixed,0.5,40
136,MSC07,MSC04,motor,0.6950000000000001,40
137,MSC07,MSC04,mem,0.415,40
138,MSC07,MSC05,mixed,0.4600000000000001,40
139,MSC07,MSC05,motor,0.27,40
140,MSC07,MSC05,mem,0.33,40
141,MSC07,MSC06,mixed,0.5,40
142,MSC07,MSC06,motor,0.47,40
143,MSC07,MSC06,mem,0.67,40
144,MSC07,MSC10,mixed,0.5,40
145,MSC07,MSC10,motor,0.7,40
146,MSC07,MSC10,mem,0.48,40
147,MSC10,MSC01,mixed,0.6249999999999999,40
148,MSC10,MSC01,motor,0.4400000000000001,40
149,MSC10,MSC01,mem,0.615,40
150,MSC10,MSC02,mixed,0.41,40
151,MSC10,MSC02,motor,0.66,40
152,MSC10,MSC02,mem,0.8299999999999998,40
153,MSC10,MSC03,mixed,0.46,40
154,MSC10,MSC03,motor,0.47,40
155,MSC10,MSC03,mem,0.76,40
156,MSC10,MSC04,mixed,0.7949999999999998,40
157,MSC10,MSC04,motor,0.685,40
158,MSC10,MSC04,mem,0.6950000000000001,40
159,MSC10,MSC05,mixed,0.27,40
160,MSC10,MSC05,motor,0.4500000000000001,40
161,MSC10,MSC05,mem,0.38,40
162,MSC10,MSC06,mixed,0.6450000000000001,40
163,MSC10,MSC06,motor,0.6950000000000001,40
164,MSC10,MSC06,mem,0.61,40
165,MSC10,MSC07,mixed,0.625,40
166,MSC10,MSC07,motor,0.7,40
167,MSC10,MSC07,mem,0.4,40
0,MSC01,MSC02,mixed,0.48,50
1,MSC01,MSC02,motor,0.5149999999999999,50
2,MSC01,MSC02,mem,0.475,50
3,MSC01,MSC03,mixed,0.35000000000000003,50
4,MSC01,MSC03,motor,0.5850000000000001,50
5,MSC01,MSC03,mem,0.7100000000000001,50
6,MSC01,MSC04,mixed,0.575,50
7,MSC01,MSC04,motor,0.635,50
8,MSC01,MSC04,mem,0.5649999999999998,50
9,MSC01,MSC05,mixed,0.46,50
10,MSC01,MSC05,motor,0.7649999999999999,50
11,MSC01,MSC05,mem,0.5,50
12,MSC01,MSC06,mixed,0.52,50
13,MSC01,MSC06,motor,0.5850000000000001,50
14,MSC01,MSC06,mem,0.5599999999999999,50
15,MSC01,MSC07,mixed,0.505,50
16,MSC01,MSC07,motor,0.5050000000000001,50
17,MSC01,MSC07,mem,0.665,50
18,MSC01,MSC10,mixed,0.465,50
19,MSC01,MSC10,motor,0.68,50
20,MSC01,MSC10,mem,0.6399999999999999,50
21,MSC02,MSC01,mixed,0.485,50
22,MSC02,MSC01,motor,0.4350000000000001,50
23,MSC02,MSC01,mem,0.5,50
24,MSC02,MSC03,mixed,0.595,50
25,MSC02,MSC03,motor,0.845,50
26,MSC02,MSC03,mem,0.655,50
27,MSC02,MSC04,mixed,0.8300000000000001,50
28,MSC02,MSC04,motor,0.7150000000000001,50
29,MSC02,MSC04,mem,0.6349999999999999,50
30,MSC02,MSC05,mixed,0.485,50
31,MSC02,MSC05,motor,0.6550000000000001,50
32,MSC02,MSC05,mem,0.5399999999999999,50
33,MSC02,MSC06,mixed,0.655,50
34,MSC02,MSC06,motor,0.495,50
35,MSC02,MSC06,mem,0.7200000000000001,50
36,MSC02,MSC07,mixed,0.525,50
37,MSC02,MSC07,motor,0.635,50
38,MSC02,MSC07,mem,0.765,50
39,MSC02,MSC10,mixed,0.59,50
40,MSC02,MSC10,motor,0.735,50
41,MSC02,MSC10,mem,0.5399999999999999,50
42,MSC03,MSC01,mixed,0.48,50
43,MSC03,MSC01,motor,0.615,50
44,MSC03,MSC01,mem,0.7000000000000001,50
45,MSC03,MSC02,mixed,0.5,50
46,MSC03,MSC02,motor,0.5149999999999999,50
47,MSC03,MSC02,mem,0.785,50
48,MSC03,MSC04,mixed,0.5,50
49,MSC03,MSC04,motor,0.8949999999999999,50
50,MSC03,MSC04,mem,0.5,50
51,MSC03,MSC05,mixed,0.5599999999999999,50
52,MSC03,MSC05,motor,0.565,50
53,MSC03,MSC05,mem,0.615,50
54,MSC03,MSC06,mixed,0.49,50
55,MSC03,MSC06,motor,0.62,50
56,MSC03,MSC06,mem,0.7799999999999999,50
57,MSC03,MSC07,mixed,0.5199999999999999,50
58,MSC03,MSC07,motor,0.5799999999999998,50
59,MSC03,MSC07,mem,0.65,50
60,MSC03,MSC10,mixed,0.5,50
61,MSC03,MSC10,motor,0.795,50
62,MSC03,MSC10,mem,0.495,50
63,MSC04,MSC01,mixed,0.53,50
64,MSC04,MSC01,motor,0.6,50
65,MSC04,MSC01,mem,0.5399999999999999,50
66,MSC04,MSC02,mixed,0.8100000000000002,50
67,MSC04,MSC02,motor,0.5149999999999999,50
68,MSC04,MSC02,mem,0.55,50
69,MSC04,MSC03,mixed,0.725,50
70,MSC04,MSC03,motor,0.85,50
71,MSC04,MSC03,mem,0.615,50
72,MSC04,MSC05,mixed,0.5999999999999999,50
73,MSC04,MSC05,motor,0.745,50
74,MSC04,MSC05,mem,0.6100000000000001,50
75,MSC04,MSC06,mixed,0.6,50
76,MSC04,MSC06,motor,0.56,50
77,MSC04,MSC06,mem,0.6950000000000001,50
78,MSC04,MSC07,mixed,0.555,50
79,MSC04,MSC07,motor,0.62,50
80,MSC04,MSC07,mem,0.53,50
81,MSC04,MSC10,mixed,0.635,50
82,MSC04,MSC10,motor,0.5900000000000001,50
83,MSC04,MSC10,mem,0.5399999999999999,50
84,MSC05,MSC01,mixed,0.35,50
85,MSC05,MSC01,motor,0.5999999999999999,50
86,MSC05,MSC01,mem,0.415,50
87,MSC05,MSC02,mixed,0.5700000000000001,50
88,MSC05,MSC02,motor,0.5549999999999999,50
89,MSC05,MSC02,mem,0.72,50
90,MSC05,MSC03,mixed,0.59,50
91,MSC05,MSC03,motor,0.505,50
92,MSC05,MSC03,mem,0.5849999999999999,50
93,MSC05,MSC04,mixed,0.5,50
94,MSC05,MSC04,motor,0.565,50
95,MSC05,MSC04,mem,0.5,50
96,MSC05,MSC06,mixed,0.4300000000000001,50
97,MSC05,MSC06,motor,0.675,50
98,MSC05,MSC06,mem,0.64,50
99,MSC05,MSC07,mixed,0.5,50
100,MSC05,MSC07,motor,0.755,50
101,MSC05,MSC07,mem,0.5549999999999999,50
102,MSC05,MSC10,mixed,0.525,50
103,MSC05,MSC10,motor,0.5149999999999999,50
104,MSC05,MSC10,mem,0.71,50
105,MSC06,MSC01,mixed,0.575,50
106,MSC06,MSC01,motor,0.4950000000000001,50
107,MSC06,MSC01,mem,0.58,50
108,MSC06,MSC02,mixed,0.5199999999999999,50
109,MSC06,MSC02,motor,0.635,50
110,MSC06,MSC02,mem,0.52,50
111,MSC06,MSC03,mixed,0.4849999999999999,50
112,MSC06,MSC03,motor,0.645,50
113,MSC06,MSC03,mem,0.655,50
114,MSC06,MSC04,mixed,0.6,50
115,MSC06,MSC04,motor,0.62,50
116,MSC06,MSC04,mem,0.6649999999999999,50
117,MSC06,MSC05,mixed,0.39,50
118,MSC06,MSC05,motor,0.7550000000000001,50
119,MSC06,MSC05,mem,0.64,50
120,MSC06,MSC07,mixed,0.575,50
121,MSC06,MSC07,motor,0.7849999999999999,50
122,MSC06,MSC07,mem,0.5900000000000001,50
123,MSC06,MSC10,mixed,0.465,50
124,MSC06,MSC10,motor,0.5449999999999999,50
125,MSC06,MSC10,mem,0.605,50
126,MSC07,MSC01,mixed,0.62,50
127,MSC07,MSC01,motor,0.385,50
128,MSC07,MSC01,mem,0.515,50
129,MSC07,MSC02,mixed,0.5,50
130,MSC07,MSC02,motor,0.5,50
131,MSC07,MSC02,mem,0.5,50
132,MSC07,MSC03,mixed,0.4350000000000001,50
133,MSC07,MSC03,motor,0.5900000000000001,50
134,MSC07,MSC03,mem,0.505,50
135,MSC07,MSC04,mixed,0.5800000000000001,50
136,MSC07,MSC04,motor,0.52,50
137,MSC07,MSC04,mem,0.575,50
138,MSC07,MSC05,mixed,0.5349999999999999,50
139,MSC07,MSC05,motor,0.495,50
140,MSC07,MSC05,mem,0.515,50
141,MSC07,MSC06,mixed,0.6449999999999999,50
142,MSC07,MSC06,motor,0.51,50
143,MSC07,MSC06,mem,0.6599999999999999,50
144,MSC07,MSC10,mixed,0.5,50
145,MSC07,MSC10,motor,0.5,50
146,MSC07,MSC10,mem,0.5,50
147,MSC10,MSC01,mixed,0.59,50
148,MSC10,MSC01,motor,0.5599999999999999,50
149,MSC10,MSC01,mem,0.6249999999999999,50
150,MSC10,MSC02,mixed,0.5799999999999998,50
151,MSC10,MSC02,motor,0.5,50
152,MSC10,MSC02,mem,0.52,50
153,MSC10,MSC03,mixed,0.515,50
154,MSC10,MSC03,motor,0.5349999999999999,50
155,MSC10,MSC03,mem,0.4550000000000001,50
156,MSC10,MSC04,mixed,0.64,50
157,MSC10,MSC04,motor,0.5399999999999999,50
158,MSC10,MSC04,mem,0.615,50
159,MSC10,MSC05,mixed,0.5199999999999999,50
160,MSC10,MSC05,motor,0.525,50
161,MSC10,MSC05,mem,0.61,50
162,MSC10,MSC06,mixed,0.485,50
163,MSC10,MSC06,motor,0.68,50
164,MSC10,MSC06,mem,0.445,50
165,MSC10,MSC07,mixed,0.515,50
166,MSC10,MSC07,motor,0.5,50
167,MSC10,MSC07,mem,0.6050000000000001,50
0,MSC01,MSC02,mixed,0.595,60
1,MSC01,MSC02,motor,0.57,60
2,MSC01,MSC02,mem,0.905,60
3,MSC01,MSC03,mixed,0.48,60
4,MSC01,MSC03,motor,0.76,60
5,MSC01,MSC03,mem,0.74,60
6,MSC01,MSC04,mixed,0.6950000000000001,60
7,MSC01,MSC04,motor,0.7849999999999999,60
8,MSC01,MSC04,mem,0.8299999999999998,60
9,MSC01,MSC05,mixed,0.5,60
10,MSC01,MSC05,motor,0.6399999999999999,60
11,MSC01,MSC05,mem,0.655,60
12,MSC01,MSC06,mixed,0.6849999999999998,60
13,MSC01,MSC06,motor,0.8399999999999999,60
14,MSC01,MSC06,mem,0.85,60
15,MSC01,MSC07,mixed,0.6250000000000001,60
16,MSC01,MSC07,motor,0.585,60
17,MSC01,MSC07,mem,0.73,60
18,MSC01,MSC10,mixed,0.57,60
19,MSC01,MSC10,motor,0.635,60
20,MSC01,MSC10,mem,0.7849999999999999,60
21,MSC02,MSC01,mixed,0.4749999999999999,60
22,MSC02,MSC01,motor,0.5199999999999999,60
23,MSC02,MSC01,mem,0.845,60
24,MSC02,MSC03,mixed,0.5650000000000001,60
25,MSC02,MSC03,motor,0.5549999999999999,60
26,MSC02,MSC03,mem,0.6599999999999999,60
27,MSC02,MSC04,mixed,0.4400000000000001,60
28,MSC02,MSC04,motor,0.5,60
29,MSC02,MSC04,mem,0.7250000000000001,60
30,MSC02,MSC05,mixed,0.4699999999999999,60
31,MSC02,MSC05,motor,0.7299999999999999,60
32,MSC02,MSC05,mem,0.74,60
33,MSC02,MSC06,mixed,0.5449999999999999,60
34,MSC02,MSC06,motor,0.5249999999999999,60
35,MSC02,MSC06,mem,0.58,60
36,MSC02,MSC07,mixed,0.5,60
37,MSC02,MSC07,motor,0.5,60
38,MSC02,MSC07,mem,0.58,60
39,MSC02,MSC10,mixed,0.6700000000000002,60
40,MSC02,MSC10,motor,0.5599999999999999,60
41,MSC02,MSC10,mem,0.755,60
42,MSC03,MSC01,mixed,0.4,60
43,MSC03,MSC01,motor,0.6950000000000001,60
44,MSC03,MSC01,mem,0.7699999999999999,60
45,MSC03,MSC02,mixed,0.58,60
46,MSC03,MSC02,motor,0.53,60
47,MSC03,MSC02,mem,0.8949999999999999,60
48,MSC03,MSC04,mixed,0.52,60
49,MSC03,MSC04,motor,0.615,60
50,MSC03,MSC04,mem,0.5399999999999999,60
51,MSC03,MSC05,mixed,0.665,60
52,MSC03,MSC05,motor,0.6699999999999999,60
53,MSC03,MSC05,mem,0.5549999999999999,60
54,MSC03,MSC06,mixed,0.53,60
55,MSC03,MSC06,motor,0.845,60
56,MSC03,MSC06,mem,0.7150000000000001,60
57,MSC03,MSC07,mixed,0.4550000000000001,60
58,MSC03,MSC07,motor,0.72,60
59,MSC03,MSC07,mem,0.605,60
60,MSC03,MSC10,mixed,0.755,60
61,MSC03,MSC10,motor,0.725,60
62,MSC03,MSC10,mem,0.685,60
63,MSC04,MSC01,mixed,0.6149999999999999,60
64,MSC04,MSC01,motor,0.885,60
65,MSC04,MSC01,mem,0.76,60
66,MSC04,MSC02,mixed,0.305,60
67,MSC04,MSC02,motor,0.4600000000000001,60
68,MSC04,MSC02,mem,0.7250000000000001,60
69,MSC04,MSC03,mixed,0.5399999999999999,60
70,MSC04,MSC03,motor,0.595,60
71,MSC04,MSC03,mem,0.6900000000000002,60
72,MSC04,MSC05,mixed,0.7049999999999998,60
73,MSC04,MSC05,motor,0.8049999999999999,60
74,MSC04,MSC05,mem,0.615,60
75,MSC04,MSC06,mixed,0.725,60
76,MSC04,MSC06,motor,0.93,60
77,MSC04,MSC06,mem,0.935,60
78,MSC04,MSC07,mixed,0.545,60
79,MSC04,MSC07,motor,0.545,60
80,MSC04,MSC07,mem,0.615,60
81,MSC04,MSC10,mixed,0.615,60
82,MSC04,MSC10,motor,0.74,60
83,MSC04,MSC10,mem,0.845,60
84,MSC05,MSC01,mixed,0.7350000000000001,60
85,MSC05,MSC01,motor,0.7150000000000001,60
86,MSC05,MSC01,mem,0.78,60
87,MSC05,MSC02,mixed,0.295,60
88,MSC05,MSC02,motor,0.775,60
89,MSC05,MSC02,mem,0.55,60
90,MSC05,MSC03,mixed,0.6149999999999999,60
91,MSC05,MSC03,motor,0.685,60
92,MSC05,MSC03,mem,0.6599999999999999,60
93,MSC05,MSC04,mixed,0.93,60
94,MSC05,MSC04,motor,0.8,60
95,MSC05,MSC04,mem,0.85,60
96,MSC05,MSC06,mixed,0.6300000000000001,60
97,MSC05,MSC06,motor,0.7749999999999999,60
98,MSC05,MSC06,mem,0.82,60
99,MSC05,MSC07,mixed,0.5249999999999999,60
100,MSC05,MSC07,motor,0.5549999999999999,60
101,MSC05,MSC07,mem,0.595,60
102,MSC05,MSC10,mixed,0.68,60
103,MSC05,MSC10,motor,0.6599999999999999,60
104,MSC05,MSC10,mem,0.745,60
105,MSC06,MSC01,mixed,0.715,60
106,MSC06,MSC01,motor,0.865,60
107,MSC06,MSC01,mem,0.78,60
108,MSC06,MSC02,mixed,0.525,60
109,MSC06,MSC02,motor,0.55,60
110,MSC06,MSC02,mem,0.93,60
111,MSC06,MSC03,mixed,0.59,60
112,MSC06,MSC03,motor,0.8550000000000001,60
113,MSC06,MSC03,mem,0.805,60
114,MSC06,MSC04,mixed,0.63,60
115,MSC06,MSC04,motor,0.78,60
116,MSC06,MSC04,mem,0.7150000000000001,60
117,MSC06,MSC05,mixed,0.6299999999999999,60
118,MSC06,MSC05,motor,0.64,60
119,MSC06,MSC05,mem,0.725,60
120,MSC06,MSC07,mixed,0.5950000000000001,60
121,MSC06,MSC07,motor,0.5650000000000001,60
122,MSC06,MSC07,mem,0.635,60
123,MSC06,MSC10,mixed,0.7300000000000001,60
124,MSC06,MSC10,motor,0.57,60
125,MSC06,MSC10,mem,0.835,60
126,MSC07,MSC01,mixed,0.7749999999999999,60
127,MSC07,MSC01,motor,0.4750000000000001,60
128,MSC07,MSC01,mem,0.665,60
129,MSC07,MSC02,mixed,0.71,60
130,MSC07,MSC02,motor,0.4450000000000001,60
131,MSC07,MSC02,mem,0.8150000000000001,60
132,MSC07,MSC03,mixed,0.5,60
133,MSC07,MSC03,motor,0.62,60
134,MSC07,MSC03,mem,0.78,60
135,MSC07,MSC04,mixed,0.6300000000000001,60
136,MSC07,MSC04,motor,0.485,60
137,MSC07,MSC04,mem,0.825,60
138,MSC07,MSC05,mixed,0.5,60
139,MSC07,MSC05,motor,0.395,60
140,MSC07,MSC05,mem,0.5,60
141,MSC07,MSC06,mixed,0.6049999999999999,60
142,MSC07,MSC06,motor,0.4900000000000001,60
143,MSC07,MSC06,mem,0.61,60
144,MSC07,MSC10,mixed,0.6099999999999999,60
145,MSC07,MSC10,motor,0.505,60
146,MSC07,MSC10,mem,0.795,60
147,MSC10,MSC01,mixed,0.505,60
148,MSC10,MSC01,motor,0.5950000000000001,60
149,MSC10,MSC01,mem,0.63,60
150,MSC10,MSC02,mixed,0.6249999999999999,60
151,MSC10,MSC02,motor,0.5549999999999999,60
152,MSC10,MSC02,mem,0.595,60
153,MSC10,MSC03,mixed,0.5700000000000001,60
154,MSC10,MSC03,motor,0.7100000000000001,60
155,MSC10,MSC03,mem,0.6,60
156,MSC10,MSC04,mixed,0.62,60
157,MSC10,MSC04,motor,0.725,60
158,MSC10,MSC04,mem,0.97,60
159,MSC10,MSC05,mixed,0.675,60
160,MSC10,MSC05,motor,0.51,60
161,MSC10,MSC05,mem,0.86,60
162,MSC10,MSC06,mixed,0.5349999999999999,60
163,MSC10,MSC06,motor,0.5899999999999999,60
164,MSC10,MSC06,mem,0.55,60
165,MSC10,MSC07,mixed,0.6649999999999999,60
166,MSC10,MSC07,motor,0.5799999999999998,60
167,MSC10,MSC07,mem,0.635,60
0,MSC01,MSC02,mixed,0.52,70
1,MSC01,MSC02,motor,0.8049999999999999,70
2,MSC01,MSC02,mem,0.495,70
3,MSC01,MSC03,mixed,0.4550000000000001,70
4,MSC01,MSC03,motor,0.4400000000000001,70
5,MSC01,MSC03,mem,0.565,70
6,MSC01,MSC04,mixed,0.8150000000000001,70
7,MSC01,MSC04,motor,0.615,70
8,MSC01,MSC04,mem,0.7150000000000001,70
9,MSC01,MSC05,mixed,0.5999999999999999,70
10,MSC01,MSC05,motor,0.5,70
11,MSC01,MSC05,mem,0.7899999999999999,70
12,MSC01,MSC06,mixed,0.505,70
13,MSC01,MSC06,motor,0.59,70
14,MSC01,MSC06,mem,0.595,70
15,MSC01,MSC07,mixed,0.595,70
16,MSC01,MSC07,motor,0.34,70
17,MSC01,MSC07,mem,0.5,70
18,MSC01,MSC10,mixed,0.66,70
19,MSC01,MSC10,motor,0.6500000000000001,70
20,MSC01,MSC10,mem,0.7,70
21,MSC02,MSC01,mixed,0.7100000000000001,70
22,MSC02,MSC01,motor,0.76,70
23,MSC02,MSC01,mem,0.795,70
24,MSC02,MSC03,mixed,0.455,70
25,MSC02,MSC03,motor,0.775,70
26,MSC02,MSC03,mem,0.7050000000000001,70
27,MSC02,MSC04,mixed,0.595,70
28,MSC02,MSC04,motor,0.6500000000000001,70
29,MSC02,MSC04,mem,0.5700000000000001,70
30,MSC02,MSC05,mixed,0.7699999999999999,70
31,MSC02,MSC05,motor,0.58,70
32,MSC02,MSC05,mem,0.73,70
33,MSC02,MSC06,mixed,0.7849999999999999,70
34,MSC02,MSC06,motor,0.69,70
35,MSC02,MSC06,mem,0.7999999999999998,70
36,MSC02,MSC07,mixed,0.5499999999999999,70
37,MSC02,MSC07,motor,0.8099999999999999,70
38,MSC02,MSC07,mem,0.7549999999999999,70
39,MSC02,MSC10,mixed,0.58,70
40,MSC02,MSC10,motor,0.5,70
41,MSC02,MSC10,mem,0.755,70
42,MSC03,MSC01,mixed,0.5,70
43,MSC03,MSC01,motor,0.6,70
44,MSC03,MSC01,mem,0.8049999999999999,70
45,MSC03,MSC02,mixed,0.6450000000000001,70
46,MSC03,MSC02,motor,0.685,70
47,MSC03,MSC02,mem,0.8099999999999999,70
48,MSC03,MSC04,mixed,0.5349999999999999,70
49,MSC03,MSC04,motor,0.7849999999999999,70
50,MSC03,MSC04,mem,0.525,70
51,MSC03,MSC05,mixed,0.71,70
52,MSC03,MSC05,motor,0.58,70
53,MSC03,MSC05,mem,0.4500000000000001,70
54,MSC03,MSC06,mixed,0.5399999999999999,70
55,MSC03,MSC06,motor,0.72,70
56,MSC03,MSC06,mem,0.9200000000000002,70
57,MSC03,MSC07,mixed,0.635,70
58,MSC03,MSC07,motor,0.7649999999999999,70
59,MSC03,MSC07,mem,0.515,70
60,MSC03,MSC10,mixed,0.5,70
61,MSC03,MSC10,motor,0.5700000000000001,70
62,MSC03,MSC10,mem,0.9000000000000001,70
63,MSC04,MSC01,mixed,0.765,70
64,MSC04,MSC01,motor,0.8600000000000001,70
65,MSC04,MSC01,mem,0.6399999999999999,70
66,MSC04,MSC02,mixed,0.6199999999999999,70
67,MSC04,MSC02,motor,0.96,70
68,MSC04,MSC02,mem,0.6850000000000002,70
69,MSC04,MSC03,mixed,0.635,70
70,MSC04,MSC03,motor,0.7849999999999999,70
71,MSC04,MSC03,mem,0.5549999999999999,70
72,MSC04,MSC05,mixed,0.6350000000000001,70
73,MSC04,MSC05,motor,0.76,70
74,MSC04,MSC05,mem,0.6199999999999999,70
75,MSC04,MSC06,mixed,0.7549999999999999,70
76,MSC04,MSC06,motor,0.5549999999999999,70
77,MSC04,MSC06,mem,0.495,70
78,MSC04,MSC07,mixed,0.57,70
79,MSC04,MSC07,motor,0.8150000000000001,70
80,MSC04,MSC07,mem,0.5449999999999999,70
81,MSC04,MSC10,mixed,0.655,70
82,MSC04,MSC10,motor,0.76,70
83,MSC04,MSC10,mem,0.52,70
84,MSC05,MSC01,mixed,0.8549999999999999,70
85,MSC05,MSC01,motor,0.635,70
86,MSC05,MSC01,mem,0.5199999999999999,70
87,MSC05,MSC02,mixed,0.5,70
88,MSC05,MSC02,motor,0.5599999999999999,70
89,MSC05,MSC02,mem,0.5,70
90,MSC05,MSC03,mixed,0.515,70
91,MSC05,MSC03,motor,0.7000000000000001,70
92,MSC05,MSC03,mem,0.5199999999999999,70
93,MSC05,MSC04,mixed,0.5,70
94,MSC05,MSC04,motor,0.8450000000000001,70
95,MSC05,MSC04,mem,0.5,70
96,MSC05,MSC06,mixed,0.5,70
97,MSC05,MSC06,motor,0.6199999999999999,70
98,MSC05,MSC06,mem,0.5,70
99,MSC05,MSC07,mixed,0.5549999999999999,70
100,MSC05,MSC07,motor,0.47,70
101,MSC05,MSC07,mem,0.51,70
102,MSC05,MSC10,mixed,0.47,70
103,MSC05,MSC10,motor,0.38,70
104,MSC05,MSC10,mem,0.5,70
105,MSC06,MSC01,mixed,0.665,70
106,MSC06,MSC01,motor,0.5050000000000001,70
107,MSC06,MSC01,mem,0.8550000000000001,70
108,MSC06,MSC02,mixed,0.68,70
109,MSC06,MSC02,motor,0.73,70
110,MSC06,MSC02,mem,0.8099999999999999,70
111,MSC06,MSC03,mixed,0.705,70
112,MSC06,MSC03,motor,0.7050000000000001,70
113,MSC06,MSC03,mem,0.8150000000000001,70
114,MSC06,MSC04,mixed,0.74,70
115,MSC06,MSC04,motor,0.6850000000000002,70
116,MSC06,MSC04,mem,0.7499999999999999,70
117,MSC06,MSC05,mixed,0.69,70
118,MSC06,MSC05,motor,0.575,70
119,MSC06,MSC05,mem,0.8099999999999999,70
120,MSC06,MSC07,mixed,0.645,70
121,MSC06,MSC07,motor,0.865,70
122,MSC06,MSC07,mem,0.62,70
123,MSC06,MSC10,mixed,0.5449999999999999,70
124,MSC06,MSC10,motor,0.52,70
125,MSC06,MSC10,mem,0.6449999999999999,70
126,MSC07,MSC01,mixed,0.6799999999999999,70
127,MSC07,MSC01,motor,0.4500000000000001,70
128,MSC07,MSC01,mem,0.54,70
129,MSC07,MSC02,mixed,0.7,70
130,MSC07,MSC02,motor,0.6199999999999999,70
131,MSC07,MSC02,mem,0.5,70
132,MSC07,MSC03,mixed,0.6950000000000001,70
133,MSC07,MSC03,motor,0.5700000000000001,70
134,MSC07,MSC03,mem,0.6349999999999999,70
135,MSC07,MSC04,mixed,0.7899999999999999,70
136,MSC07,MSC04,motor,0.835,70
137,MSC07,MSC04,mem,0.4550000000000001,70
138,MSC07,MSC05,mixed,0.63,70
139,MSC07,MSC05,motor,0.465,70
140,MSC07,MSC05,mem,0.5,70
141,MSC07,MSC06,mixed,0.635,70
142,MSC07,MSC06,motor,0.515,70
143,MSC07,MSC06,mem,0.505,70
144,MSC07,MSC10,mixed,0.6500000000000001,70
145,MSC07,MSC10,motor,0.5549999999999999,70
146,MSC07,MSC10,mem,0.5,70
147,MSC10,MSC01,mixed,0.5,70
148,MSC10,MSC01,motor,0.78,70
149,MSC10,MSC01,mem,0.7350000000000001,70
150,MSC10,MSC02,mixed,0.54,70
151,MSC10,MSC02,motor,0.51,70
152,MSC10,MSC02,mem,0.8949999999999999,70
153,MSC10,MSC03,mixed,0.5499999999999999,70
154,MSC10,MSC03,motor,0.6900000000000001,70
155,MSC10,MSC03,mem,0.735,70
156,MSC10,MSC04,mixed,0.6950000000000001,70
157,MSC10,MSC04,motor,0.8049999999999999,70
158,MSC10,MSC04,mem,0.8049999999999999,70
159,MSC10,MSC05,mixed,0.4900000000000001,70
160,MSC10,MSC05,motor,0.4550000000000001,70
161,MSC10,MSC05,mem,0.71,70
162,MSC10,MSC06,mixed,0.5349999999999999,70
163,MSC10,MSC06,motor,0.67,70
164,MSC10,MSC06,mem,0.74,70
165,MSC10,MSC07,mixed,0.575,70
166,MSC10,MSC07,motor,0.585,70
167,MSC10,MSC07,mem,0.5449999999999999,70
0,MSC01,MSC02,mixed,0.505,80
1,MSC01,MSC02,motor,0.4800000000000001,80
2,MSC01,MSC02,mem,0.505,80
3,MSC01,MSC03,mixed,0.615,80
4,MSC01,MSC03,motor,0.6849999999999999,80
5,MSC01,MSC03,mem,0.62,80
6,MSC01,MSC04,mixed,0.515,80
7,MSC01,MSC04,motor,0.655,80
8,MSC01,MSC04,mem,0.5599999999999999,80
9,MSC01,MSC05,mixed,0.435,80
10,MSC01,MSC05,motor,0.76,80
11,MSC01,MSC05,mem,0.73,80
12,MSC01,MSC06,mixed,0.505,80
13,MSC01,MSC06,motor,0.6399999999999999,80
14,MSC01,MSC06,mem,0.575,80
