,train_sub,test_sub,task,acc
0,MSC01,MSC02,semantic,0.7999999999999999
1,MSC01,MSC02,glass,0.5149999999999999
2,MSC01,MSC02,motor,0.7599999999999999
3,MSC01,MSC02,mem,0.64
4,MSC01,MSC03,semantic,0.7100000000000001
5,MSC01,MSC03,glass,0.655
6,MSC01,MSC03,motor,0.68
7,MSC01,MSC03,mem,0.89
8,MSC01,MSC04,semantic,0.76
9,MSC01,MSC04,glass,0.7500000000000001
10,MSC01,MSC04,motor,0.65
11,MSC01,MSC04,mem,0.9100000000000001
12,MSC01,MSC05,semantic,0.7999999999999999
13,MSC01,MSC05,glass,0.57
14,MSC01,MSC05,motor,0.7150000000000001
15,MSC01,MSC05,mem,0.7999999999999999
16,MSC01,MSC06,semantic,0.6450000000000001
17,MSC01,MSC06,glass,0.5111111111111111
18,MSC01,MSC06,motor,0.655
19,MSC01,MSC06,mem,0.635
20,MSC01,MSC07,semantic,0.99
21,MSC01,MSC07,glass,0.8499999999999999
22,MSC01,MSC07,motor,0.985
23,MSC01,MSC07,mem,0.8299999999999998
24,MSC01,MSC10,semantic,0.7949999999999998
25,MSC01,MSC10,glass,0.825
26,MSC01,MSC10,motor,0.82
27,MSC01,MSC10,mem,0.825
28,MSC02,MSC01,semantic,0.7899999999999999
29,MSC02,MSC01,glass,0.5549999999999999
30,MSC02,MSC01,motor,0.7299999999999999
31,MSC02,MSC01,mem,0.755
32,MSC02,MSC03,semantic,0.5449999999999999
33,MSC02,MSC03,glass,0.615
34,MSC02,MSC03,motor,0.82
35,MSC02,MSC03,mem,0.7300000000000001
36,MSC02,MSC04,semantic,0.6199999999999999
37,MSC02,MSC04,glass,0.8099999999999999
38,MSC02,MSC04,motor,0.8400000000000001
39,MSC02,MSC04,mem,0.89
40,MSC02,MSC05,semantic,0.67
41,MSC02,MSC05,glass,0.6599999999999999
42,MSC02,MSC05,motor,0.5549999999999999
43,MSC02,MSC05,mem,0.9349999999999999
44,MSC02,MSC06,semantic,0.5999999999999999
45,MSC02,MSC06,glass,0.6222222222222221
46,MSC02,MSC06,motor,0.535
47,MSC02,MSC06,mem,0.7899999999999999
48,MSC02,MSC07,semantic,0.78
49,MSC02,MSC07,glass,0.8150000000000001
50,MSC02,MSC07,motor,0.545
51,MSC02,MSC07,mem,0.835
52,MSC02,MSC10,semantic,0.6049999999999999
53,MSC02,MSC10,glass,0.5599999999999999
54,MSC02,MSC10,motor,0.5549999999999999
55,MSC02,MSC10,mem,0.8399999999999999
56,MSC03,MSC01,semantic,0.5499999999999999
57,MSC03,MSC01,glass,0.5
