train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.5800000000000001
mixed,mem,MSC01,MSC02,0.49000000000000005
motor,mixed,MSC01,MSC02,0.5349999999999999
motor,mem,MSC01,MSC02,0.4149999999999999
mem,mixed,MSC01,MSC02,0.43500000000000005
mem,motor,MSC01,MSC02,0.495
mixed,motor,MSC01,MSC03,0.6
mixed,mem,MSC01,MSC03,0.51
motor,mixed,MSC01,MSC03,0.4600000000000001
motor,mem,MSC01,MSC03,0.57
mem,mixed,MSC01,MSC03,0.615
mem,motor,MSC01,MSC03,0.44000000000000006
mixed,motor,MSC01,MSC04,0.5549999999999999
mixed,mem,MSC01,MSC04,0.41500000000000004
motor,mixed,MSC01,MSC04,0.5250000000000001
motor,mem,MSC01,MSC04,0.475
mem,mixed,MSC01,MSC04,0.485
mem,motor,MSC01,MSC04,0.48500000000000004
mixed,motor,MSC01,MSC05,0.53
mixed,mem,MSC01,MSC05,0.47000000000000003
motor,mixed,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.51
mem,mixed,MSC01,MSC05,0.495
mem,motor,MSC01,MSC05,0.55
mixed,motor,MSC01,MSC06,0.495
mixed,mem,MSC01,MSC06,0.525
motor,mixed,MSC01,MSC06,0.5449999999999999
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.4600000000000001
mem,motor,MSC01,MSC06,0.655
mixed,motor,MSC01,MSC07,0.41
mixed,mem,MSC01,MSC07,0.6
motor,mixed,MSC01,MSC07,0.48500000000000004
motor,mem,MSC01,MSC07,0.51
mem,mixed,MSC01,MSC07,0.38
mem,motor,MSC01,MSC07,0.47000000000000003
mixed,motor,MSC01,MSC10,0.6649999999999999
mixed,mem,MSC01,MSC10,0.5399999999999999
motor,mixed,MSC01,MSC10,0.525
motor,mem,MSC01,MSC10,0.4800000000000001
mem,mixed,MSC01,MSC10,0.5549999999999999
mem,motor,MSC01,MSC10,0.44000000000000006
mixed,motor,MSC02,MSC01,0.5549999999999999
mixed,mem,MSC02,MSC01,0.6350000000000001
motor,mixed,MSC02,MSC01,0.53
motor,mem,MSC02,MSC01,0.525
mem,mixed,MSC02,MSC01,0.44499999999999995
mem,motor,MSC02,MSC01,0.5650000000000001
mixed,motor,MSC02,MSC03,0.43500000000000005
mixed,mem,MSC02,MSC03,0.37
motor,mixed,MSC02,MSC03,0.5499999999999999
motor,mem,MSC02,MSC03,0.43500000000000005
mem,mixed,MSC02,MSC03,0.53
mem,motor,MSC02,MSC03,0.475
mixed,motor,MSC02,MSC04,0.5549999999999999
mixed,mem,MSC02,MSC04,0.465
motor,mixed,MSC02,MSC04,0.495
motor,mem,MSC02,MSC04,0.5199999999999999
mem,mixed,MSC02,MSC04,0.5549999999999999
mem,motor,MSC02,MSC04,0.5
mixed,motor,MSC02,MSC05,0.43499999999999994
mixed,mem,MSC02,MSC05,0.48
motor,mixed,MSC02,MSC05,0.495
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.38
mem,motor,MSC02,MSC05,0.5
mixed,motor,MSC02,MSC06,0.4800000000000001
mixed,mem,MSC02,MSC06,0.4200000000000001
motor,mixed,MSC02,MSC06,0.565
motor,mem,MSC02,MSC06,0.5199999999999999
mem,mixed,MSC02,MSC06,0.45499999999999996
mem,motor,MSC02,MSC06,0.6400000000000001
mixed,motor,MSC02,MSC07,0.515
mixed,mem,MSC02,MSC07,0.475
motor,mixed,MSC02,MSC07,0.505
motor,mem,MSC02,MSC07,0.5449999999999999
mem,mixed,MSC02,MSC07,0.525
mem,motor,MSC02,MSC07,0.46499999999999997
mixed,motor,MSC02,MSC10,0.52
mixed,mem,MSC02,MSC10,0.525
motor,mixed,MSC02,MSC10,0.5649999999999998
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.35500000000000004
mem,motor,MSC02,MSC10,0.32999999999999996
mixed,motor,MSC03,MSC01,0.615
mixed,mem,MSC03,MSC01,0.595
motor,mixed,MSC03,MSC01,0.575
motor,mem,MSC03,MSC01,0.6199999999999999
mem,mixed,MSC03,MSC01,0.5
mem,motor,MSC03,MSC01,0.5
mixed,motor,MSC03,MSC02,0.525
mixed,mem,MSC03,MSC02,0.46499999999999997
motor,mixed,MSC03,MSC02,0.4800000000000001
motor,mem,MSC03,MSC02,0.595
mem,mixed,MSC03,MSC02,0.5
mem,motor,MSC03,MSC02,0.5
mixed,motor,MSC03,MSC04,0.5650000000000001
mixed,mem,MSC03,MSC04,0.52
motor,mixed,MSC03,MSC04,0.45999999999999996
motor,mem,MSC03,MSC04,0.5
mem,mixed,MSC03,MSC04,0.5
mem,motor,MSC03,MSC04,0.5
mixed,motor,MSC03,MSC05,0.625
mixed,mem,MSC03,MSC05,0.45999999999999996
motor,mixed,MSC03,MSC05,0.49000000000000005
motor,mem,MSC03,MSC05,0.6850000000000002
mem,mixed,MSC03,MSC05,0.5
mem,motor,MSC03,MSC05,0.5
mixed,motor,MSC03,MSC06,0.49000000000000005
mixed,mem,MSC03,MSC06,0.58
motor,mixed,MSC03,MSC06,0.55
motor,mem,MSC03,MSC06,0.475
mem,mixed,MSC03,MSC06,0.5
mem,motor,MSC03,MSC06,0.49000000000000005
mixed,motor,MSC03,MSC07,0.54
mixed,mem,MSC03,MSC07,0.47000000000000003
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.475
mem,mixed,MSC03,MSC07,0.5
